"","Precision","Recall","TestError","ModelSize","Model"
"158",0.757575757575758,0.5,0.324,33,"EFS"
"159",0.246268656716418,0.66,0.37,134,"RFE"
"160",0.378048780487805,0.62,0.346,82,"Vita"
"161",0.833333333333333,0.3,0.338,18,"binomialRF"
"162",1,0.14,0.394,7,"VSURF"
"163",1,0.14,0.438,7,"Boruta"
"164",0.299065420560748,0.64,0.326,107,"VarSelRF"
"165",NA,0,0.372,0,"PIMP"
"166",0.336538461538462,0.7,0.32,104,"AUCRF"
"167",0.0980392156862745,0.9,0.342,459,"Perm"
"168",0.648148148148148,0.7,0.296,54,"EFS"
"169",0.227941176470588,0.62,0.328,136,"RFE"
"170",0.343137254901961,0.7,0.31,102,"Vita"
"171",0.875,0.28,0.33,16,"binomialRF"
"172",0.789473684210526,0.3,0.328,19,"VSURF"
"173",0.909090909090909,0.2,0.364,11,"Boruta"
"174",0.657142857142857,0.46,0.322,35,"VarSelRF"
"175",NA,0,0.406,0,"PIMP"
"176",0.313253012048193,0.52,0.336,83,"AUCRF"
"177",0.0963597430406852,0.9,0.346,467,"Perm"
"178",0.7,0.56,0.282,40,"EFS"
"179",0.238709677419355,0.74,0.336,155,"RFE"
"180",0.311827956989247,0.58,0.294,93,"Vita"
"181",0.846153846153846,0.22,0.344,13,"binomialRF"
"182",0.652173913043478,0.3,0.364,23,"VSURF"
"183",0.571428571428571,0.08,0.434,7,"Boruta"
"184",0.214285714285714,0.72,0.318,168,"VarSelRF"
"185",NA,0,0.376,0,"PIMP"
"186",0.424242424242424,0.56,0.278,66,"AUCRF"
"187",0.0997732426303855,0.88,0.342,441,"Perm"
"188",0.833333333333333,0.6,0.268,36,"EFS"
"189",0.264285714285714,0.74,0.312,140,"RFE"
"190",0.256410256410256,0.6,0.334,117,"Vita"
"191",0.9,0.18,0.356,10,"binomialRF"
"192",0.862068965517241,0.5,0.282,29,"VSURF"
"193",0.928571428571429,0.26,0.326,14,"Boruta"
"194",0.478260869565217,0.66,0.262,69,"VarSelRF"
"195",NA,0,0.358,0,"PIMP"
"196",0.375,0.78,0.26,104,"AUCRF"
"197",0.0915032679738562,0.84,0.336,459,"Perm"
"198",0.8,0.4,0.3,25,"EFS"
"199",0.225165562913907,0.68,0.328,151,"RFE"
"200",0.333333333333333,0.66,0.284,99,"Vita"
"201",0.7,0.14,0.45,10,"binomialRF"
"202",0.692307692307692,0.18,0.408,13,"VSURF"
"203",0.777777777777778,0.14,0.438,9,"Boruta"
"204",0.5,0.44,0.354,44,"VarSelRF"
"205",NA,0,0.44,0,"PIMP"
"206",0.282442748091603,0.74,0.35,131,"AUCRF"
"207",0.0854700854700855,0.8,0.41,468,"Perm"
"208",0.833333333333333,0.2,0.41,12,"EFS"
"209",0.241610738255034,0.72,0.342,149,"RFE"
"210",0.25,0.46,0.404,92,"Vita"
"211",0.6,0.12,0.43,10,"binomialRF"
"212",0.529411764705882,0.18,0.406,17,"VSURF"
"213",0.857142857142857,0.12,0.406,7,"Boruta"
"214",0.477272727272727,0.42,0.36,44,"VarSelRF"
"215",NA,0,0.502,0,"PIMP"
"216",0.218181818181818,0.72,0.39,165,"AUCRF"
"217",0.0877944325481799,0.82,0.45,467,"Perm"
"218",0.888888888888889,0.32,0.382,18,"EFS"
"219",0.182432432432432,0.54,0.408,148,"RFE"
"220",0.25,0.56,0.368,112,"Vita"
"221",0.846153846153846,0.22,0.374,13,"binomialRF"
"222",0.857142857142857,0.24,0.362,14,"VSURF"
"223",0.833333333333333,0.1,0.422,6,"Boruta"
"224",0.545454545454545,0.6,0.324,55,"VarSelRF"
"225",0,0,0.416,1,"PIMP"
"226",0.454545454545455,0.6,0.322,66,"AUCRF"
"227",0.0918580375782881,0.88,0.4,479,"Perm"
"228",0.627450980392157,0.64,0.306,51,"EFS"
"229",0.226666666666667,0.68,0.302,150,"RFE"
"230",0.360824742268041,0.7,0.316,97,"Vita"
"231",0.933333333333333,0.28,0.42,15,"binomialRF"
"232",0.846153846153846,0.22,0.406,13,"VSURF"
"233",1,0.16,0.448,8,"Boruta"
"234",0.347826086956522,0.48,0.328,69,"VarSelRF"
"235",0,0,0.51,2,"PIMP"
"236",0.298076923076923,0.62,0.386,104,"AUCRF"
"237",0.0900900900900901,0.8,0.45,444,"Perm"
"238",0.657894736842105,0.5,0.354,38,"EFS"
"239",0.244604316546763,0.68,0.382,139,"RFE"
"240",0.317647058823529,0.54,0.388,85,"Vita"
"241",0.80952380952381,0.34,0.34,21,"binomialRF"
"242",0.75,0.24,0.388,16,"VSURF"
"243",1,0.12,0.422,6,"Boruta"
"244",0.196428571428571,0.66,0.328,168,"VarSelRF"
"245",NA,0,0.412,0,"PIMP"
"246",0.424242424242424,0.56,0.322,66,"AUCRF"
"247",0.081858407079646,0.74,0.374,452,"Perm"
"248",0.647058823529412,0.66,0.3,51,"EFS"
"249",0.23448275862069,0.68,0.322,145,"RFE"
"250",0.333333333333333,0.54,0.296,81,"Vita"
"251",0.8125,0.26,0.356,16,"binomialRF"
"252",0.75,0.24,0.356,16,"VSURF"
"253",0.769230769230769,0.2,0.37,13,"Boruta"
"254",0.337209302325581,0.58,0.352,86,"VarSelRF"
"255",NA,0,0.432,0,"PIMP"
"256",0.337349397590361,0.56,0.336,83,"AUCRF"
"257",0.0942528735632184,0.82,0.36,435,"Perm"
"258",0.608695652173913,0.56,0.31,46,"EFS"
"259",0.223021582733813,0.62,0.352,139,"RFE"
"260",0.273684210526316,0.52,0.352,95,"Vita"
"261",0.846153846153846,0.22,0.374,13,"binomialRF"
"262",0.916666666666667,0.22,0.364,12,"VSURF"
"263",0.875,0.14,0.378,8,"Boruta"
"264",0.642857142857143,0.36,0.336,28,"VarSelRF"
"265",0,0,0.394,1,"PIMP"
"266",0.393939393939394,0.52,0.334,66,"AUCRF"
"267",0.0920770877944325,0.86,0.368,467,"Perm"
"268",0.595744680851064,0.56,0.318,47,"EFS"
"269",0.205298013245033,0.62,0.374,151,"RFE"
"270",0.288888888888889,0.52,0.336,90,"Vita"
"271",0.6875,0.22,0.41,16,"binomialRF"
"272",0.5625,0.18,0.368,16,"VSURF"
"273",0.727272727272727,0.16,0.42,11,"Boruta"
"274",0.477272727272727,0.42,0.362,44,"VarSelRF"
"275",NA,0,0.418,0,"PIMP"
"276",0.298076923076923,0.62,0.378,104,"AUCRF"
"277",0.0959821428571429,0.86,0.346,448,"Perm"
"278",0.516666666666667,0.62,0.332,60,"EFS"
"279",0.233766233766234,0.72,0.342,154,"RFE"
"280",0.231481481481481,0.5,0.394,108,"Vita"
"281",0.785714285714286,0.22,0.386,14,"binomialRF"
"282",0.7,0.14,0.44,10,"VSURF"
"283",1,0.16,0.39,8,"Boruta"
"284",0.313953488372093,0.54,0.364,86,"VarSelRF"
"285",0,0,0.416,1,"PIMP"
"286",0.307692307692308,0.64,0.358,104,"AUCRF"
"287",0.0920770877944325,0.86,0.382,467,"Perm"
"288",0.5,0.54,0.338,54,"EFS"
"289",0.213333333333333,0.64,0.338,150,"RFE"
"290",0.212121212121212,0.42,0.412,99,"Vita"
"291",0.6875,0.22,0.42,16,"binomialRF"
"292",0.722222222222222,0.26,0.388,18,"VSURF"
"293",0.7,0.14,0.414,10,"Boruta"
"294",0.6,0.42,0.354,35,"VarSelRF"
"295",1,0.02,0.518,1,"PIMP"
"296",0.397590361445783,0.66,0.352,83,"AUCRF"
"297",0.1,0.9,0.444,450,"Perm"
"298",0.711111111111111,0.64,0.34,45,"EFS"
"299",0.236111111111111,0.68,0.398,144,"RFE"
"300",0.314606741573034,0.56,0.398,89,"Vita"
"301",0.875,0.28,0.392,16,"binomialRF"
"302",0.666666666666667,0.24,0.388,18,"VSURF"
"303",0.833333333333333,0.1,0.422,6,"Boruta"
"304",0.545454545454545,0.48,0.364,44,"VarSelRF"
"305",NA,0,0.49,0,"PIMP"
"306",0.282442748091603,0.74,0.358,131,"AUCRF"
"307",0.0989010989010989,0.9,0.43,455,"Perm"
"308",0.673076923076923,0.7,0.31,52,"EFS"
"309",0.257352941176471,0.7,0.398,136,"RFE"
"310",0.378048780487805,0.62,0.364,82,"Vita"
"311",0.842105263157895,0.32,0.33,19,"binomialRF"
"312",0.933333333333333,0.28,0.366,15,"VSURF"
"313",0.888888888888889,0.16,0.364,9,"Boruta"
"314",0.454545454545455,0.5,0.32,55,"VarSelRF"
"315",NA,0,0.368,0,"PIMP"
"316",0.36144578313253,0.6,0.322,83,"AUCRF"
"317",0.0887949260042283,0.84,0.358,473,"Perm"
"318",0.532258064516129,0.66,0.266,62,"EFS"
"319",0.248366013071895,0.76,0.322,153,"RFE"
"320",0.351648351648352,0.64,0.312,91,"Vita"
"321",0.733333333333333,0.22,0.372,15,"binomialRF"
"322",0.684210526315789,0.26,0.338,19,"VSURF"
"323",1,0.08,0.416,4,"Boruta"
"324",0.418181818181818,0.46,0.32,55,"VarSelRF"
"325",0,0,0.36,1,"PIMP"
"326",0.2,0.66,0.336,165,"AUCRF"
"327",0.0922431865828092,0.88,0.34,477,"Perm"
"328",0.774193548387097,0.48,0.298,31,"EFS"
"329",0.221476510067114,0.66,0.338,149,"RFE"
"330",0.302325581395349,0.52,0.326,86,"Vita"
"331",0.6875,0.22,0.376,16,"binomialRF"
"332",0.75,0.24,0.362,16,"VSURF"
"333",0.9,0.18,0.378,10,"Boruta"
"334",0.420289855072464,0.58,0.316,69,"VarSelRF"
"335",0,0,0.428,1,"PIMP"
"336",0.244274809160305,0.64,0.308,131,"AUCRF"
"337",0.0876068376068376,0.82,0.388,468,"Perm"
"338",0.596153846153846,0.62,0.308,52,"EFS"
"339",0.246666666666667,0.74,0.278,150,"RFE"
"340",0.254716981132075,0.54,0.332,106,"Vita"
"341",0.8,0.24,0.362,15,"binomialRF"
"342",0.7,0.14,0.434,10,"VSURF"
"343",0.75,0.12,0.4,8,"Boruta"
"344",0.405797101449275,0.56,0.342,69,"VarSelRF"
"345",NA,0,0.414,0,"PIMP"
"346",0.373493975903614,0.62,0.348,83,"AUCRF"
"347",0.0924731182795699,0.86,0.4,465,"Perm"
"348",0.647058823529412,0.44,0.354,34,"EFS"
"349",0.220779220779221,0.68,0.392,154,"RFE"
"350",0.333333333333333,0.56,0.378,84,"Vita"
"351",0.733333333333333,0.22,0.35,15,"binomialRF"
"352",0.722222222222222,0.26,0.35,18,"VSURF"
"353",1,0.16,0.384,8,"Boruta"
"354",0.325581395348837,0.56,0.306,86,"VarSelRF"
"355",0,0,0.468,2,"PIMP"
"356",0.307692307692308,0.64,0.314,104,"AUCRF"
"357",0.100858369098712,0.94,0.376,466,"Perm"
"358",0.574074074074074,0.62,0.296,54,"EFS"
"359",0.241610738255034,0.72,0.312,149,"RFE"
"360",0.295454545454545,0.52,0.338,88,"Vita"
"361",0.6,0.18,0.39,15,"binomialRF"
"362",0.526315789473684,0.2,0.412,19,"VSURF"
"363",0.625,0.1,0.41,8,"Boruta"
"364",0.386363636363636,0.34,0.362,44,"VarSelRF"
"365",0,0,0.488,6,"PIMP"
"366",0.274809160305344,0.72,0.376,131,"AUCRF"
"367",0.102908277404922,0.92,0.366,447,"Perm"
"368",0.590163934426229,0.72,0.33,61,"EFS"
"369",0.23030303030303,0.76,0.352,165,"RFE"
"370",0.25531914893617,0.48,0.378,94,"Vita"
"371",0.761904761904762,0.32,0.328,21,"binomialRF"
"372",0.625,0.1,0.42,8,"VSURF"
"373",0.857142857142857,0.12,0.426,7,"Boruta"
"374",0.568181818181818,0.5,0.306,44,"VarSelRF"
"375",NA,0,0.44,0,"PIMP"
"376",0.5,0.52,0.32,52,"AUCRF"
"377",0.10239651416122,0.94,0.362,459,"Perm"
"378",0.611111111111111,0.66,0.304,54,"EFS"
"379",0.171779141104294,0.56,0.364,163,"RFE"
"380",0.29126213592233,0.6,0.35,103,"Vita"
"381",0.8,0.24,0.356,15,"binomialRF"
"382",0.666666666666667,0.2,0.366,15,"VSURF"
"383",0.875,0.14,0.364,8,"Boruta"
"384",0.527272727272727,0.58,0.322,55,"VarSelRF"
"385",0,0,0.49,3,"PIMP"
"386",0.282442748091603,0.74,0.318,131,"AUCRF"
"387",0.100671140939597,0.9,0.362,447,"Perm"
"388",0.658536585365854,0.54,0.3,41,"EFS"
"389",0.185430463576159,0.56,0.372,151,"RFE"
"390",0.350515463917526,0.68,0.33,97,"Vita"
"391",0.733333333333333,0.22,0.398,15,"binomialRF"
"392",0.714285714285714,0.2,0.394,14,"VSURF"
"393",1,0.08,0.454,4,"Boruta"
"394",0.418181818181818,0.46,0.336,55,"VarSelRF"
"395",NA,0,0.424,0,"PIMP"
"396",0.212121212121212,0.7,0.35,165,"AUCRF"
"397",0.0895833333333333,0.86,0.406,480,"Perm"
"398",0.685714285714286,0.48,0.31,35,"EFS"
"399",0.210191082802548,0.66,0.378,157,"RFE"
"400",0.259259259259259,0.56,0.384,108,"Vita"
"401",0.75,0.18,0.432,12,"binomialRF"
"402",0.882352941176471,0.3,0.372,17,"VSURF"
"403",0.9,0.18,0.382,10,"Boruta"
"404",0.376811594202899,0.52,0.356,69,"VarSelRF"
"405",NA,0,0.45,0,"PIMP"
"406",0.307692307692308,0.64,0.334,104,"AUCRF"
"407",0.0951327433628319,0.86,0.394,452,"Perm"
"408",0.714285714285714,0.4,0.312,28,"EFS"
"409",0.261538461538462,0.68,0.36,130,"RFE"
"410",0.233009708737864,0.48,0.368,103,"Vita"
"411",0.7,0.14,0.43,10,"binomialRF"
"412",0.8125,0.26,0.35,16,"VSURF"
"413",0.7,0.14,0.422,10,"Boruta"
"414",0.454545454545455,0.5,0.33,55,"VarSelRF"
"415",NA,0,0.43,0,"PIMP"
"416",0.259541984732824,0.68,0.338,131,"AUCRF"
"417",0.091703056768559,0.84,0.38,458,"Perm"
"418",0.657142857142857,0.46,0.326,35,"EFS"
"419",0.227272727272727,0.7,0.35,154,"RFE"
"420",0.326530612244898,0.64,0.332,98,"Vita"
"421",0.769230769230769,0.2,0.378,13,"binomialRF"
"422",0.727272727272727,0.16,0.37,11,"VSURF"
"423",1,0.08,0.436,4,"Boruta"
"424",0.5,0.44,0.342,44,"VarSelRF"
"425",NA,0,0.424,0,"PIMP"
"426",0.317307692307692,0.66,0.318,104,"AUCRF"
"427",0.0976645435244161,0.92,0.386,471,"Perm"
"428",0.589285714285714,0.66,0.316,56,"EFS"
"429",0.215189873417722,0.68,0.338,158,"RFE"
"430",0.275510204081633,0.54,0.32,98,"Vita"
"431",0.923076923076923,0.24,0.384,13,"binomialRF"
"432",0.75,0.24,0.358,16,"VSURF"
"433",0.875,0.14,0.412,8,"Boruta"
"434",0.490909090909091,0.54,0.346,55,"VarSelRF"
"435",NA,0,0.426,0,"PIMP"
"436",0.5,0.52,0.36,52,"AUCRF"
"437",0.091703056768559,0.84,0.372,458,"Perm"
"438",0.647058823529412,0.66,0.314,51,"EFS"
"439",0.274809160305344,0.72,0.368,131,"RFE"
"440",0.311111111111111,0.56,0.36,90,"Vita"
"441",0.833333333333333,0.2,0.362,12,"binomialRF"
"442",0.5625,0.18,0.354,16,"VSURF"
"443",0.857142857142857,0.12,0.422,7,"Boruta"
"444",0.420289855072464,0.58,0.324,69,"VarSelRF"
"445",NA,0,0.41,0,"PIMP"
"446",0.355769230769231,0.74,0.308,104,"AUCRF"
"447",0.0929203539823009,0.84,0.352,452,"Perm"
"448",0.75,0.54,0.296,36,"EFS"
"449",0.26056338028169,0.74,0.33,142,"RFE"
"450",0.300970873786408,0.62,0.308,103,"Vita"
"451",0.80952380952381,0.34,0.34,21,"binomialRF"
"452",0.818181818181818,0.36,0.326,22,"VSURF"
"453",0.8,0.08,0.416,5,"Boruta"
"454",0.509090909090909,0.56,0.334,55,"VarSelRF"
"455",0,0,0.492,2,"PIMP"
"456",0.365384615384615,0.76,0.298,104,"AUCRF"
"457",0.10042735042735,0.94,0.354,468,"Perm"
"458",0.465909090909091,0.82,0.308,88,"EFS"
"459",0.25503355704698,0.76,0.326,149,"RFE"
"460",0.336448598130841,0.72,0.314,107,"Vita"
"461",0.8,0.24,0.378,15,"binomialRF"
"462",0.857142857142857,0.24,0.368,14,"VSURF"
"463",1,0.14,0.398,7,"Boruta"
"464",0.434782608695652,0.6,0.334,69,"VarSelRF"
"465",NA,0,0.382,0,"PIMP"
"466",0.298076923076923,0.62,0.32,104,"AUCRF"
"467",0.0929705215419501,0.82,0.34,441,"Perm"
"468",0.638297872340426,0.6,0.338,47,"EFS"
"469",0.24113475177305,0.68,0.358,141,"RFE"
"470",0.310679611650485,0.64,0.34,103,"Vita"
"471",0.785714285714286,0.22,0.4,14,"binomialRF"
"472",0.846153846153846,0.22,0.388,13,"VSURF"
"473",0.777777777777778,0.14,0.394,9,"Boruta"
"474",0.545454545454545,0.48,0.318,44,"VarSelRF"
"475",0,0,0.35,1,"PIMP"
"476",0.365384615384615,0.76,0.272,104,"AUCRF"
"477",0.102040816326531,0.9,0.332,441,"Perm"
"478",0.674418604651163,0.58,0.282,43,"EFS"
"479",0.28030303030303,0.74,0.314,132,"RFE"
"480",0.326923076923077,0.68,0.284,104,"Vita"
"481",0.777777777777778,0.14,0.384,9,"binomialRF"
"482",0.846153846153846,0.22,0.394,13,"VSURF"
"483",0.8,0.08,0.41,5,"Boruta"
"484",0.522727272727273,0.46,0.368,44,"VarSelRF"
"485",NA,0,0.512,0,"PIMP"
"486",0.274809160305344,0.72,0.428,131,"AUCRF"
"487",0.0918803418803419,0.86,0.492,468,"Perm"
"488",0.944444444444444,0.34,0.36,18,"EFS"
"489",0.202702702702703,0.6,0.462,148,"RFE"
"490",0.290697674418605,0.5,0.406,86,"Vita"
"491",0.789473684210526,0.3,0.338,19,"binomialRF"
"492",0.857142857142857,0.24,0.338,14,"VSURF"
"493",0.818181818181818,0.18,0.364,11,"Boruta"
"494",0.678571428571429,0.38,0.326,28,"VarSelRF"
"495",NA,0,0.468,0,"PIMP"
"496",0.326923076923077,0.68,0.35,104,"AUCRF"
"497",0.0964125560538117,0.86,0.428,446,"Perm"
"498",0.56,0.56,0.322,50,"EFS"
"499",0.195945945945946,0.58,0.382,148,"RFE"
"500",0.287128712871287,0.58,0.372,101,"Vita"
"501",0.857142857142857,0.24,0.374,14,"binomialRF"
"502",0.769230769230769,0.2,0.352,13,"VSURF"
"503",1,0.14,0.388,7,"Boruta"
"504",0.36231884057971,0.5,0.332,69,"VarSelRF"
"505",NA,0,0.452,0,"PIMP"
"506",0.484848484848485,0.64,0.306,66,"AUCRF"
"507",0.10042735042735,0.94,0.38,468,"Perm"
"508",0.697674418604651,0.6,0.28,43,"EFS"
"509",0.228758169934641,0.7,0.342,153,"RFE"
"510",0.32258064516129,0.6,0.326,93,"Vita"
"511",0.769230769230769,0.2,0.384,13,"binomialRF"
"512",0.789473684210526,0.3,0.338,19,"VSURF"
"513",0.625,0.1,0.414,8,"Boruta"
"514",0.313953488372093,0.54,0.32,86,"VarSelRF"
"515",NA,0,0.43,0,"PIMP"
"516",0.251908396946565,0.66,0.328,131,"AUCRF"
"517",0.0957683741648107,0.86,0.346,449,"Perm"
"518",0.7,0.42,0.316,30,"EFS"
"519",0.258992805755396,0.72,0.318,139,"RFE"
"520",0.25531914893617,0.48,0.308,94,"Vita"
"521",0.647058823529412,0.22,0.466,17,"binomialRF"
"522",0.533333333333333,0.16,0.466,15,"VSURF"
"523",1,0.1,0.454,5,"Boruta"
"524",0.348837209302326,0.6,0.362,86,"VarSelRF"
