"","Precision","Recall","TestError","ModelSize","Model"
"189",0.0505050505050505,1,0.18,99,"RFE"
"190",0.0649350649350649,1,0.174,77,"Vita"
"191",1,1,0.178,5,"binomialRF"
"192",0.625,1,0.168,8,"VSURF"
"193",0.625,1,0.19,8,"Boruta"
"194",1,1,0.184,5,"VarSelRF"
"195",NA,0,0.27,0,"PIMP"
"196",0.0961538461538462,1,0.194,52,"AUCRF"
"197",0.0117370892018779,1,0.204,426,"Perm"
"198",1,1,0.18,5,"EFS"
"199",0.05,1,0.188,100,"RFE"
"200",0.0675675675675676,1,0.176,74,"Vita"
"201",1,1,0.114,5,"binomialRF"
"202",1,1,0.126,5,"VSURF"
"203",0.833333333333333,1,0.114,6,"Boruta"
"204",0.277777777777778,1,0.122,18,"VarSelRF"
"205",NA,0,0.304,0,"PIMP"
"206",0.2,1,0.138,25,"AUCRF"
"207",0.0111358574610245,1,0.238,449,"Perm"
"208",1,1,0.116,5,"EFS"
"209",0.032,0.8,0.182,125,"RFE"
"210",0.0704225352112676,1,0.17,71,"Vita"
"211",1,1,0.104,5,"binomialRF"
"212",0.833333333333333,1,0.11,6,"VSURF"
"213",0.714285714285714,1,0.14,7,"Boruta"
"214",0.833333333333333,1,0.13,6,"VarSelRF"
"215",NA,0,0.304,0,"PIMP"
"216",0.0961538461538462,1,0.16,52,"AUCRF"
"217",0.0117370892018779,1,0.2,426,"Perm"
"218",1,1,0.122,5,"EFS"
"219",0.0310077519379845,0.8,0.23,129,"RFE"
"220",0.0694444444444444,1,0.172,72,"Vita"
"221",1,1,0.086,5,"binomialRF"
"222",1,1,0.096,5,"VSURF"
"223",1,1,0.094,5,"Boruta"
"224",1,1,0.096,5,"VarSelRF"
"225",NA,0,0.428,0,"PIMP"
"226",0.0961538461538462,1,0.16,52,"AUCRF"
"227",0.0122549019607843,1,0.27,408,"Perm"
"228",1,1,0.094,5,"EFS"
"229",0.0471698113207547,1,0.188,106,"RFE"
"230",0.0537634408602151,1,0.182,93,"Vita"
"231",1,1,0.11,5,"binomialRF"
"232",1,1,0.094,5,"VSURF"
"233",0.625,1,0.108,8,"Boruta"
"234",0.0909090909090909,1,0.154,55,"VarSelRF"
"235",NA,0,0.314,0,"PIMP"
"236",0.2,1,0.142,25,"AUCRF"
"237",0.0114678899082569,1,0.21,436,"Perm"
"238",0.833333333333333,1,0.1,6,"EFS"
"239",0.0476190476190476,1,0.172,105,"RFE"
"240",0.0641025641025641,1,0.144,78,"Vita"
"241",1,1,0.096,5,"binomialRF"
"242",1,1,0.1,5,"VSURF"
"243",0.833333333333333,1,0.108,6,"Boruta"
"244",0.833333333333333,1,0.104,6,"VarSelRF"
"245",NA,0,0.402,0,"PIMP"
"246",0.625,1,0.112,8,"AUCRF"
"247",0.0121654501216545,1,0.292,411,"Perm"
"248",0.833333333333333,1,0.102,6,"EFS"
"249",0.03125,0.8,0.24,128,"RFE"
"250",0.0588235294117647,1,0.156,85,"Vita"
"251",1,1,0.134,5,"binomialRF"
"252",1,1,0.134,5,"VSURF"
"253",0.714285714285714,1,0.154,7,"Boruta"
"254",0.357142857142857,1,0.152,14,"VarSelRF"
"255",NA,0,0.316,0,"PIMP"
"256",0.0961538461538462,1,0.18,52,"AUCRF"
"257",0.0117096018735363,1,0.2,427,"Perm"
"258",1,1,0.136,5,"EFS"
"259",0.0310077519379845,0.8,0.224,129,"RFE"
"260",0.0641025641025641,1,0.176,78,"Vita"
"261",1,1,0.106,5,"binomialRF"
"262",1,1,0.1,5,"VSURF"
"263",0.833333333333333,1,0.108,6,"Boruta"
"264",1,1,0.108,5,"VarSelRF"
"265",NA,0,0.45,0,"PIMP"
"266",0.2,1,0.134,25,"AUCRF"
"267",0.0113636363636364,1,0.316,440,"Perm"
"268",1,1,0.106,5,"EFS"
"269",0.0135135135135135,0.4,0.33,148,"RFE"
"270",0.0684931506849315,1,0.168,73,"Vita"
"271",1,1,0.106,5,"binomialRF"
"272",0.833333333333333,1,0.116,6,"VSURF"
"273",0.833333333333333,1,0.11,6,"Boruta"
"274",0.277777777777778,1,0.146,18,"VarSelRF"
"275",0,0,0.41,1,"PIMP"
"276",0.2,1,0.17,25,"AUCRF"
"277",0.0114942528735632,1,0.28,435,"Perm"
"278",1,1,0.108,5,"EFS"
"279",0.0420168067226891,1,0.214,119,"RFE"
"280",0.0714285714285714,1,0.184,70,"Vita"
"281",1,1,0.114,5,"binomialRF"
"282",1,1,0.108,5,"VSURF"
"283",0.714285714285714,1,0.118,7,"Boruta"
"284",1,1,0.118,5,"VarSelRF"
"285",NA,0,0.284,0,"PIMP"
"286",0.833333333333333,1,0.124,6,"AUCRF"
"287",0.0119047619047619,1,0.182,420,"Perm"
"288",1,1,0.114,5,"EFS"
"289",0.0490196078431373,1,0.15,102,"RFE"
"290",0.0588235294117647,1,0.142,85,"Vita"
"291",1,1,0.094,5,"binomialRF"
"292",1,1,0.092,5,"VSURF"
"293",0.625,1,0.1,8,"Boruta"
"294",0.833333333333333,1,0.086,6,"VarSelRF"
"295",NA,0,0.368,0,"PIMP"
"296",0.333333333333333,1,0.11,15,"AUCRF"
"297",0.0125628140703518,1,0.238,398,"Perm"
"298",1,1,0.084,5,"EFS"
"299",0.0458715596330275,1,0.16,109,"RFE"
"300",0.0649350649350649,1,0.134,77,"Vita"
"301",1,1,0.118,5,"binomialRF"
"302",0.833333333333333,1,0.112,6,"VSURF"
"303",0.625,1,0.104,8,"Boruta"
"304",0.833333333333333,1,0.118,6,"VarSelRF"
"305",NA,0,0.404,0,"PIMP"
"306",0.263157894736842,1,0.126,19,"AUCRF"
"307",0.0113122171945701,1,0.234,442,"Perm"
"308",1,1,0.114,5,"EFS"
"309",0.0208333333333333,0.6,0.298,144,"RFE"
"310",0.0704225352112676,1,0.152,71,"Vita"
"311",1,1,0.1,5,"binomialRF"
"312",0.833333333333333,1,0.112,6,"VSURF"
"313",1,1,0.112,5,"Boruta"
"314",1,1,0.108,5,"VarSelRF"
"315",NA,0,0.252,0,"PIMP"
"316",0.833333333333333,1,0.118,6,"AUCRF"
"317",0.0119047619047619,1,0.198,420,"Perm"
"318",1,1,0.11,5,"EFS"
"319",0.0327868852459016,0.8,0.234,122,"RFE"
"320",0.0793650793650794,1,0.134,63,"Vita"
"321",1,1,0.1,5,"binomialRF"
"322",1,1,0.102,5,"VSURF"
"323",1,1,0.098,5,"Boruta"
"324",0.178571428571429,1,0.122,28,"VarSelRF"
"325",NA,0,0.268,0,"PIMP"
"326",0.833333333333333,1,0.102,6,"AUCRF"
"327",0.0114942528735632,1,0.184,435,"Perm"
"328",1,1,0.106,5,"EFS"
"329",0.0480769230769231,1,0.162,104,"RFE"
"330",0.0735294117647059,1,0.124,68,"Vita"
"331",1,1,0.118,5,"binomialRF"
"332",0.833333333333333,1,0.114,6,"VSURF"
"333",0.714285714285714,1,0.142,7,"Boruta"
"334",1,1,0.114,5,"VarSelRF"
"335",NA,0,0.418,0,"PIMP"
"336",0.263157894736842,1,0.17,19,"AUCRF"
"337",0.0113122171945701,1,0.284,442,"Perm"
"338",1,0.8,0.194,4,"EFS"
"339",0.0317460317460317,0.8,0.212,126,"RFE"
"340",0.0704225352112676,1,0.192,71,"Vita"
"341",1,1,0.108,5,"binomialRF"
"342",0.833333333333333,1,0.112,6,"VSURF"
"343",0.714285714285714,1,0.112,7,"Boruta"
"344",0.833333333333333,1,0.106,6,"VarSelRF"
"345",0,0,0.414,1,"PIMP"
"346",0.263157894736842,1,0.146,19,"AUCRF"
"347",0.0116822429906542,1,0.29,428,"Perm"
"348",1,1,0.106,5,"EFS"
"349",0.028169014084507,0.8,0.26,142,"RFE"
"350",0.0704225352112676,1,0.188,71,"Vita"
"351",1,1,0.092,5,"binomialRF"
"352",1,1,0.086,5,"VSURF"
"353",0.833333333333333,1,0.086,6,"Boruta"
"354",1,1,0.094,5,"VarSelRF"
"355",NA,0,0.414,0,"PIMP"
"356",0.0757575757575758,1,0.156,66,"AUCRF"
"357",0.0119047619047619,1,0.262,420,"Perm"
"358",0.625,1,0.104,8,"EFS"
"359",0.0454545454545455,1,0.186,110,"RFE"
"360",0.078125,1,0.162,64,"Vita"
"361",1,1,0.104,5,"binomialRF"
"362",1,1,0.106,5,"VSURF"
"363",1,1,0.106,5,"Boruta"
"364",1,1,0.106,5,"VarSelRF"
"365",NA,0,0.36,0,"PIMP"
"366",0.625,1,0.11,8,"AUCRF"
"367",0.0120192307692308,1,0.242,416,"Perm"
"368",1,1,0.106,5,"EFS"
"369",0.0363636363636364,0.8,0.236,110,"RFE"
"370",0.0666666666666667,1,0.176,75,"Vita"
"371",1,1,0.102,5,"binomialRF"
"372",1,1,0.102,5,"VSURF"
"373",0.555555555555556,1,0.132,9,"Boruta"
"374",0.454545454545455,1,0.13,11,"VarSelRF"
"375",0,0,0.392,1,"PIMP"
"376",0.0602409638554217,1,0.164,83,"AUCRF"
"377",0.0123762376237624,1,0.228,404,"Perm"
"378",0.833333333333333,1,0.106,6,"EFS"
"379",0.0350877192982456,0.8,0.234,114,"RFE"
"380",0.0537634408602151,1,0.152,93,"Vita"
"381",0.714285714285714,1,0.13,7,"binomialRF"
"382",0.714285714285714,1,0.114,7,"VSURF"
"383",0.625,1,0.136,8,"Boruta"
"384",0.277777777777778,1,0.148,18,"VarSelRF"
"385",NA,0,0.31,0,"PIMP"
"386",0.2,1,0.142,25,"AUCRF"
"387",0.0119331742243437,1,0.214,419,"Perm"
"388",1,1,0.11,5,"EFS"
"389",0.0211267605633803,0.6,0.274,142,"RFE"
"390",0.0617283950617284,1,0.176,81,"Vita"
"391",1,1,0.092,5,"binomialRF"
"392",0.833333333333333,1,0.114,6,"VSURF"
"393",0.833333333333333,1,0.108,6,"Boruta"
"394",1,1,0.096,5,"VarSelRF"
"395",NA,0,0.33,0,"PIMP"
"396",0.625,1,0.122,8,"AUCRF"
"397",0.0117647058823529,1,0.238,425,"Perm"
"398",0.833333333333333,1,0.102,6,"EFS"
"399",0.0303030303030303,0.8,0.224,132,"RFE"
"400",0.0675675675675676,1,0.156,74,"Vita"
"401",1,1,0.058,5,"binomialRF"
"402",1,1,0.068,5,"VSURF"
"403",1,1,0.072,5,"Boruta"
"404",0.555555555555556,1,0.086,9,"VarSelRF"
"405",NA,0,0.258,0,"PIMP"
"406",0.454545454545455,1,0.1,11,"AUCRF"
"407",0.0112359550561798,1,0.172,445,"Perm"
"408",1,1,0.07,5,"EFS"
"409",0.0341880341880342,0.8,0.196,117,"RFE"
"410",0.0746268656716418,1,0.13,67,"Vita"
"411",1,1,0.108,5,"binomialRF"
"412",0.833333333333333,1,0.128,6,"VSURF"
"413",1,1,0.102,5,"Boruta"
"414",0.142857142857143,1,0.14,35,"VarSelRF"
"415",NA,0,0.296,0,"PIMP"
"416",0.833333333333333,1,0.102,6,"AUCRF"
"417",0.0116822429906542,1,0.214,428,"Perm"
"418",1,1,0.104,5,"EFS"
"419",0.0307692307692308,0.8,0.234,130,"RFE"
"420",0.0609756097560976,1,0.174,82,"Vita"
"421",1,1,0.108,5,"binomialRF"
"422",0.714285714285714,1,0.14,7,"VSURF"
"423",1,1,0.114,5,"Boruta"
"424",0.357142857142857,1,0.146,14,"VarSelRF"
"425",NA,0,0.322,0,"PIMP"
"426",0.625,1,0.13,8,"AUCRF"
"427",0.0112866817155756,1,0.226,443,"Perm"
"428",1,1,0.12,5,"EFS"
"429",0.032258064516129,0.8,0.222,124,"RFE"
"430",0.0714285714285714,1,0.15,70,"Vita"
"431",1,1,0.108,5,"binomialRF"
"432",1,1,0.108,5,"VSURF"
"433",1,1,0.108,5,"Boruta"
"434",0.113636363636364,1,0.19,44,"VarSelRF"
"435",0,0,0.306,1,"PIMP"
"436",0.0602409638554217,1,0.16,83,"AUCRF"
"437",0.0116279069767442,1,0.224,430,"Perm"
"438",1,1,0.102,5,"EFS"
"439",0.027027027027027,0.8,0.24,148,"RFE"
"440",0.0625,1,0.192,80,"Vita"
"441",1,1,0.126,5,"binomialRF"
"442",0.714285714285714,1,0.118,7,"VSURF"
"443",0.833333333333333,1,0.128,6,"Boruta"
"444",0.833333333333333,1,0.142,6,"VarSelRF"
"445",NA,0,0.32,0,"PIMP"
"446",0.121951219512195,1,0.154,41,"AUCRF"
"447",0.0120192307692308,1,0.214,416,"Perm"
"448",1,1,0.126,5,"EFS"
"449",0.0238095238095238,0.6,0.3,126,"RFE"
"450",0.0769230769230769,1,0.16,65,"Vita"
"451",1,1,0.144,5,"binomialRF"
"452",1,1,0.142,5,"VSURF"
"453",0.625,1,0.158,8,"Boruta"
"454",1,1,0.134,5,"VarSelRF"
"455",NA,0,0.424,0,"PIMP"
"456",0.121951219512195,1,0.19,41,"AUCRF"
"457",0.0115740740740741,1,0.276,432,"Perm"
"458",1,1,0.132,5,"EFS"
"459",0.0431034482758621,1,0.218,116,"RFE"
"460",0.0574712643678161,1,0.188,87,"Vita"
"461",1,1,0.106,5,"binomialRF"
"462",1,1,0.116,5,"VSURF"
"463",0.833333333333333,1,0.106,6,"Boruta"
"464",0.277777777777778,1,0.156,18,"VarSelRF"
"465",NA,0,0.396,0,"PIMP"
"466",0.0757575757575758,1,0.19,66,"AUCRF"
"467",0.0118203309692671,1,0.246,423,"Perm"
"468",1,1,0.108,5,"EFS"
"469",0.0357142857142857,0.8,0.226,112,"RFE"
"470",0.0609756097560976,1,0.18,82,"Vita"
"471",1,1,0.098,5,"binomialRF"
"472",0.625,1,0.11,8,"VSURF"
"473",1,1,0.094,5,"Boruta"
"474",0.113636363636364,1,0.168,44,"VarSelRF"
"475",NA,0,0.298,0,"PIMP"
"476",0.0602409638554217,1,0.186,83,"AUCRF"
"477",0.0122850122850123,1,0.202,407,"Perm"
"478",1,1,0.09,5,"EFS"
"479",0.0515463917525773,1,0.164,97,"RFE"
"480",0.078125,1,0.18,64,"Vita"
"481",1,1,0.12,5,"binomialRF"
"482",1,1,0.11,5,"VSURF"
"483",0.714285714285714,1,0.108,7,"Boruta"
"484",0.142857142857143,1,0.142,35,"VarSelRF"
"485",NA,0,0.298,0,"PIMP"
"486",0.0602409638554217,1,0.166,83,"AUCRF"
"487",0.0112866817155756,1,0.216,443,"Perm"
"488",0.833333333333333,1,0.114,6,"EFS"
"489",0.0303030303030303,0.8,0.23,132,"RFE"
"490",0.0602409638554217,1,0.164,83,"Vita"
"491",1,1,0.114,5,"binomialRF"
"492",0.833333333333333,1,0.1,6,"VSURF"
"493",0.714285714285714,1,0.112,7,"Boruta"
"494",0.454545454545455,1,0.122,11,"VarSelRF"
"495",NA,0,0.294,0,"PIMP"
"496",0.0961538461538462,1,0.158,52,"AUCRF"
"497",0.0116279069767442,1,0.2,430,"Perm"
"498",1,1,0.104,5,"EFS"
"499",0.0462962962962963,1,0.162,108,"RFE"
"500",0.0549450549450549,1,0.172,91,"Vita"
"501",1,1,0.15,5,"binomialRF"
"502",0.833333333333333,1,0.158,6,"VSURF"
"503",0.833333333333333,1,0.152,6,"Boruta"
"504",1,1,0.152,5,"VarSelRF"
"505",NA,0,0.282,0,"PIMP"
"506",0.0961538461538462,1,0.16,52,"AUCRF"
"507",0.0112866817155756,1,0.25,443,"Perm"
"508",1,1,0.15,5,"EFS"
"509",0.0476190476190476,1,0.184,105,"RFE"
"510",0.0588235294117647,1,0.196,85,"Vita"
"511",1,1,0.12,5,"binomialRF"
"512",1,1,0.118,5,"VSURF"
"513",0.625,1,0.12,8,"Boruta"
"514",0.277777777777778,1,0.134,18,"VarSelRF"
"515",NA,0,0.368,0,"PIMP"
"516",0.0480769230769231,1,0.162,104,"AUCRF"
"517",0.0113895216400911,1,0.22,439,"Perm"
"518",1,1,0.12,5,"EFS"
"519",0.020979020979021,0.6,0.28,143,"RFE"
"520",0.0657894736842105,1,0.152,76,"Vita"
"521",1,1,0.108,5,"binomialRF"
"522",0.714285714285714,1,0.112,7,"VSURF"
"523",0.625,1,0.112,8,"Boruta"
"524",0.714285714285714,1,0.108,7,"VarSelRF"
"525",NA,0,0.306,0,"PIMP"
"526",0.121951219512195,1,0.174,41,"AUCRF"
"527",0.0116279069767442,1,0.206,430,"Perm"
"528",0.833333333333333,1,0.1,6,"EFS"
"529",0.0234375,0.6,0.31,128,"RFE"
"530",0.0632911392405063,1,0.174,79,"Vita"
"531",1,1,0.098,5,"binomialRF"
"532",1,1,0.096,5,"VSURF"
"533",0.833333333333333,1,0.082,6,"Boruta"
"534",1,1,0.09,5,"VarSelRF"
"535",NA,0,0.318,0,"PIMP"
"536",0.121951219512195,1,0.138,41,"AUCRF"
"537",0.0119047619047619,1,0.17,420,"Perm"
"538",1,1,0.092,5,"EFS"
"539",0.0333333333333333,0.8,0.216,120,"RFE"
"540",0.0684931506849315,1,0.13,73,"Vita"
"541",1,1,0.114,5,"binomialRF"
"542",1,1,0.108,5,"VSURF"
"543",0.714285714285714,1,0.116,7,"Boruta"
"544",0.357142857142857,1,0.132,14,"VarSelRF"
"545",NA,0,0.372,0,"PIMP"
"546",0.2,1,0.122,25,"AUCRF"
"547",0.0119904076738609,1,0.22,417,"Perm"
"548",1,1,0.112,5,"EFS"
"549",0.0300751879699248,0.8,0.238,133,"RFE"
"550",0.0649350649350649,1,0.178,77,"Vita"
"551",1,1,0.106,5,"binomialRF"
"552",1,1,0.108,5,"VSURF"
"553",0.714285714285714,1,0.11,7,"Boruta"
"554",0.714285714285714,1,0.11,7,"VarSelRF"
"555",NA,0,0.342,0,"PIMP"
"556",0.263157894736842,1,0.136,19,"AUCRF"
"557",0.0114155251141553,1,0.212,438,"Perm"
"558",1,1,0.114,5,"EFS"
"559",0.0485436893203883,1,0.176,103,"RFE"
"560",0.0675675675675676,1,0.156,74,"Vita"
"561",1,1,0.11,5,"binomialRF"
"562",1,1,0.108,5,"VSURF"
"563",0.714285714285714,1,0.11,7,"Boruta"
"564",1,1,0.108,5,"VarSelRF"
"565",NA,0,0.288,0,"PIMP"
"566",0.0961538461538462,1,0.148,52,"AUCRF"
"567",0.0123152709359606,1,0.17,406,"Perm"
"568",1,1,0.112,5,"EFS"
"569",0.0505050505050505,1,0.136,99,"RFE"
"570",0.0769230769230769,1,0.144,65,"Vita"
"571",1,1,0.086,5,"binomialRF"
"572",0.833333333333333,1,0.104,6,"VSURF"
"573",0.625,1,0.124,8,"Boruta"
"574",1,1,0.078,5,"VarSelRF"
"575",NA,0,0.334,0,"PIMP"
"576",0.2,1,0.134,25,"AUCRF"
"577",0.011441647597254,1,0.232,437,"Perm"
"578",0.833333333333333,1,0.102,6,"EFS"
"579",0.040983606557377,1,0.182,122,"RFE"
"580",0.0602409638554217,1,0.164,83,"Vita"
"581",1,1,0.124,5,"binomialRF"
"582",0.833333333333333,1,0.128,6,"VSURF"
