"","Precision","Recall","TestError","ModelSize","Model"
"107","1","0.46","0.312","46","Perm"
"108","1","0.54","0.326","54","EFS"
"109","1","0.21","0.382","21","RFE"
"110","1","0.42","0.338","42","Vita"
"111","1","0.06","0.43","6","binomialRF"
"112","1","0.23","0.346","23","VSURF"
"113","1","0.07","0.418","7","Boruta"
"114","1","0.41","0.294","41","VarSelRF"
"115","NaN","0","0.19","0","PIMP"
"116","1","0.79","0.24","79","AUCRF"
"117","1","0.39","0.326","39","Perm"
"118","1","0.58","0.26","58","EFS"
"119","1","0.2","0.356","20","RFE"
"120","1","0.37","0.328","37","Vita"
"121","1","0.08","0.456","8","binomialRF"
"122","1","0.15","0.44","15","VSURF"
"123","1","0.16","0.402","16","Boruta"
"124","1","0.41","0.372","41","VarSelRF"
"125","NaN","0","0.32","0","PIMP"
"126","1","0.5","0.328","50","AUCRF"
"127","1","0.4","0.368","40","Perm"
"128","1","0.61","0.322","61","EFS"
"129","1","0.22","0.402","22","RFE"
"130","1","0.43","0.378","43","Vita"
"131","1","0.08","0.446","8","binomialRF"
"132","1","0.12","0.412","12","VSURF"
"133","1","0.1","0.422","10","Boruta"
"134","1","0.8","0.29","80","VarSelRF"
"135","NaN","0","0.264","0","PIMP"
"136","1","0.79","0.284","79","AUCRF"
"137","1","0.48","0.318","48","Perm"
"138","1","0.7","0.28","70","EFS"
"139","1","0.19","0.384","19","RFE"
"140","1","0.35","0.316","35","Vita"
"141","1","0.05","0.46","5","binomialRF"
"142","1","0.12","0.404","12","VSURF"
"143","1","0.06","0.44","6","Boruta"
"144","1","0.41","0.312","41","VarSelRF"
"145","1","0.02","0.492","2","PIMP"
"146","1","0.5","0.298","50","AUCRF"
"147","1","0.46","0.312","46","Perm"
"148","1","0.71","0.238","71","EFS"
"149","1","0.18","0.402","18","RFE"
"150","1","0.41","0.322","41","Vita"
"151","Error in socketConnection(""localhost"", port = port, server = TRUE, blocking = TRUE,  : 
  cannot open the connection
","Error in socketConnection(""localhost"", port = port, server = TRUE, blocking = TRUE,  : 
  cannot open the connection
","Error in socketConnection(""localhost"", port = port, server = TRUE, blocking = TRUE,  : 
  cannot open the connection
","Error in socketConnection(""localhost"", port = port, server = TRUE, blocking = TRUE,  : 
  cannot open the connection
",NA
"152","1","0.05","0.452","5","binomialRF"
"153","1","0.13","0.402","13","VSURF"
"154","1","0.13","0.396","13","Boruta"
"155","1","0.21","0.398","21","VarSelRF"
"156","NaN","0","0.348","0","PIMP"
"157","1","0.63","0.304","63","AUCRF"
"158","1","0.43","0.34","43","Perm"
"159","1","0.55","0.33","55","EFS"
"160","1","0.16","0.396","16","RFE"
"161","1","0.38","0.314","38","Vita"
"162","1","0.07","0.434","7","binomialRF"
"163","1","0.12","0.398","12","VSURF"
"164","1","0.09","0.448","9","Boruta"
"165","1","0.41","0.338","41","VarSelRF"
"166","NaN","0","0.246","0","PIMP"
"167","1","0.63","0.292","63","AUCRF"
"168","1","0.48","0.296","48","Perm"
"169","1","0.62","0.29","62","EFS"
"170","1","0.17","0.398","17","RFE"
"171","1","0.47","0.344","47","Vita"
"172","1","0.04","0.442","4","binomialRF"
"173","1","0.08","0.442","8","VSURF"
"174","1","0.09","0.394","9","Boruta"
"175","1","0.8","0.25","80","VarSelRF"
"176","NaN","0","0.208","0","PIMP"
"177","1","0.79","0.238","79","AUCRF"
"178","1","0.43","0.32","43","Perm"
"179","1","0.59","0.27","59","EFS"
"180","1","0.22","0.358","22","RFE"
"181","1","0.49","0.306","49","Vita"
"182","1","0.05","0.448","5","binomialRF"
"183","1","0.12","0.418","12","VSURF"
"184","1","0.06","0.428","6","Boruta"
"185","1","0.26","0.328","26","VarSelRF"
"186","1","0.04","0.454","4","PIMP"
"187","1","0.5","0.318","50","AUCRF"
"188","1","0.41","0.312","41","Perm"
"189","1","0.64","0.252","64","EFS"
"190","1","0.21","0.402","21","RFE"
"191","1","0.42","0.318","42","Vita"
"192","1","0.06","0.474","6","binomialRF"
"193","1","0.15","0.422","15","VSURF"
"194","1","0.11","0.41","11","Boruta"
"195","1","0.64","0.304","64","VarSelRF"
"196","1","0.01","0.266","1","PIMP"
"197","1","0.39","0.328","39","AUCRF"
"198","1","0.48","0.298","48","Perm"
"199","1","0.59","0.282","59","EFS"
"200","1","0.21","0.418","21","RFE"
"201","1","0.34","0.356","34","Vita"
"202","1","0.05","0.458","5","binomialRF"
"203","1","0.12","0.416","12","VSURF"
"204","1","0.09","0.442","9","Boruta"
"205","1","0.64","0.348","64","VarSelRF"
"206","NaN","0","0.24","0","PIMP"
"207","1","0.63","0.322","63","AUCRF"
"208","1","0.44","0.346","44","Perm"
"209","1","0.52","0.326","52","EFS"
"210","1","0.17","0.412","17","RFE"
"211","1","0.42","0.362","42","Vita"
"212","Error in socketConnection(""localhost"", port = port, server = TRUE, blocking = TRUE,  : 
  cannot open the connection
","Error in socketConnection(""localhost"", port = port, server = TRUE, blocking = TRUE,  : 
  cannot open the connection
","Error in socketConnection(""localhost"", port = port, server = TRUE, blocking = TRUE,  : 
  cannot open the connection
","Error in socketConnection(""localhost"", port = port, server = TRUE, blocking = TRUE,  : 
  cannot open the connection
",NA
"213","1","0.07","0.464","7","binomialRF"
"214","1","0.13","0.428","13","VSURF"
"215","1","0.11","0.448","11","Boruta"
"216","1","0.41","0.346","41","VarSelRF"
"217","1","0.01","0.258","1","PIMP"
"218","1","0.63","0.306","63","AUCRF"
"219","1","0.4","0.37","40","Perm"
"220","1","0.59","0.29","59","EFS"
"221","1","0.19","0.386","19","RFE"
"222","1","0.49","0.338","49","Vita"
"223","1","0.07","0.434","7","binomialRF"
"224","1","0.09","0.452","9","VSURF"
"225","1","0.11","0.404","11","Boruta"
"226","1","0.51","0.322","51","VarSelRF"
"227","1","0.01","0.226","1","PIMP"
"228","1","0.5","0.302","50","AUCRF"
"229","1","0.44","0.318","44","Perm"
"230","1","0.55","0.294","55","EFS"
"231","1","0.17","0.4","17","RFE"
"232","1","0.41","0.318","41","Vita"
"233","1","0.05","0.416","5","binomialRF"
"234","1","0.02","0.482","2","VSURF"
"235","1","0.1","0.396","10","Boruta"
"236","1","0.41","0.294","41","VarSelRF"
"237","NaN","0","0.204","0","PIMP"
"238","1","0.63","0.268","63","AUCRF"
"239","1","0.4","0.296","40","Perm"
"240","1","0.54","0.264","54","EFS"
"241","1","0.2","0.372","20","RFE"
"242","1","0.44","0.29","44","Vita"
"243","1","0.06","0.506","6","binomialRF"
"244","1","0.18","0.454","18","VSURF"
"245","1","0.06","0.492","6","Boruta"
"246","1","0.41","0.338","41","VarSelRF"
"247","NaN","0","0.272","0","PIMP"
"248","1","0.5","0.318","50","AUCRF"
"249","1","0.4","0.332","40","Perm"
"250","1","0.59","0.306","59","EFS"
"251","1","0.19","0.44","19","RFE"
"252","1","0.39","0.37","39","Vita"
"253","1","0.03","0.518","3","binomialRF"
"254","1","0.16","0.36","16","VSURF"
"255","1","0.04","0.458","4","Boruta"
"256","1","0.51","0.324","51","VarSelRF"
"257","NaN","0","0.25","0","PIMP"
"258","1","0.63","0.308","63","AUCRF"
"259","1","0.39","0.344","39","Perm"
"260","1","0.69","0.276","69","EFS"
"261","1","0.21","0.368","21","RFE"
"262","1","0.45","0.326","45","Vita"
"263","Error in socketConnection(""localhost"", port = port, server = TRUE, blocking = TRUE,  : 
  cannot open the connection
","Error in socketConnection(""localhost"", port = port, server = TRUE, blocking = TRUE,  : 
  cannot open the connection
","Error in socketConnection(""localhost"", port = port, server = TRUE, blocking = TRUE,  : 
  cannot open the connection
","Error in socketConnection(""localhost"", port = port, server = TRUE, blocking = TRUE,  : 
  cannot open the connection
",NA
"264","Error in socketConnection(""localhost"", port = port, server = TRUE, blocking = TRUE,  : 
  cannot open the connection
","Error in socketConnection(""localhost"", port = port, server = TRUE, blocking = TRUE,  : 
  cannot open the connection
","Error in socketConnection(""localhost"", port = port, server = TRUE, blocking = TRUE,  : 
  cannot open the connection
","Error in socketConnection(""localhost"", port = port, server = TRUE, blocking = TRUE,  : 
  cannot open the connection
",NA
"265","Error in socketConnection(""localhost"", port = port, server = TRUE, blocking = TRUE,  : 
  cannot open the connection
","Error in socketConnection(""localhost"", port = port, server = TRUE, blocking = TRUE,  : 
  cannot open the connection
","Error in socketConnection(""localhost"", port = port, server = TRUE, blocking = TRUE,  : 
  cannot open the connection
","Error in socketConnection(""localhost"", port = port, server = TRUE, blocking = TRUE,  : 
  cannot open the connection
",NA
"266","1","0.06","0.452","6","binomialRF"
"267","1","0.06","0.476","6","VSURF"
"268","1","0.08","0.448","8","Boruta"
"269","1","0.26","0.364","26","VarSelRF"
"270","1","0.02","0.468","2","PIMP"
"271","1","0.63","0.29","63","AUCRF"
"272","1","0.43","0.308","43","Perm"
"273","1","0.61","0.296","61","EFS"
"274","1","0.19","0.396","19","RFE"
"275","1","0.39","0.334","39","Vita"
"276","1","0.06","0.454","6","binomialRF"
"277","1","0.17","0.388","17","VSURF"
"278","1","0.11","0.418","11","Boruta"
"279","1","0.51","0.326","51","VarSelRF"
"280","NaN","0","0.228","0","PIMP"
"281","1","0.63","0.308","63","AUCRF"
"282","1","0.42","0.334","42","Perm"
"283","1","0.62","0.294","62","EFS"
"284","1","0.17","0.4","17","RFE"
"285","1","0.51","0.3","51","Vita"
"286","1","0.03","0.46","3","binomialRF"
"287","1","0.15","0.414","15","VSURF"
"288","1","0.08","0.448","8","Boruta"
"289","1","0.33","0.378","33","VarSelRF"
"290","NaN","0","0.288","0","PIMP"
"291","1","0.63","0.29","63","AUCRF"
"292","1","0.46","0.358","46","Perm"
"293","1","0.61","0.304","61","EFS"
"294","1","0.19","0.44","19","RFE"
"295","1","0.44","0.35","44","Vita"
"296","1","0.07","0.43","7","binomialRF"
"297","1","0.21","0.362","21","VSURF"
"298","1","0.08","0.43","8","Boruta"
"299","1","0.41","0.326","41","VarSelRF"
"300","1","0.02","0.476","2","PIMP"
"301","1","0.63","0.27","63","AUCRF"
"302","1","0.41","0.314","41","Perm"
"303","1","0.6","0.276","60","EFS"
"304","1","0.21","0.374","21","RFE"
"305","1","0.41","0.312","41","Vita"
"306","1","0.05","0.46","5","binomialRF"
"307","1","0.18","0.412","18","VSURF"
"308","1","0.09","0.44","9","Boruta"
"309","1","0.33","0.378","33","VarSelRF"
"310","1","0.02","0.512","2","PIMP"
"311","1","0.63","0.328","63","AUCRF"
"312","1","0.39","0.358","39","Perm"
"313","1","0.56","0.324","56","EFS"
"314","1","0.2","0.38","20","RFE"
"315","1","0.36","0.378","36","Vita"
"316","1","0.05","0.428","5","binomialRF"
"317","1","0.15","0.384","15","VSURF"
"318","1","0.11","0.408","11","Boruta"
"319","1","0.8","0.256","80","VarSelRF"
"320","NaN","0","0.196","0","PIMP"
"321","1","0.63","0.27","63","AUCRF"
"322","1","0.42","0.312","42","Perm"
"323","1","0.47","0.332","47","EFS"
"324","1","0.18","0.39","18","RFE"
"325","1","0.46","0.32","46","Vita"
"326","1","0.05","0.468","5","binomialRF"
"327","1","0.11","0.418","11","VSURF"
"328","1","0.06","0.442","6","Boruta"
"329","1","0.51","0.316","51","VarSelRF"
"330","NaN","0","0.288","0","PIMP"
"331","1","0.5","0.328","50","AUCRF"
"332","1","0.47","0.34","47","Perm"
"333","1","0.68","0.296","68","EFS"
"334","1","0.25","0.386","25","RFE"
"335","1","0.46","0.3","46","Vita"
"336","1","0.05","0.456","5","binomialRF"
"337","1","0.15","0.416","15","VSURF"
"338","1","0.1","0.42","10","Boruta"
"339","1","0.33","0.374","33","VarSelRF"
"340","NaN","0","0.264","0","PIMP"
"341","1","0.5","0.36","50","AUCRF"
"342","1","0.43","0.334","43","Perm"
"343","1","0.63","0.294","63","EFS"
"344","1","0.2","0.406","20","RFE"
"345","1","0.31","0.38","31","Vita"
"346","1","0.05","0.41","5","binomialRF"
"347","1","0.14","0.386","14","VSURF"
"348","1","0.07","0.432","7","Boruta"
"349","1","0.41","0.32","41","VarSelRF"
"350","NaN","0","0.324","0","PIMP"
"351","1","0.5","0.332","50","AUCRF"
"352","1","0.43","0.318","43","Perm"
"353","1","0.61","0.3","61","EFS"
"354","1","0.24","0.336","24","RFE"
"355","1","0.49","0.3","49","Vita"
"356","1","0.05","0.418","5","binomialRF"
"357","1","0.13","0.388","13","VSURF"
"358","1","0.09","0.398","9","Boruta"
"359","1","0.33","0.342","33","VarSelRF"
"360","1","0.01","0.242","1","PIMP"
"361","1","0.63","0.288","63","AUCRF"
"362","1","0.45","0.312","45","Perm"
"363","1","0.61","0.274","61","EFS"
"364","1","0.2","0.386","20","RFE"
"365","1","0.38","0.32","38","Vita"
"366","1","0.02","0.498","2","binomialRF"
"367","1","0.17","0.396","17","VSURF"
"368","1","0.07","0.462","7","Boruta"
"369","1","0.33","0.37","33","VarSelRF"
"370","1","0.02","0.502","2","PIMP"
"371","1","0.63","0.32","63","AUCRF"
"372","1","0.46","0.352","46","Perm"
"373","1","0.48","0.326","48","EFS"
"374","1","0.2","0.396","20","RFE"
"375","1","0.31","0.38","31","Vita"
"376","1","0.07","0.42","7","binomialRF"
"377","1","0.12","0.406","12","VSURF"
"378","1","0.09","0.408","9","Boruta"
"379","1","0.26","0.39","26","VarSelRF"
"380","NaN","0","0.352","0","PIMP"
"381","1","0.63","0.336","63","AUCRF"
"382","1","0.31","0.35","31","Perm"
"383","1","0.58","0.318","58","EFS"
"384","1","0.2","0.378","20","RFE"
"385","1","0.35","0.384","35","Vita"
"386","1","0.02","0.502","2","binomialRF"
"387","1","0.17","0.39","17","VSURF"
"388","1","0.08","0.424","8","Boruta"
"389","1","0.26","0.328","26","VarSelRF"
"390","NaN","0","0.314","0","PIMP"
"391","1","0.5","0.328","50","AUCRF"
"392","1","0.38","0.34","38","Perm"
"393","1","0.52","0.296","52","EFS"
"394","1","0.17","0.372","17","RFE"
"395","1","0.38","0.33","38","Vita"
"396","1","0.03","0.456","3","binomialRF"
"397","1","0.13","0.382","13","VSURF"
"398","1","0.11","0.418","11","Boruta"
"399","1","0.33","0.33","33","VarSelRF"
"400","NaN","0","0.222","0","PIMP"
"401","1","0.39","0.316","39","AUCRF"
"402","1","0.43","0.288","43","Perm"
"403","1","0.55","0.272","55","EFS"
"404","1","0.15","0.412","15","RFE"
"405","1","0.41","0.306","41","Vita"
"406","1","0.05","0.47","5","binomialRF"
"407","1","0.14","0.398","14","VSURF"
"408","1","0.1","0.394","10","Boruta"
"409","1","0.51","0.298","51","VarSelRF"
"410","NaN","0","0.224","0","PIMP"
"411","1","0.79","0.268","79","AUCRF"
"412","1","0.42","0.312","42","Perm"
"413","1","0.53","0.278","53","EFS"
"414","1","0.17","0.364","17","RFE"
"415","1","0.45","0.306","45","Vita"
"416","1","0.07","0.46","7","binomialRF"
"417","1","0.07","0.474","7","VSURF"
"418","1","0.06","0.502","6","Boruta"
"419","1","0.51","0.336","51","VarSelRF"
"420","NaN","0","0.254","0","PIMP"
"421","1","0.79","0.316","79","AUCRF"
"422","1","0.49","0.354","49","Perm"
"423","1","0.71","0.298","71","EFS"
"424","1","0.2","0.388","20","RFE"
"425","1","0.44","0.352","44","Vita"
"426","1","0.03","0.466","3","binomialRF"
"427","1","0.08","0.442","8","VSURF"
"428","1","0.04","0.466","4","Boruta"
"429","1","0.41","0.352","41","VarSelRF"
"430","NaN","0","0.236","0","PIMP"
"431","1","0.63","0.304","63","AUCRF"
"432","1","0.4","0.352","40","Perm"
"433","1","0.6","0.304","60","EFS"
"434","1","0.18","0.398","18","RFE"
"435","1","0.4","0.35","40","Vita"
"436","1","0.04","0.442","4","binomialRF"
"437","1","0.12","0.404","12","VSURF"
"438","1","0.07","0.428","7","Boruta"
"439","1","0.41","0.31","41","VarSelRF"
"440","1","0.01","0.244","1","PIMP"
"441","1","0.63","0.302","63","AUCRF"
"442","1","0.41","0.28","41","Perm"
"443","1","0.55","0.294","55","EFS"
"444","1","0.19","0.382","19","RFE"
"445","1","0.34","0.316","34","Vita"
"446","1","0.05","0.472","5","binomialRF"
"447","1","0.21","0.394","21","VSURF"
"448","1","0.12","0.412","12","Boruta"
"449","1","0.33","0.314","33","VarSelRF"
"450","1","0.01","0.23","1","PIMP"
"451","1","0.5","0.312","50","AUCRF"
"452","1","0.48","0.322","48","Perm"
"453","1","0.58","0.312","58","EFS"
"454","1","0.2","0.382","20","RFE"
"455","1","0.48","0.32","48","Vita"
"456","1","0.02","0.55","2","binomialRF"
"457","1","0.14","0.466","14","VSURF"
"458","1","0.09","0.442","9","Boruta"
"459","1","0.41","0.288","41","VarSelRF"
"460","NaN","0","0.254","0","PIMP"
"461","1","0.79","0.278","79","AUCRF"
"462","1","0.46","0.342","46","Perm"
"463","1","0.51","0.314","51","EFS"
"464","1","0.2","0.354","20","RFE"
"465","1","0.32","0.37","32","Vita"
"466","1","0.05","0.462","5","binomialRF"
"467","1","0.12","0.412","12","VSURF"
"468","1","0.1","0.412","10","Boruta"
"469","1","0.41","0.342","41","VarSelRF"
"470","NaN","0","0.278","0","PIMP"
"471","1","0.63","0.306","63","AUCRF"
"472","1","0.39","0.354","39","Perm"
"473","1","0.52","0.308","52","EFS"
"474","1","0.2","0.392","20","RFE"
"475","1","0.31","0.374","31","Vita"
"476","1","0.03","0.494","3","binomialRF"
"477","1","0.18","0.422","18","VSURF"
"478","1","0.07","0.442","7","Boruta"
"479","1","0.51","0.376","51","VarSelRF"
"480","NaN","0","0.428","0","PIMP"
"481","1","0.79","0.4","79","AUCRF"
"482","1","0.44","0.386","44","Perm"
"483","1","0.63","0.378","63","EFS"
"484","1","0.19","0.468","19","RFE"
"485","1","0.35","0.374","35","Vita"
"486","1","0.05","0.424","5","binomialRF"
"487","1","0.09","0.426","9","VSURF"
"488","1","0.09","0.402","9","Boruta"
"489","1","0.51","0.322","51","VarSelRF"
"490","NaN","0","0.212","0","PIMP"
"491","1","0.5","0.296","50","AUCRF"
"492","1","0.45","0.312","45","Perm"
"493","1","0.56","0.272","56","EFS"
"494","1","0.15","0.4","15","RFE"
"495","1","0.38","0.348","38","Vita"
"496","1","0.02","0.458","2","binomialRF"
"497","1","0.06","0.438","6","VSURF"
"498","1","0.09","0.39","9","Boruta"
"499","1","0.17","0.372","17","VarSelRF"
"500","NaN","0","0.272","0","PIMP"
"501","1","0.63","0.266","63","AUCRF"
"502","1","0.46","0.302","46","Perm"
"503","1","0.57","0.276","57","EFS"
"504","1","0.21","0.352","21","RFE"
"505","1","0.48","0.294","48","Vita"
"506","1","0.07","0.416","7","binomialRF"
"507","1","0.14","0.382","14","VSURF"
"508","1","0.11","0.404","11","Boruta"
"509","1","0.21","0.352","21","VarSelRF"
"510","1","0.01","0.244","1","PIMP"
"511","1","0.39","0.316","39","AUCRF"
"512","1","0.41","0.332","41","Perm"
"513","1","0.55","0.284","55","EFS"
"514","1","0.19","0.366","19","RFE"
"515","1","0.36","0.318","36","Vita"
"516","1","0.07","0.462","7","binomialRF"
"517","1","0.15","0.416","15","VSURF"
"518","1","0.1","0.464","10","Boruta"
"519","1","0.41","0.35","41","VarSelRF"
"520","1","0.01","0.252","1","PIMP"
"521","1","0.5","0.332","50","AUCRF"
"522","1","0.4","0.362","40","Perm"
"523","1","0.59","0.316","59","EFS"
"524","1","0.19","0.364","19","RFE"
"525","1","0.39","0.362","39","Vita"
"526","1","0.06","0.458","6","binomialRF"
"527","1","0.12","0.404","12","VSURF"
"528","1","0.12","0.424","12","Boruta"
"529","1","0.41","0.326","41","VarSelRF"
"530","NaN","0","0.254","0","PIMP"
"531","1","0.63","0.296","63","AUCRF"
"532","1","0.38","0.34","38","Perm"
"533","1","0.51","0.316","51","EFS"
"534","1","0.17","0.392","17","RFE"
"535","1","0.48","0.314","48","Vita"
"536","1","0.06","0.41","6","binomialRF"
"537","1","0.15","0.378","15","VSURF"
"538","1","0.1","0.386","10","Boruta"
"539","1","0.41","0.292","41","VarSelRF"
"540","1","0.01","0.226","1","PIMP"
"541","1","0.79","0.252","79","AUCRF"
"542","1","0.42","0.312","42","Perm"
"543","1","0.55","0.254","55","EFS"
"544","1","0.17","0.374","17","RFE"
"545","1","0.43","0.32","43","Vita"
"546","1","0.06","0.51","6","binomialRF"
"547","1","0.24","0.412","24","VSURF"
"548","1","0.06","0.5","6","Boruta"
"549","1","0.26","0.408","26","VarSelRF"
"550","1","0.01","0.328","1","PIMP"
"551","1","0.5","0.36","50","AUCRF"
"552","1","0.48","0.35","48","Perm"
"553","1","0.64","0.326","64","EFS"
"554","1","0.23","0.406","23","RFE"
"555","1","0.42","0.396","42","Vita"
"556","1","0.07","0.448","7","binomialRF"
"557","1","0.14","0.38","14","VSURF"
"558","1","0.13","0.414","13","Boruta"
"559","1","0.26","0.352","26","VarSelRF"
"560","1","0.01","0.248","1","PIMP"
"561","1","0.63","0.27","63","AUCRF"
"562","1","0.36","0.334","36","Perm"
"563","1","0.57","0.284","57","EFS"
"564","1","0.21","0.378","21","RFE"
"565","1","0.4","0.332","40","Vita"
"566","Error in socketConnection(""localhost"", port = port, server = TRUE, blocking = TRUE,  : 
  cannot open the connection
","Error in socketConnection(""localhost"", port = port, server = TRUE, blocking = TRUE,  : 
  cannot open the connection
","Error in socketConnection(""localhost"", port = port, server = TRUE, blocking = TRUE,  : 
  cannot open the connection
","Error in socketConnection(""localhost"", port = port, server = TRUE, blocking = TRUE,  : 
  cannot open the connection
",NA
"567","Error in socketConnection(""localhost"", port = port, server = TRUE, blocking = TRUE,  : 
  cannot open the connection
","Error in socketConnection(""localhost"", port = port, server = TRUE, blocking = TRUE,  : 
  cannot open the connection
","Error in socketConnection(""localhost"", port = port, server = TRUE, blocking = TRUE,  : 
  cannot open the connection
","Error in socketConnection(""localhost"", port = port, server = TRUE, blocking = TRUE,  : 
  cannot open the connection
",NA
"568","1","0.07","0.422","7","binomialRF"
"569","1","0.13","0.394","13","VSURF"
"570","1","0.11","0.39","11","Boruta"
"571","1","0.64","0.276","64","VarSelRF"
"572","NaN","0","0.224","0","PIMP"
"573","1","0.79","0.252","79","AUCRF"
"574","1","0.43","0.312","43","Perm"
"575","1","0.53","0.294","53","EFS"
"576","1","0.2","0.362","20","RFE"
"577","1","0.4","0.326","40","Vita"
"578","1","0.04","0.44","4","binomialRF"
"579","1","0.15","0.388","15","VSURF"
"580","1","0.05","0.436","5","Boruta"
"581","1","0.26","0.374","26","VarSelRF"
"582","1","0.02","0.466","2","PIMP"
"583","1","0.5","0.36","50","AUCRF"
"584","1","0.44","0.368","44","Perm"
"585","1","0.6","0.32","60","EFS"
"586","1","0.23","0.38","23","RFE"
"587","1","0.42","0.356","42","Vita"
"588","Error in socketConnection(""localhost"", port = port, server = TRUE, blocking = TRUE,  : 
  cannot open the connection
","Error in socketConnection(""localhost"", port = port, server = TRUE, blocking = TRUE,  : 
  cannot open the connection
","Error in socketConnection(""localhost"", port = port, server = TRUE, blocking = TRUE,  : 
  cannot open the connection
","Error in socketConnection(""localhost"", port = port, server = TRUE, blocking = TRUE,  : 
  cannot open the connection
",NA
"589","1","0.06","0.412","6","binomialRF"
"590","1","0.16","0.37","16","VSURF"
"591","1","0.11","0.37","11","Boruta"
"592","1","0.41","0.304","41","VarSelRF"
"593","NaN","0","0.242","0","PIMP"
"594","1","0.79","0.28","79","AUCRF"
"595","1","0.42","0.312","42","Perm"
