"","Precision","Recall","TestError","ModelSize","Model"
"70",0.75,0.96,0.206,32,"Vita"
"71",1,0.2,0.376,5,"binomialRF"
"72",1,0.52,0.288,13,"VSURF"
"73",1,0.72,0.204,18,"Boruta"
"74",1,0.84,0.174,21,"VarSelRF"
"75",NA,0,0.262,0,"PIMP"
"76",0.916666666666667,0.88,0.186,24,"AUCRF"
"77",0.92,0.92,0.196,25,"Perm"
"78",0.96,0.96,0.178,25,"EFS"
"79",1,0.8,0.19,20,"RFE"
"80",0.727272727272727,0.96,0.184,33,"Vita"
"81",1,0.2,0.436,5,"binomialRF"
"82",1,0.44,0.294,11,"VSURF"
"83",1,0.76,0.224,19,"Boruta"
"84",0.904761904761905,0.76,0.24,21,"VarSelRF"
"85",NA,0,0.224,0,"PIMP"
"86",0.641025641025641,1,0.202,39,"AUCRF"
"87",0.8,0.96,0.196,30,"Perm"
"88",1,0.92,0.194,23,"EFS"
"89",0.952380952380952,0.8,0.23,21,"RFE"
"90",0.884615384615385,0.92,0.194,26,"Vita"
"91",1,0.32,0.334,8,"binomialRF"
"92",1,0.48,0.294,12,"VSURF"
"93",1,0.56,0.278,14,"Boruta"
"94",0.846153846153846,0.88,0.218,26,"VarSelRF"
"95",NA,0,0.238,0,"PIMP"
"96",0.774193548387097,0.96,0.218,31,"AUCRF"
"97",0.884615384615385,0.92,0.206,26,"Perm"
"98",0.96,0.96,0.21,25,"EFS"
"99",1,0.72,0.25,18,"RFE"
"100",0.826086956521739,0.76,0.232,23,"Vita"
"101",1,0.2,0.376,5,"binomialRF"
"102",1,0.88,0.2,22,"VSURF"
"103",1,0.8,0.214,20,"Boruta"
"104",0.923076923076923,0.96,0.18,26,"VarSelRF"
"105",NA,0,0.198,0,"PIMP"
"106",1,0.96,0.18,24,"AUCRF"
"107",0.851851851851852,0.92,0.196,27,"Perm"
"108",1,0.96,0.158,24,"EFS"
"109",1,0.72,0.228,18,"RFE"
"110",0.821428571428571,0.92,0.174,28,"Vita"
"111",1,0.28,0.4,7,"binomialRF"
"112",1,0.4,0.356,10,"VSURF"
"113",1,0.56,0.304,14,"Boruta"
"114",0.609756097560976,1,0.252,41,"VarSelRF"
"115",0,0,0.322,1,"PIMP"
"116",0.774193548387097,0.96,0.26,31,"AUCRF"
"117",0.84,0.84,0.274,25,"Perm"
"118",0.925925925925926,1,0.232,27,"EFS"
"119",1,0.72,0.256,18,"RFE"
"120",0.774193548387097,0.96,0.25,31,"Vita"
"121",1,0.24,0.336,6,"binomialRF"
"122",0.941176470588235,0.64,0.23,17,"VSURF"
"123",1,0.64,0.224,16,"Boruta"
"124",1,0.84,0.184,21,"VarSelRF"
"125",0,0,0.532,2,"PIMP"
"126",0.958333333333333,0.92,0.166,24,"AUCRF"
"127",0.8,0.96,0.164,30,"Perm"
"128",1,0.96,0.144,24,"EFS"
"129",1,0.72,0.214,18,"RFE"
"130",0.892857142857143,1,0.174,28,"Vita"
"131",1,0.2,0.402,5,"binomialRF"
"132",1,0.48,0.296,12,"VSURF"
"133",1,0.52,0.276,13,"Boruta"
"134",0.952380952380952,0.8,0.238,21,"VarSelRF"
"135",NA,0,0.232,0,"PIMP"
"136",0.641025641025641,1,0.212,39,"AUCRF"
"137",0.827586206896552,0.96,0.202,29,"Perm"
"138",1,0.88,0.202,22,"EFS"
"139",1,0.68,0.25,17,"RFE"
"140",0.92,0.92,0.21,25,"Vita"
"141",1,0.28,0.334,7,"binomialRF"
"142",1,0.6,0.222,15,"VSURF"
"143",1,0.72,0.21,18,"Boruta"
"144",0.952380952380952,0.8,0.21,21,"VarSelRF"
"145",NA,0,0.222,0,"PIMP"
"146",0.58974358974359,0.92,0.22,39,"AUCRF"
"147",0.846153846153846,0.88,0.204,26,"Perm"
"148",1,0.92,0.192,23,"EFS"
"149",1,0.8,0.214,20,"RFE"
"150",0.793103448275862,0.92,0.204,29,"Vita"
"151",1,0.2,0.324,5,"binomialRF"
"152",1,0.64,0.238,16,"VSURF"
"153",1,0.68,0.224,17,"Boruta"
"154",1,0.84,0.19,21,"VarSelRF"
"155",NA,0,0.256,0,"PIMP"
"156",0.641025641025641,1,0.2,39,"AUCRF"
"157",0.777777777777778,0.84,0.202,27,"Perm"
"158",1,0.92,0.172,23,"EFS"
"159",1,0.72,0.23,18,"RFE"
"160",0.766666666666667,0.92,0.196,30,"Vita"
"161",1,0.24,0.366,6,"binomialRF"
"162",1,0.44,0.29,11,"VSURF"
"163",1,0.68,0.24,17,"Boruta"
"164",0.757575757575758,1,0.182,33,"VarSelRF"
"165",NA,0,0.178,0,"PIMP"
"166",0.774193548387097,0.96,0.188,31,"AUCRF"
"167",0.851851851851852,0.92,0.202,27,"Perm"
"168",1,0.96,0.172,24,"EFS"
"169",1,0.76,0.226,19,"RFE"
"170",0.96,0.96,0.174,25,"Vita"
"171",1,0.36,0.29,9,"binomialRF"
"172",0.833333333333333,0.2,0.354,6,"VSURF"
"173",1,0.6,0.244,15,"Boruta"
"174",0.923076923076923,0.96,0.18,26,"VarSelRF"
"175",NA,0,0.19,0,"PIMP"
"176",0.641025641025641,1,0.2,39,"AUCRF"
"177",0.814814814814815,0.88,0.202,27,"Perm"
"178",0.96,0.96,0.182,25,"EFS"
"179",1,0.68,0.258,17,"RFE"
"180",0.884615384615385,0.92,0.198,26,"Vita"
"181",1,0.24,0.36,6,"binomialRF"
"182",1,0.08,0.452,2,"VSURF"
"183",1,0.68,0.222,17,"Boruta"
"184",0.846153846153846,0.88,0.188,26,"VarSelRF"
"185",NA,0,0.214,0,"PIMP"
"186",0.916666666666667,0.88,0.168,24,"AUCRF"
"187",0.814814814814815,0.88,0.196,27,"Perm"
"188",1,0.96,0.15,24,"EFS"
"189",1,0.8,0.186,20,"RFE"
"190",0.75,0.84,0.204,28,"Vita"
"191",1,0.24,0.348,6,"binomialRF"
"192",1,0.56,0.288,14,"VSURF"
"193",1,0.64,0.27,16,"Boruta"
"194",0.490196078431373,1,0.2,51,"VarSelRF"
"195",NA,0,0.25,0,"PIMP"
"196",0.641025641025641,1,0.2,39,"AUCRF"
"197",0.827586206896552,0.96,0.202,29,"Perm"
"198",1,1,0.18,25,"EFS"
"199",1,0.76,0.234,19,"RFE"
"200",0.733333333333333,0.88,0.234,30,"Vita"
"201",1,0.2,0.366,5,"binomialRF"
"202",1,0.28,0.322,7,"VSURF"
"203",1,0.6,0.238,15,"Boruta"
"204",0.884615384615385,0.92,0.192,26,"VarSelRF"
"205",NA,0,0.18,0,"PIMP"
"206",0.958333333333333,0.92,0.18,24,"AUCRF"
"207",0.758620689655172,0.88,0.204,29,"Perm"
"208",1,1,0.176,25,"EFS"
"209",1,0.68,0.216,17,"RFE"
"210",0.916666666666667,0.88,0.19,24,"Vita"
"211",1,0.24,0.366,6,"binomialRF"
"212",0.882352941176471,0.6,0.274,17,"VSURF"
"213",1,0.6,0.264,15,"Boruta"
"214",0.696969696969697,0.92,0.21,33,"VarSelRF"
"215",0,0,0.196,1,"PIMP"
"216",0.806451612903226,1,0.17,31,"AUCRF"
"217",0.793103448275862,0.92,0.188,29,"Perm"
"218",0.961538461538462,1,0.156,26,"EFS"
"219",1,0.76,0.214,19,"RFE"
"220",0.705882352941177,0.96,0.192,34,"Vita"
"221",1,0.28,0.364,7,"binomialRF"
"222",0.944444444444444,0.68,0.284,18,"VSURF"
"223",1,0.56,0.276,14,"Boruta"
"224",0.884615384615385,0.92,0.21,26,"VarSelRF"
"225",NA,0,0.266,0,"PIMP"
"226",0.641025641025641,1,0.206,39,"AUCRF"
"227",0.884615384615385,0.92,0.216,26,"Perm"
"228",1,0.96,0.202,24,"EFS"
"229",1,0.72,0.242,18,"RFE"
"230",0.806451612903226,1,0.194,31,"Vita"
"231",1,0.36,0.342,9,"binomialRF"
"232",0.933333333333333,0.56,0.256,15,"VSURF"
"233",0.941176470588235,0.64,0.26,17,"Boruta"
"234",0.884615384615385,0.92,0.194,26,"VarSelRF"
"235",0,0,0.516,3,"PIMP"
"236",0.806451612903226,1,0.196,31,"AUCRF"
"237",0.8,0.96,0.2,30,"Perm"
"238",0.923076923076923,0.96,0.182,26,"EFS"
"239",1,0.84,0.204,21,"RFE"
"240",0.675675675675676,1,0.202,37,"Vita"
"241",1,0.36,0.342,9,"binomialRF"
"242",1,0.6,0.272,15,"VSURF"
"243",1,0.8,0.196,20,"Boruta"
"244",0.923076923076923,0.96,0.172,26,"VarSelRF"
"245",NA,0,0.224,0,"PIMP"
"246",0.774193548387097,0.96,0.18,31,"AUCRF"
"247",0.793103448275862,0.92,0.176,29,"Perm"
"248",1,0.92,0.174,23,"EFS"
"249",1,0.8,0.212,20,"RFE"
"250",0.696969696969697,0.92,0.196,33,"Vita"
"251",1,0.24,0.372,6,"binomialRF"
"252",1,0.4,0.304,10,"VSURF"
"253",1,0.64,0.258,16,"Boruta"
"254",0.884615384615385,0.92,0.236,26,"VarSelRF"
"255",NA,0,0.354,0,"PIMP"
"256",0.741935483870968,0.92,0.258,31,"AUCRF"
"257",0.833333333333333,0.8,0.276,24,"Perm"
"258",0.958333333333333,0.92,0.248,24,"EFS"
"259",1,0.6,0.282,15,"RFE"
"260",0.741935483870968,0.92,0.244,31,"Vita"
"261",1,0.32,0.32,8,"binomialRF"
"262",1,0.64,0.25,16,"VSURF"
"263",1,0.56,0.256,14,"Boruta"
"264",0.807692307692308,0.84,0.216,26,"VarSelRF"
"265",0,0,0.22,1,"PIMP"
"266",0.774193548387097,0.96,0.208,31,"AUCRF"
"267",0.807692307692308,0.84,0.202,26,"Perm"
"268",1,0.92,0.178,23,"EFS"
"269",1,0.64,0.246,16,"RFE"
"270",0.846153846153846,0.88,0.21,26,"Vita"
"271",1,0.2,0.358,5,"binomialRF"
"272",0.92,0.92,0.208,25,"VSURF"
"273",1,0.72,0.232,18,"Boruta"
"274",0.884615384615385,0.92,0.188,26,"VarSelRF"
"275",NA,0,0.198,0,"PIMP"
"276",0.741935483870968,0.92,0.198,31,"AUCRF"
"277",0.88,0.88,0.206,25,"Perm"
"278",0.96,0.96,0.222,25,"EFS"
"279",1,0.76,0.242,19,"RFE"
"280",0.666666666666667,0.88,0.216,33,"Vita"
"281",1,0.2,0.382,5,"binomialRF"
"282",0.941176470588235,0.64,0.242,17,"VSURF"
"283",1,0.64,0.242,16,"Boruta"
"284",0.727272727272727,0.96,0.2,33,"VarSelRF"
"285",NA,0,0.208,0,"PIMP"
"286",0.774193548387097,0.96,0.176,31,"AUCRF"
"287",0.67741935483871,0.84,0.202,31,"Perm"
"288",1,0.96,0.154,24,"EFS"
"289",0.947368421052632,0.72,0.23,19,"RFE"
"290",0.793103448275862,0.92,0.19,29,"Vita"
"291",1,0.2,0.346,5,"binomialRF"
"292",1,0.52,0.26,13,"VSURF"
"293",1,0.56,0.22,14,"Boruta"
"294",0.757575757575758,1,0.178,33,"VarSelRF"
"295",NA,0,0.182,0,"PIMP"
"296",0.396825396825397,1,0.206,63,"AUCRF"
"297",0.814814814814815,0.88,0.19,27,"Perm"
"298",0.96,0.96,0.164,25,"EFS"
"299",1,0.72,0.256,18,"RFE"
"300",0.846153846153846,0.88,0.18,26,"Vita"
"301",1,0.08,0.464,2,"binomialRF"
"302",1,0.48,0.298,12,"VSURF"
"303",1,0.8,0.222,20,"Boruta"
"304",0.961538461538462,1,0.186,26,"VarSelRF"
"305",NA,0,0.278,0,"PIMP"
"306",1,0.96,0.176,24,"AUCRF"
"307",0.925925925925926,1,0.198,27,"Perm"
"308",1,1,0.17,25,"EFS"
"309",1,0.8,0.216,20,"RFE"
"310",0.888888888888889,0.96,0.176,27,"Vita"
"311",1,0.28,0.358,7,"binomialRF"
"312",1,0.76,0.248,19,"VSURF"
"313",1,0.64,0.248,16,"Boruta"
"314",1,0.84,0.21,21,"VarSelRF"
"315",NA,0,0.218,0,"PIMP"
"316",0.958333333333333,0.92,0.182,24,"AUCRF"
"317",0.785714285714286,0.88,0.204,28,"Perm"
"318",1,1,0.184,25,"EFS"
"319",1,0.8,0.226,20,"RFE"
"320",0.916666666666667,0.88,0.198,24,"Vita"
"321",1,0.16,0.418,4,"binomialRF"
"322",0.956521739130435,0.88,0.254,23,"VSURF"
"323",1,0.6,0.294,15,"Boruta"
"324",0.609756097560976,1,0.262,41,"VarSelRF"
"325",NA,0,0.232,0,"PIMP"
"326",0.806451612903226,1,0.224,31,"AUCRF"
"327",0.8,0.96,0.252,30,"Perm"
"328",0.96,0.96,0.226,25,"EFS"
"329",0.933333333333333,0.56,0.276,15,"RFE"
"330",0.696969696969697,0.92,0.254,33,"Vita"
"331",1,0.32,0.324,8,"binomialRF"
"332",1,0.68,0.224,17,"VSURF"
"333",1,0.48,0.27,12,"Boruta"
"334",0.904761904761905,0.76,0.216,21,"VarSelRF"
"335",1,0.04,0.186,1,"PIMP"
"336",0.774193548387097,0.96,0.174,31,"AUCRF"
"337",0.71875,0.92,0.178,32,"Perm"
"338",1,1,0.158,25,"EFS"
"339",1,0.64,0.24,16,"RFE"
"340",0.766666666666667,0.92,0.17,30,"Vita"
"341",1,0.24,0.34,6,"binomialRF"
"342",1,0.6,0.246,15,"VSURF"
"343",1,0.56,0.276,14,"Boruta"
"344",1,0.84,0.204,21,"VarSelRF"
"345",0,0,0.238,1,"PIMP"
"346",0.741935483870968,0.92,0.23,31,"AUCRF"
"347",0.814814814814815,0.88,0.21,27,"Perm"
"348",1,0.92,0.188,23,"EFS"
"349",1,0.72,0.246,18,"RFE"
"350",0.8,0.96,0.218,30,"Vita"
"351",1,0.32,0.348,8,"binomialRF"
"352",1,0.44,0.338,11,"VSURF"
"353",1,0.64,0.282,16,"Boruta"
"354",0.884615384615385,0.92,0.228,26,"VarSelRF"
"355",NA,0,0.25,0,"PIMP"
"356",0.774193548387097,0.96,0.21,31,"AUCRF"
"357",0.821428571428571,0.92,0.228,28,"Perm"
"358",0.961538461538462,1,0.174,26,"EFS"
"359",0.95,0.76,0.238,20,"RFE"
"360",0.857142857142857,0.96,0.206,28,"Vita"
"361",1,0.28,0.302,7,"binomialRF"
"362",0.9375,0.6,0.236,16,"VSURF"
"363",1,0.64,0.232,16,"Boruta"
"364",0.846153846153846,0.88,0.182,26,"VarSelRF"
"365",0.5,0.04,0.472,2,"PIMP"
"366",0.774193548387097,0.96,0.17,31,"AUCRF"
"367",0.952380952380952,0.8,0.192,21,"Perm"
"368",1,0.96,0.166,24,"EFS"
"369",1,0.6,0.236,15,"RFE"
"370",0.758620689655172,0.88,0.192,29,"Vita"
"371",1,0.32,0.324,8,"binomialRF"
"372",0.857142857142857,0.72,0.246,21,"VSURF"
"373",1,0.52,0.272,13,"Boruta"
"374",0.696969696969697,0.92,0.218,33,"VarSelRF"
"375",NA,0,0.214,0,"PIMP"
"376",0.5,1,0.216,50,"AUCRF"
"377",0.75,0.84,0.23,28,"Perm"
"378",0.958333333333333,0.92,0.172,24,"EFS"
"379",0.882352941176471,0.6,0.27,17,"RFE"
"380",0.741935483870968,0.92,0.202,31,"Vita"
"381",1,0.24,0.358,6,"binomialRF"
"382",0.947368421052632,0.72,0.24,19,"VSURF"
"383",1,0.64,0.228,16,"Boruta"
"384",0.884615384615385,0.92,0.196,26,"VarSelRF"
"385",NA,0,0.254,0,"PIMP"
"386",0.774193548387097,0.96,0.19,31,"AUCRF"
"387",0.862068965517241,1,0.166,29,"Perm"
"388",1,1,0.178,25,"EFS"
"389",0.95,0.76,0.268,20,"RFE"
"390",0.705882352941177,0.96,0.198,34,"Vita"
"391",1,0.32,0.372,8,"binomialRF"
"392",1,0.6,0.258,15,"VSURF"
"393",1,0.68,0.252,17,"Boruta"
"394",0.884615384615385,0.92,0.206,26,"VarSelRF"
"395",NA,0,0.286,0,"PIMP"
"396",0.916666666666667,0.88,0.226,24,"AUCRF"
"397",0.814814814814815,0.88,0.224,27,"Perm"
"398",1,0.96,0.208,24,"EFS"
"399",1,0.76,0.25,19,"RFE"
"400",0.88,0.88,0.224,25,"Vita"
"401",1,0.28,0.342,7,"binomialRF"
"402",1,0.4,0.318,10,"VSURF"
"403",1,0.72,0.238,18,"Boruta"
"404",1,0.84,0.228,21,"VarSelRF"
"405",0.5,0.04,0.488,2,"PIMP"
"406",0.958333333333333,0.92,0.188,24,"AUCRF"
"407",0.821428571428571,0.92,0.2,28,"Perm"
"408",1,0.96,0.19,24,"EFS"
"409",1,0.72,0.25,18,"RFE"
"410",0.846153846153846,0.88,0.196,26,"Vita"
"411",1,0.24,0.374,6,"binomialRF"
"412",1,0.48,0.292,12,"VSURF"
"413",1,0.52,0.276,13,"Boruta"
"414",0.904761904761905,0.76,0.244,21,"VarSelRF"
"415",0.2,0.04,0.496,5,"PIMP"
"416",0.875,0.84,0.262,24,"AUCRF"
"417",0.916666666666667,0.88,0.22,24,"Perm"
"418",1,0.96,0.22,24,"EFS"
"419",1,0.72,0.262,18,"RFE"
"420",0.689655172413793,0.8,0.246,29,"Vita"
"421",1,0.24,0.344,6,"binomialRF"
"422",0.95,0.76,0.204,20,"VSURF"
"423",0.941176470588235,0.64,0.254,17,"Boruta"
"424",0.696969696969697,0.92,0.208,33,"VarSelRF"
"425",NA,0,0.216,0,"PIMP"
"426",0.774193548387097,0.96,0.198,31,"AUCRF"
"427",0.88,0.88,0.194,25,"Perm"
"428",1,0.92,0.174,23,"EFS"
"429",0.95,0.76,0.21,20,"RFE"
"430",0.875,0.84,0.186,24,"Vita"
"431",1,0.32,0.344,8,"binomialRF"
"432",1,0.52,0.31,13,"VSURF"
"433",1,0.52,0.296,13,"Boruta"
"434",0.727272727272727,0.96,0.244,33,"VarSelRF"
"435",NA,0,0.236,0,"PIMP"
"436",0.615384615384615,0.96,0.218,39,"AUCRF"
"437",0.724137931034483,0.84,0.246,29,"Perm"
"438",0.961538461538462,1,0.21,26,"EFS"
"439",1,0.64,0.248,16,"RFE"
"440",0.814814814814815,0.88,0.24,27,"Vita"
"441",1,0.32,0.31,8,"binomialRF"
"442",0.95,0.76,0.228,20,"VSURF"
"443",1,0.52,0.24,13,"Boruta"
"444",0.884615384615385,0.92,0.198,26,"VarSelRF"
"445",0,0,0.518,2,"PIMP"
"446",0.875,0.84,0.22,24,"AUCRF"
"447",0.827586206896552,0.96,0.202,29,"Perm"
"448",0.96,0.96,0.188,25,"EFS"
"449",1,0.64,0.23,16,"RFE"
"450",0.766666666666667,0.92,0.22,30,"Vita"
"451",1,0.24,0.368,6,"binomialRF"
"452",1,0.68,0.26,17,"VSURF"
"453",1,0.56,0.262,14,"Boruta"
"454",0.923076923076923,0.96,0.194,26,"VarSelRF"
"455",NA,0,0.258,0,"PIMP"
"456",0.806451612903226,1,0.186,31,"AUCRF"
"457",0.75,0.96,0.214,32,"Perm"
"458",1,1,0.178,25,"EFS"
"459",1,0.72,0.262,18,"RFE"
"460",0.8,0.96,0.2,30,"Vita"
"461",1,0.28,0.34,7,"binomialRF"
"462",1,0.56,0.24,14,"VSURF"
"463",1,0.6,0.262,15,"Boruta"
"464",0.884615384615385,0.92,0.184,26,"VarSelRF"
"465",NA,0,0.196,0,"PIMP"
"466",0.806451612903226,1,0.178,31,"AUCRF"
"467",0.925925925925926,1,0.164,27,"Perm"
"468",1,0.96,0.16,24,"EFS"
"469",1,0.72,0.208,18,"RFE"
"470",0.774193548387097,0.96,0.168,31,"Vita"
"471",1,0.24,0.36,6,"binomialRF"
"472",0.941176470588235,0.64,0.258,17,"VSURF"
"473",1,0.72,0.214,18,"Boruta"
"474",0.952380952380952,0.8,0.2,21,"VarSelRF"
"475",NA,0,0.26,0,"PIMP"
"476",0.741935483870968,0.92,0.22,31,"AUCRF"
"477",0.709677419354839,0.88,0.202,31,"Perm"
"478",0.925925925925926,1,0.186,27,"EFS"
"479",0.95,0.76,0.206,20,"RFE"
"480",0.71875,0.92,0.2,32,"Vita"
"481",1,0.4,0.308,10,"binomialRF"
"482",1,0.68,0.228,17,"VSURF"
"483",1,0.76,0.202,19,"Boruta"
"484",1,0.84,0.192,21,"VarSelRF"
"485",1,0.04,0.224,1,"PIMP"
"486",0.615384615384615,0.96,0.216,39,"AUCRF"
"487",0.846153846153846,0.88,0.206,26,"Perm"
"488",1,0.96,0.182,24,"EFS"
"489",1,0.76,0.208,19,"RFE"
"490",0.851851851851852,0.92,0.202,27,"Vita"
"491",1,0.28,0.37,7,"binomialRF"
"492",1,0.56,0.288,14,"VSURF"
"493",1,0.56,0.288,14,"Boruta"
"494",0.696969696969697,0.92,0.232,33,"VarSelRF"
"495",0,0,0.536,2,"PIMP"
"496",0.5,1,0.22,50,"AUCRF"
"497",0.741935483870968,0.92,0.234,31,"Perm"
"498",1,1,0.184,25,"EFS"
"499",1,0.76,0.252,19,"RFE"
"500",0.741935483870968,0.92,0.232,31,"Vita"
"501",1,0.2,0.386,5,"binomialRF"
"502",1,0.64,0.238,16,"VSURF"
"503",1,0.8,0.2,20,"Boruta"
"504",0.666666666666667,0.88,0.188,33,"VarSelRF"
"505",NA,0,0.186,0,"PIMP"
"506",0.709677419354839,0.88,0.192,31,"AUCRF"
"507",0.851851851851852,0.92,0.194,27,"Perm"
"508",0.96,0.96,0.178,25,"EFS"
"509",1,0.76,0.212,19,"RFE"
"510",0.676470588235294,0.92,0.198,34,"Vita"
"511",1,0.24,0.368,6,"binomialRF"
"512",1,0.36,0.35,9,"VSURF"
"513",1,0.52,0.336,13,"Boruta"
"514",0.666666666666667,0.88,0.232,33,"VarSelRF"
"515",NA,0,0.232,0,"PIMP"
"516",0.396825396825397,1,0.24,63,"AUCRF"
"517",0.8,0.8,0.246,25,"Perm"
"518",1,0.92,0.2,23,"EFS"
"519",0.944444444444444,0.68,0.24,18,"RFE"
"520",0.666666666666667,0.88,0.212,33,"Vita"
"521",1,0.24,0.392,6,"binomialRF"
"522",1,0.52,0.306,13,"VSURF"
"523",1,0.72,0.256,18,"Boruta"
"524",0.904761904761905,0.76,0.248,21,"VarSelRF"
"525",NA,0,0.312,0,"PIMP"
"526",0.46,0.92,0.248,50,"AUCRF"
"527",0.8,0.8,0.26,25,"Perm"
"528",1,0.88,0.23,22,"EFS"
"529",1,0.68,0.278,17,"RFE"
"530",0.758620689655172,0.88,0.256,29,"Vita"
"531",1,0.24,0.364,6,"binomialRF"
"532",0.928571428571429,0.52,0.308,14,"VSURF"
"533",0.941176470588235,0.64,0.264,17,"Boruta"
"534",0.807692307692308,0.84,0.246,26,"VarSelRF"
"535",NA,0,0.27,0,"PIMP"
"536",0.641025641025641,1,0.222,39,"AUCRF"
"537",0.954545454545455,0.84,0.23,22,"Perm"
"538",1,0.88,0.212,22,"EFS"
"539",1,0.64,0.26,16,"RFE"
"540",0.741935483870968,0.92,0.216,31,"Vita"
"541",1,0.28,0.338,7,"binomialRF"
"542",0.9375,0.6,0.276,16,"VSURF"
"543",0.941176470588235,0.64,0.234,17,"Boruta"
"544",0.941176470588235,0.64,0.238,17,"VarSelRF"
"545",NA,0,0.334,0,"PIMP"
"546",0.916666666666667,0.88,0.21,24,"AUCRF"
"547",0.92,0.92,0.202,25,"Perm"
"548",1,0.92,0.202,23,"EFS"
"549",0.9375,0.6,0.24,16,"RFE"
"550",0.807692307692308,0.84,0.232,26,"Vita"
"551",1,0.24,0.366,6,"binomialRF"
"552",0.947368421052632,0.72,0.234,19,"VSURF"
"553",1,0.6,0.256,15,"Boruta"
"554",0.952380952380952,0.8,0.236,21,"VarSelRF"
"555",0,0,0.254,1,"PIMP"
"556",0.615384615384615,0.96,0.208,39,"AUCRF"
"557",0.75,0.96,0.202,32,"Perm"
"558",1,0.88,0.19,22,"EFS"
"559",1,0.64,0.26,16,"RFE"
"560",0.714285714285714,0.8,0.242,28,"Vita"
"561",1,0.2,0.418,5,"binomialRF"
"562",0.928571428571429,0.52,0.3,14,"VSURF"
"563",1,0.6,0.296,15,"Boruta"
"564",1,0.84,0.242,21,"VarSelRF"
"565",0,0,0.226,1,"PIMP"
"566",1,0.96,0.224,24,"AUCRF"
"567",0.821428571428571,0.92,0.236,28,"Perm"
"568",0.961538461538462,1,0.204,26,"EFS"
"569",1,0.76,0.256,19,"RFE"
"570",0.793103448275862,0.92,0.236,29,"Vita"
"571",1,0.32,0.31,8,"binomialRF"
"572",1,0.68,0.224,17,"VSURF"
"573",1,0.64,0.254,16,"Boruta"
"574",0.923076923076923,0.96,0.166,26,"VarSelRF"
