"","Precision","Recall","TestError","ModelSize","Model"
"117",0.891891891891892,0.66,0.284,37,"Perm"
"118",0.953488372093023,0.82,0.234,43,"EFS"
"119",1,0.4,0.306,20,"RFE"
"120",0.861111111111111,0.62,0.29,36,"Vita"
"121",1,0.1,0.388,5,"binomialRF"
"122",0.9375,0.3,0.306,16,"VSURF"
"123",1,0.3,0.306,15,"Boruta"
"124",0.909090909090909,0.6,0.262,33,"VarSelRF"
"125",NA,0,0.234,0,"PIMP"
"126",0.78,0.78,0.238,50,"AUCRF"
"127",0.871794871794872,0.68,0.222,39,"Perm"
"128",0.914893617021277,0.86,0.2,47,"EFS"
"129",1,0.38,0.31,19,"RFE"
"130",0.911764705882353,0.62,0.256,34,"Vita"
"131",1,0.06,0.464,3,"binomialRF"
"132",0.941176470588235,0.32,0.312,17,"VSURF"
"133",1,0.24,0.384,12,"Boruta"
"134",0.926829268292683,0.76,0.236,41,"VarSelRF"
"135",NA,0,0.22,0,"PIMP"
"136",0.9,0.9,0.22,50,"AUCRF"
"137",0.871794871794872,0.68,0.248,39,"Perm"
"138",0.977777777777778,0.88,0.222,45,"EFS"
"139",0.944444444444444,0.34,0.348,18,"RFE"
"140",0.933333333333333,0.56,0.282,30,"Vita"
"141",1,0.08,0.42,4,"binomialRF"
"142",0.894736842105263,0.34,0.326,19,"VSURF"
"143",0.9375,0.3,0.344,16,"Boruta"
"144",0.843137254901961,0.86,0.248,51,"VarSelRF"
"145",NA,0,0.222,0,"PIMP"
"146",0.714285714285714,0.9,0.244,63,"AUCRF"
"147",0.875,0.7,0.258,40,"Perm"
"148",0.954545454545455,0.84,0.238,44,"EFS"
"149",0.95,0.38,0.328,20,"RFE"
"150",0.791666666666667,0.76,0.29,48,"Vita"
"151",1,0.08,0.4,4,"binomialRF"
"152",1,0.4,0.32,20,"VSURF"
"153",1,0.3,0.332,15,"Boruta"
"154",0.902439024390244,0.74,0.23,41,"VarSelRF"
"155",NA,0,0.202,0,"PIMP"
"156",0.923076923076923,0.72,0.204,39,"AUCRF"
"157",0.902439024390244,0.74,0.226,41,"Perm"
"158",0.934782608695652,0.86,0.222,46,"EFS"
"159",0.956521739130435,0.44,0.29,23,"RFE"
"160",0.871794871794872,0.68,0.228,39,"Vita"
"161",1,0.08,0.488,4,"binomialRF"
"162",1,0.22,0.402,11,"VSURF"
"163",1,0.14,0.442,7,"Boruta"
"164",0.878048780487805,0.72,0.288,41,"VarSelRF"
"165",NA,0,0.256,0,"PIMP"
"166",0.9,0.9,0.274,50,"AUCRF"
"167",0.921052631578947,0.7,0.282,38,"Perm"
"168",0.975,0.78,0.254,40,"EFS"
"169",1,0.4,0.33,20,"RFE"
"170",0.931034482758621,0.54,0.298,29,"Vita"
"171",1,0.08,0.472,4,"binomialRF"
"172",1,0.24,0.372,12,"VSURF"
"173",1,0.26,0.348,13,"Boruta"
"174",0.952380952380952,0.4,0.308,21,"VarSelRF"
"175",NA,0,0.222,0,"PIMP"
"176",0.88,0.88,0.234,50,"AUCRF"
"177",0.82051282051282,0.64,0.274,39,"Perm"
"178",0.978260869565217,0.9,0.218,46,"EFS"
"179",1,0.46,0.312,23,"RFE"
"180",0.875,0.7,0.23,40,"Vita"
"181",1,0.12,0.366,6,"binomialRF"
"182",0.888888888888889,0.32,0.348,18,"VSURF"
"183",1,0.26,0.334,13,"Boruta"
"184",0.878787878787879,0.58,0.29,33,"VarSelRF"
"185",NA,0,0.232,0,"PIMP"
"186",0.846153846153846,0.66,0.27,39,"AUCRF"
"187",0.828571428571429,0.58,0.248,35,"Perm"
"188",0.976744186046512,0.84,0.218,43,"EFS"
"189",0.947368421052632,0.36,0.33,19,"RFE"
"190",0.846153846153846,0.66,0.264,39,"Vita"
"191",1,0.08,0.46,4,"binomialRF"
"192",1,0.24,0.364,12,"VSURF"
"193",1,0.18,0.378,9,"Boruta"
"194",0.878787878787879,0.58,0.286,33,"VarSelRF"
"195",NA,0,0.21,0,"PIMP"
"196",0.871794871794872,0.68,0.28,39,"AUCRF"
"197",0.842105263157895,0.64,0.292,38,"Perm"
"198",0.976190476190476,0.82,0.244,42,"EFS"
"199",1,0.36,0.314,18,"RFE"
"200",0.9,0.54,0.262,30,"Vita"
"201",1,0.12,0.402,6,"binomialRF"
"202",1,0.28,0.338,14,"VSURF"
"203",1,0.22,0.352,11,"Boruta"
"204",0.939393939393939,0.62,0.27,33,"VarSelRF"
"205",NA,0,0.248,0,"PIMP"
"206",0.761904761904762,0.96,0.226,63,"AUCRF"
"207",0.891891891891892,0.66,0.276,37,"Perm"
"208",1,0.86,0.216,43,"EFS"
"209",1,0.44,0.308,22,"RFE"
"210",0.966666666666667,0.58,0.262,30,"Vita"
"211",1,0.08,0.41,4,"binomialRF"
"212",1,0.36,0.34,18,"VSURF"
"213",1,0.24,0.356,12,"Boruta"
"214",0.926829268292683,0.76,0.254,41,"VarSelRF"
"215",NA,0,0.276,0,"PIMP"
"216",0.86,0.86,0.24,50,"AUCRF"
"217",0.894736842105263,0.68,0.272,38,"Perm"
"218",1,0.78,0.27,39,"EFS"
"219",1,0.44,0.312,22,"RFE"
"220",0.923076923076923,0.72,0.256,39,"Vita"
"221",1,0.1,0.448,5,"binomialRF"
"222",1,0.14,0.402,7,"VSURF"
"223",1,0.22,0.35,11,"Boruta"
"224",0.909090909090909,0.6,0.312,33,"VarSelRF"
"225",NA,0,0.266,0,"PIMP"
"226",0.9,0.9,0.254,50,"AUCRF"
"227",0.868421052631579,0.66,0.292,38,"Perm"
"228",0.936170212765957,0.88,0.24,47,"EFS"
"229",1,0.38,0.33,19,"RFE"
"230",0.878048780487805,0.72,0.28,41,"Vita"
"231",1,0.12,0.368,6,"binomialRF"
"232",0.923076923076923,0.24,0.344,13,"VSURF"
"233",1,0.3,0.312,15,"Boruta"
"234",0.96969696969697,0.64,0.284,33,"VarSelRF"
"235",NA,0,0.226,0,"PIMP"
"236",0.84,0.84,0.254,50,"AUCRF"
"237",0.842105263157895,0.64,0.274,38,"Perm"
"238",0.956521739130435,0.88,0.246,46,"EFS"
"239",1,0.36,0.306,18,"RFE"
"240",0.864864864864865,0.64,0.294,37,"Vita"
"241",1,0.12,0.422,6,"binomialRF"
"242",1,0.1,0.432,5,"VSURF"
"243",0.9,0.18,0.404,10,"Boruta"
"244",0.878787878787879,0.58,0.332,33,"VarSelRF"
"245",NA,0,0.268,0,"PIMP"
"246",0.73015873015873,0.92,0.296,63,"AUCRF"
"247",0.891891891891892,0.66,0.32,37,"Perm"
"248",0.973684210526316,0.74,0.306,38,"EFS"
"249",0.95,0.38,0.358,20,"RFE"
"250",0.837837837837838,0.62,0.312,37,"Vita"
"251",1,0.16,0.38,8,"binomialRF"
"252",0.866666666666667,0.26,0.336,15,"VSURF"
"253",1,0.24,0.35,12,"Boruta"
"254",0.878787878787879,0.58,0.27,33,"VarSelRF"
"255",NA,0,0.23,0,"PIMP"
"256",0.78,0.78,0.258,50,"AUCRF"
"257",0.870967741935484,0.54,0.292,31,"Perm"
"258",0.926829268292683,0.76,0.256,41,"EFS"
"259",0.9375,0.3,0.338,16,"RFE"
"260",0.775,0.62,0.278,40,"Vita"
"261",1,0.04,0.438,2,"binomialRF"
"262",1,0.14,0.41,7,"VSURF"
"263",1,0.34,0.318,17,"Boruta"
"264",0.902439024390244,0.74,0.242,41,"VarSelRF"
"265",NA,0,0.206,0,"PIMP"
"266",0.746031746031746,0.94,0.186,63,"AUCRF"
"267",0.925,0.74,0.228,40,"Perm"
"268",1,0.8,0.234,40,"EFS"
"269",1,0.44,0.322,22,"RFE"
"270",0.942857142857143,0.66,0.254,35,"Vita"
"271",1,0.16,0.358,8,"binomialRF"
"272",0.944444444444444,0.34,0.342,18,"VSURF"
"273",1,0.26,0.354,13,"Boruta"
"274",0.961538461538462,0.5,0.298,26,"VarSelRF"
"275",NA,0,0.244,0,"PIMP"
"276",0.86,0.86,0.23,50,"AUCRF"
"277",0.848484848484849,0.56,0.304,33,"Perm"
"278",0.975,0.78,0.254,40,"EFS"
"279",1,0.38,0.3,19,"RFE"
"280",0.861111111111111,0.62,0.28,36,"Vita"
"281",1,0.06,0.422,3,"binomialRF"
"282",0.928571428571429,0.26,0.344,14,"VSURF"
"283",0.909090909090909,0.2,0.384,11,"Boruta"
"284",0.902439024390244,0.74,0.252,41,"VarSelRF"
"285",NA,0,0.284,0,"PIMP"
"286",0.86,0.86,0.236,50,"AUCRF"
"287",0.846153846153846,0.66,0.266,39,"Perm"
"288",0.911111111111111,0.82,0.242,45,"EFS"
"289",0.916666666666667,0.44,0.276,24,"RFE"
"290",0.815789473684211,0.62,0.292,38,"Vita"
"291",1,0.12,0.43,6,"binomialRF"
"292",1,0.34,0.376,17,"VSURF"
"293",1,0.34,0.362,17,"Boruta"
"294",0.902439024390244,0.74,0.258,41,"VarSelRF"
"295",NA,0,0.276,0,"PIMP"
"296",0.948717948717949,0.74,0.27,39,"AUCRF"
"297",0.945945945945946,0.7,0.308,37,"Perm"
"298",0.951219512195122,0.78,0.27,41,"EFS"
"299",0.941176470588235,0.32,0.37,17,"RFE"
"300",0.9,0.72,0.288,40,"Vita"
"301",1,0.12,0.416,6,"binomialRF"
"302",1,0.22,0.382,11,"VSURF"
"303",1,0.3,0.334,15,"Boruta"
"304",0.909090909090909,0.6,0.318,33,"VarSelRF"
"305",NA,0,0.298,0,"PIMP"
"306",0.871794871794872,0.68,0.318,39,"AUCRF"
"307",0.891891891891892,0.66,0.304,37,"Perm"
"308",1,0.74,0.31,37,"EFS"
"309",1,0.38,0.342,19,"RFE"
"310",0.928571428571429,0.52,0.318,28,"Vita"
"311",1,0.1,0.396,5,"binomialRF"
"312",0.923076923076923,0.24,0.368,13,"VSURF"
"313",1,0.18,0.37,9,"Boruta"
"314",0.853658536585366,0.7,0.256,41,"VarSelRF"
"315",NA,0,0.258,0,"PIMP"
"316",0.897435897435897,0.7,0.262,39,"AUCRF"
"317",0.897435897435897,0.7,0.256,39,"Perm"
"318",1,0.86,0.25,43,"EFS"
"319",1,0.4,0.332,20,"RFE"
"320",0.939393939393939,0.62,0.26,33,"Vita"
"321",1,0.12,0.418,6,"binomialRF"
"322",0.923076923076923,0.24,0.382,13,"VSURF"
"323",1,0.26,0.35,13,"Boruta"
"324",0.939393939393939,0.62,0.28,33,"VarSelRF"
"325",NA,0,0.276,0,"PIMP"
"326",0.897435897435897,0.7,0.288,39,"AUCRF"
"327",0.790697674418605,0.68,0.268,43,"Perm"
"328",0.973684210526316,0.74,0.224,38,"EFS"
"329",0.944444444444444,0.34,0.34,18,"RFE"
"330",0.804878048780488,0.66,0.276,41,"Vita"
"331",1,0.08,0.394,4,"binomialRF"
"332",0.9375,0.3,0.318,16,"VSURF"
"333",1,0.22,0.366,11,"Boruta"
"334",0.939393939393939,0.62,0.26,33,"VarSelRF"
"335",NA,0,0.228,0,"PIMP"
"336",0.923076923076923,0.72,0.244,39,"AUCRF"
"337",0.902439024390244,0.74,0.226,41,"Perm"
"338",0.975609756097561,0.8,0.224,41,"EFS"
"339",0.941176470588235,0.32,0.306,17,"RFE"
"340",0.823529411764706,0.56,0.246,34,"Vita"
"341",1,0.06,0.456,3,"binomialRF"
"342",0.875,0.14,0.43,8,"VSURF"
"343",1,0.16,0.408,8,"Boruta"
"344",0.909090909090909,0.6,0.292,33,"VarSelRF"
"345",1,0.02,0.222,1,"PIMP"
"346",0.607594936708861,0.96,0.26,79,"AUCRF"
"347",0.891891891891892,0.66,0.306,37,"Perm"
"348",0.975609756097561,0.8,0.268,41,"EFS"
"349",1,0.36,0.334,18,"RFE"
"350",0.864864864864865,0.64,0.272,37,"Vita"
"351",1,0.1,0.416,5,"binomialRF"
"352",1,0.22,0.346,11,"VSURF"
"353",1,0.2,0.384,10,"Boruta"
"354",0.96969696969697,0.64,0.324,33,"VarSelRF"
"355",NA,0,0.4,0,"PIMP"
"356",0.82,0.82,0.312,50,"AUCRF"
"357",0.875,0.7,0.298,40,"Perm"
"358",0.976744186046512,0.84,0.296,43,"EFS"
"359",1,0.46,0.31,23,"RFE"
"360",0.923076923076923,0.48,0.336,26,"Vita"
"361",1,0.06,0.478,3,"binomialRF"
"362",0.909090909090909,0.2,0.364,11,"VSURF"
"363",1,0.16,0.402,8,"Boruta"
"364",0.909090909090909,0.6,0.28,33,"VarSelRF"
"365",NA,0,0.27,0,"PIMP"
"366",0.871794871794872,0.68,0.242,39,"AUCRF"
"367",0.897435897435897,0.7,0.25,39,"Perm"
"368",1,0.7,0.236,35,"EFS"
"369",1,0.44,0.292,22,"RFE"
"370",0.897435897435897,0.7,0.27,39,"Vita"
"371",1,0.12,0.442,6,"binomialRF"
"372",1,0.2,0.432,10,"VSURF"
"373",1,0.24,0.376,12,"Boruta"
"374",0.803921568627451,0.82,0.256,51,"VarSelRF"
"375",NA,0,0.226,0,"PIMP"
"376",0.923076923076923,0.72,0.308,39,"AUCRF"
"377",0.9,0.72,0.252,40,"Perm"
"378",0.977272727272727,0.86,0.25,44,"EFS"
"379",1,0.36,0.352,18,"RFE"
"380",0.85,0.68,0.292,40,"Vita"
"381",1,0.12,0.408,6,"binomialRF"
"382",0.947368421052632,0.36,0.364,19,"VSURF"
"383",1,0.18,0.386,9,"Boruta"
"384",0.96969696969697,0.64,0.264,33,"VarSelRF"
"385",NA,0,0.276,0,"PIMP"
"386",0.948717948717949,0.74,0.272,39,"AUCRF"
"387",0.794871794871795,0.62,0.276,39,"Perm"
"388",0.977272727272727,0.86,0.242,44,"EFS"
"389",1,0.32,0.336,16,"RFE"
"390",0.909090909090909,0.6,0.308,33,"Vita"
"391",0.75,0.06,0.426,4,"binomialRF"
"392",1,0.22,0.332,11,"VSURF"
"393",0.857142857142857,0.12,0.38,7,"Boruta"
"394",0.939393939393939,0.62,0.292,33,"VarSelRF"
"395",NA,0,0.266,0,"PIMP"
"396",0.698412698412698,0.88,0.24,63,"AUCRF"
"397",0.815789473684211,0.62,0.27,38,"Perm"
"398",0.955555555555556,0.86,0.232,45,"EFS"
"399",1,0.48,0.296,24,"RFE"
"400",0.794871794871795,0.62,0.282,39,"Vita"
"401",1,0.1,0.428,5,"binomialRF"
"402",0.909090909090909,0.2,0.412,11,"VSURF"
"403",1,0.2,0.388,10,"Boruta"
"404",0.926829268292683,0.76,0.258,41,"VarSelRF"
"405",NA,0,0.312,0,"PIMP"
"406",0.761904761904762,0.96,0.254,63,"AUCRF"
"407",0.875,0.7,0.264,40,"Perm"
"408",1,0.84,0.244,42,"EFS"
"409",1,0.46,0.3,23,"RFE"
"410",0.914285714285714,0.64,0.284,35,"Vita"
"411",1,0.1,0.418,5,"binomialRF"
"412",0.866666666666667,0.26,0.366,15,"VSURF"
"413",1,0.16,0.394,8,"Boruta"
"414",0.784313725490196,0.8,0.25,51,"VarSelRF"
"415",NA,0,0.246,0,"PIMP"
"416",0.82,0.82,0.24,50,"AUCRF"
"417",0.765957446808511,0.72,0.282,47,"Perm"
"418",0.884615384615385,0.92,0.238,52,"EFS"
"419",1,0.44,0.278,22,"RFE"
"420",0.777777777777778,0.56,0.286,36,"Vita"
"421",1,0.1,0.424,5,"binomialRF"
"422",1,0.24,0.4,12,"VSURF"
"423",1,0.24,0.408,12,"Boruta"
"424",0.926829268292683,0.76,0.268,41,"VarSelRF"
"425",NA,0,0.252,0,"PIMP"
"426",0.948717948717949,0.74,0.284,39,"AUCRF"
"427",0.904761904761905,0.76,0.27,42,"Perm"
"428",1,0.8,0.254,40,"EFS"
"429",1,0.44,0.366,22,"RFE"
"430",0.909090909090909,0.6,0.314,33,"Vita"
"431",1,0.08,0.402,4,"binomialRF"
"432",1,0.22,0.376,11,"VSURF"
"433",1,0.28,0.356,14,"Boruta"
"434",0.96969696969697,0.64,0.296,33,"VarSelRF"
"435",NA,0,0.226,0,"PIMP"
"436",0.86,0.86,0.25,50,"AUCRF"
"437",0.871794871794872,0.68,0.264,39,"Perm"
"438",1,0.88,0.228,44,"EFS"
"439",1,0.44,0.31,22,"RFE"
"440",0.8,0.64,0.272,40,"Vita"
"441",1,0.12,0.41,6,"binomialRF"
"442",1,0.06,0.482,3,"VSURF"
"443",1,0.24,0.356,12,"Boruta"
"444",0.961538461538462,0.5,0.318,26,"VarSelRF"
"445",NA,0,0.254,0,"PIMP"
"446",0.897435897435897,0.7,0.266,39,"AUCRF"
"447",0.942857142857143,0.66,0.28,35,"Perm"
"448",0.975609756097561,0.8,0.254,41,"EFS"
"449",1,0.38,0.344,19,"RFE"
"450",0.878787878787879,0.58,0.296,33,"Vita"
"451",1,0.1,0.426,5,"binomialRF"
"452",0.928571428571429,0.26,0.326,14,"VSURF"
"453",1,0.3,0.316,15,"Boruta"
"454",0.96969696969697,0.64,0.238,33,"VarSelRF"
"455",NA,0,0.226,0,"PIMP"
"456",0.923076923076923,0.72,0.246,39,"AUCRF"
"457",0.871794871794872,0.68,0.238,39,"Perm"
"458",0.95,0.76,0.226,40,"EFS"
"459",1,0.4,0.318,20,"RFE"
"460",0.738095238095238,0.62,0.298,42,"Vita"
"461",1,0.12,0.408,6,"binomialRF"
"462",1,0.32,0.326,16,"VSURF"
"463",1,0.26,0.326,13,"Boruta"
"464",0.909090909090909,0.6,0.266,33,"VarSelRF"
"465",NA,0,0.252,0,"PIMP"
"466",0.698412698412698,0.88,0.23,63,"AUCRF"
"467",0.8,0.56,0.29,35,"Perm"
"468",0.967741935483871,0.6,0.248,31,"EFS"
"469",1,0.44,0.278,22,"RFE"
"470",0.84375,0.54,0.264,32,"Vita"
"471",1,0.1,0.438,5,"binomialRF"
"472",1,0.34,0.332,17,"VSURF"
"473",1,0.2,0.356,10,"Boruta"
"474",0.909090909090909,0.6,0.296,33,"VarSelRF"
"475",NA,0,0.296,0,"PIMP"
"476",0.897435897435897,0.7,0.272,39,"AUCRF"
"477",0.8,0.64,0.286,40,"Perm"
"478",0.930232558139535,0.8,0.276,43,"EFS"
"479",1,0.42,0.32,21,"RFE"
"480",0.90625,0.58,0.292,32,"Vita"
"481",1,0.08,0.454,4,"binomialRF"
"482",0.777777777777778,0.14,0.406,9,"VSURF"
"483",1,0.26,0.356,13,"Boruta"
"484",0.780487804878049,0.64,0.31,41,"VarSelRF"
"485",NA,0,0.254,0,"PIMP"
"486",0.8,0.8,0.282,50,"AUCRF"
"487",0.785714285714286,0.66,0.296,42,"Perm"
"488",0.904761904761905,0.76,0.258,42,"EFS"
"489",0.952380952380952,0.4,0.336,21,"RFE"
"490",0.810810810810811,0.6,0.298,37,"Vita"
"491",1,0.1,0.428,5,"binomialRF"
"492",1,0.24,0.38,12,"VSURF"
"493",1,0.18,0.386,9,"Boruta"
"494",0.878048780487805,0.72,0.24,41,"VarSelRF"
"495",NA,0,0.222,0,"PIMP"
"496",0.8,0.8,0.232,50,"AUCRF"
"497",0.82051282051282,0.64,0.288,39,"Perm"
"498",0.977272727272727,0.86,0.21,44,"EFS"
"499",0.954545454545455,0.42,0.312,22,"RFE"
"500",0.916666666666667,0.66,0.276,36,"Vita"
"501",1,0.12,0.404,6,"binomialRF"
"502",1,0.16,0.398,8,"VSURF"
"503",1,0.32,0.328,16,"Boruta"
"504",0.823529411764706,0.84,0.232,51,"VarSelRF"
"505",NA,0,0.226,0,"PIMP"
"506",0.974358974358974,0.76,0.23,39,"AUCRF"
"507",0.842105263157895,0.64,0.278,38,"Perm"
"508",1,0.82,0.218,41,"EFS"
"509",1,0.38,0.274,19,"RFE"
"510",0.925,0.74,0.254,40,"Vita"
"511",1,0.08,0.452,4,"binomialRF"
"512",1,0.32,0.354,16,"VSURF"
"513",1,0.2,0.384,10,"Boruta"
"514",0.878048780487805,0.72,0.294,41,"VarSelRF"
"515",NA,0,0.328,0,"PIMP"
"516",0.86,0.86,0.252,50,"AUCRF"
"517",0.891891891891892,0.66,0.302,37,"Perm"
"518",0.976190476190476,0.82,0.278,42,"EFS"
"519",1,0.3,0.344,15,"RFE"
"520",0.933333333333333,0.56,0.302,30,"Vita"
"521",1,0.16,0.368,8,"binomialRF"
"522",0.933333333333333,0.28,0.366,15,"VSURF"
"523",1,0.26,0.346,13,"Boruta"
"524",0.909090909090909,0.6,0.25,33,"VarSelRF"
"525",NA,0,0.248,0,"PIMP"
"526",0.935483870967742,0.58,0.266,31,"AUCRF"
"527",0.857142857142857,0.6,0.278,35,"Perm"
"528",0.975609756097561,0.8,0.234,41,"EFS"
"529",1,0.38,0.312,19,"RFE"
"530",0.84375,0.54,0.272,32,"Vita"
"531",1,0.12,0.394,6,"binomialRF"
"532",1,0.24,0.376,12,"VSURF"
"533",1,0.24,0.358,12,"Boruta"
"534",0.961538461538462,0.5,0.316,26,"VarSelRF"
"535",NA,0,0.262,0,"PIMP"
"536",0.88,0.88,0.238,50,"AUCRF"
"537",0.9375,0.6,0.328,32,"Perm"
"538",1,0.64,0.294,32,"EFS"
"539",1,0.3,0.342,15,"RFE"
"540",1,0.54,0.312,27,"Vita"
"541",1,0.12,0.392,6,"binomialRF"
"542",1,0.24,0.364,12,"VSURF"
"543",1,0.24,0.354,12,"Boruta"
"544",1,0.42,0.328,21,"VarSelRF"
"545",NA,0,0.238,0,"PIMP"
"546",0.698412698412698,0.88,0.236,63,"AUCRF"
"547",0.846153846153846,0.66,0.276,39,"Perm"
"548",1,0.82,0.24,41,"EFS"
"549",1,0.42,0.344,21,"RFE"
"550",0.9,0.54,0.312,30,"Vita"
"551",1,0.1,0.416,5,"binomialRF"
"552",1,0.32,0.352,16,"VSURF"
"553",1,0.22,0.366,11,"Boruta"
"554",0.939393939393939,0.62,0.294,33,"VarSelRF"
"555",NA,0,0.194,0,"PIMP"
"556",0.82,0.82,0.282,50,"AUCRF"
"557",0.921052631578947,0.7,0.27,38,"Perm"
"558",0.975609756097561,0.8,0.242,41,"EFS"
"559",1,0.32,0.364,16,"RFE"
"560",0.96969696969697,0.64,0.28,33,"Vita"
"561",1,0.06,0.438,3,"binomialRF"
"562",1,0.26,0.354,13,"VSURF"
"563",1,0.26,0.36,13,"Boruta"
"564",0.96969696969697,0.64,0.266,33,"VarSelRF"
"565",NA,0,0.286,0,"PIMP"
