"","Precision","Recall","TestError","ModelSize","Model"
"176",0.263157894736842,1,0.152,19,"AUCRF"
"177",0.0282485875706215,1,0.188,177,"Perm"
"178",1,1,0.118,5,"EFS"
"179",0.05,0.6,0.3,60,"RFE"
"180",0.0909090909090909,1,0.15,55,"Vita"
"181",1,1,0.112,5,"binomialRF"
"182",0.714285714285714,1,0.114,7,"VSURF"
"183",1,1,0.104,5,"Boruta"
"184",0.833333333333333,1,0.102,6,"VarSelRF"
"185",NA,0,0.264,0,"PIMP"
"186",0.625,1,0.12,8,"AUCRF"
"187",0.0265957446808511,1,0.176,188,"Perm"
"188",1,1,0.108,5,"EFS"
"189",0.0833333333333333,0.8,0.236,48,"RFE"
"190",0.113636363636364,1,0.126,44,"Vita"
"191",1,1,0.136,5,"binomialRF"
"192",0.625,1,0.142,8,"VSURF"
"193",0.833333333333333,1,0.14,6,"Boruta"
"194",0.277777777777778,1,0.174,18,"VarSelRF"
"195",NA,0,0.338,0,"PIMP"
"196",0.333333333333333,1,0.172,15,"AUCRF"
"197",0.0267379679144385,1,0.212,187,"Perm"
"198",1,1,0.124,5,"EFS"
"199",0.0833333333333333,0.8,0.244,48,"RFE"
"200",0.151515151515152,1,0.154,33,"Vita"
"201",1,1,0.106,5,"binomialRF"
"202",1,1,0.108,5,"VSURF"
"203",0.833333333333333,1,0.108,6,"Boruta"
"204",1,1,0.108,5,"VarSelRF"
"205",NA,0,0.344,0,"PIMP"
"206",0.833333333333333,1,0.114,6,"AUCRF"
"207",0.0274725274725275,1,0.222,182,"Perm"
"208",1,1,0.11,5,"EFS"
"209",0.0535714285714286,0.6,0.272,56,"RFE"
"210",0.142857142857143,1,0.126,35,"Vita"
"211",1,1,0.122,5,"binomialRF"
"212",0.5,1,0.128,10,"VSURF"
"213",0.833333333333333,1,0.12,6,"Boruta"
"214",0.357142857142857,1,0.124,14,"VarSelRF"
"215",NA,0,0.308,0,"PIMP"
"216",0.161290322580645,1,0.146,31,"AUCRF"
"217",0.027027027027027,1,0.174,185,"Perm"
"218",1,1,0.13,5,"EFS"
"219",0.0833333333333333,0.8,0.214,48,"RFE"
"220",0.128205128205128,1,0.162,39,"Vita"
"221",1,1,0.124,5,"binomialRF"
"222",0.833333333333333,1,0.136,6,"VSURF"
"223",0.833333333333333,1,0.134,6,"Boruta"
"224",1,1,0.12,5,"VarSelRF"
"225",NA,0,0.278,0,"PIMP"
"226",0.333333333333333,1,0.152,15,"AUCRF"
"227",0.0256410256410256,1,0.176,195,"Perm"
"228",1,1,0.116,5,"EFS"
"229",0.128205128205128,1,0.15,39,"RFE"
"230",0.104166666666667,1,0.15,48,"Vita"
"231",1,1,0.088,5,"binomialRF"
"232",1,1,0.094,5,"VSURF"
"233",1,1,0.094,5,"Boruta"
"234",0.833333333333333,1,0.094,6,"VarSelRF"
"235",NA,0,0.266,0,"PIMP"
"236",0.833333333333333,1,0.096,6,"AUCRF"
"237",0.0277777777777778,1,0.168,180,"Perm"
"238",1,1,0.11,5,"EFS"
"239",0.0909090909090909,0.8,0.214,44,"RFE"
"240",0.119047619047619,1,0.126,42,"Vita"
"241",1,1,0.112,5,"binomialRF"
"242",1,1,0.11,5,"VSURF"
"243",1,1,0.108,5,"Boruta"
"244",1,1,0.11,5,"VarSelRF"
"245",NA,0,0.242,0,"PIMP"
"246",0.333333333333333,1,0.108,15,"AUCRF"
"247",0.0260416666666667,1,0.158,192,"Perm"
"248",1,1,0.12,5,"EFS"
"249",0.0517241379310345,0.6,0.284,58,"RFE"
"250",0.2,1,0.112,25,"Vita"
"251",1,1,0.148,5,"binomialRF"
"252",1,1,0.138,5,"VSURF"
"253",0.833333333333333,1,0.138,6,"Boruta"
"254",1,1,0.148,5,"VarSelRF"
"255",NA,0,0.334,0,"PIMP"
"256",0.454545454545455,1,0.132,11,"AUCRF"
"257",0.0292397660818713,1,0.2,171,"Perm"
"258",1,1,0.146,5,"EFS"
"259",0.128205128205128,1,0.138,39,"RFE"
"260",0.0980392156862745,1,0.174,51,"Vita"
"261",1,1,0.098,5,"binomialRF"
"262",0.833333333333333,1,0.104,6,"VSURF"
"263",1,1,0.096,5,"Boruta"
"264",0.454545454545455,1,0.112,11,"VarSelRF"
"265",NA,0,0.296,0,"PIMP"
"266",0.263157894736842,1,0.116,19,"AUCRF"
"267",0.0294117647058824,1,0.158,170,"Perm"
"268",1,1,0.102,5,"EFS"
"269",0.0833333333333333,0.8,0.212,48,"RFE"
"270",0.113636363636364,1,0.108,44,"Vita"
"271",1,1,0.104,5,"binomialRF"
"272",0.714285714285714,1,0.116,7,"VSURF"
"273",1,1,0.11,5,"Boruta"
"274",0.833333333333333,1,0.118,6,"VarSelRF"
"275",NA,0,0.296,0,"PIMP"
"276",0.161290322580645,1,0.134,31,"AUCRF"
"277",0.0257731958762887,1,0.196,194,"Perm"
"278",1,1,0.11,5,"EFS"
"279",0.0652173913043478,0.6,0.308,46,"RFE"
"280",0.0961538461538462,1,0.138,52,"Vita"
"281",1,1,0.086,5,"binomialRF"
"282",1,1,0.088,5,"VSURF"
"283",1,1,0.094,5,"Boruta"
"284",0.555555555555556,1,0.112,9,"VarSelRF"
"285",NA,0,0.208,0,"PIMP"
"286",0.625,1,0.116,8,"AUCRF"
"287",0.0271739130434783,1,0.142,184,"Perm"
"288",1,1,0.09,5,"EFS"
"289",0.121951219512195,1,0.114,41,"RFE"
"290",0.147058823529412,1,0.122,34,"Vita"
"291",1,1,0.11,5,"binomialRF"
"292",0.714285714285714,1,0.112,7,"VSURF"
"293",0.714285714285714,1,0.116,7,"Boruta"
"294",0.147058823529412,1,0.168,34,"VarSelRF"
"295",NA,0,0.336,0,"PIMP"
"296",0.125,1,0.162,40,"AUCRF"
"297",0.0271739130434783,1,0.204,184,"Perm"
"298",1,1,0.108,5,"EFS"
"299",0.121951219512195,1,0.146,41,"RFE"
"300",0.125,1,0.158,40,"Vita"
"301",1,1,0.11,5,"binomialRF"
"302",1,1,0.112,5,"VSURF"
"303",1,1,0.118,5,"Boruta"
"304",1,1,0.108,5,"VarSelRF"
"305",NA,0,0.36,0,"PIMP"
"306",0.833333333333333,1,0.112,6,"AUCRF"
"307",0.0261780104712042,1,0.226,191,"Perm"
"308",1,1,0.116,5,"EFS"
"309",0.116279069767442,1,0.168,43,"RFE"
"310",0.104166666666667,1,0.188,48,"Vita"
"311",1,1,0.1,5,"binomialRF"
"312",1,1,0.102,5,"VSURF"
"313",1,1,0.108,5,"Boruta"
"314",1,1,0.108,5,"VarSelRF"
"315",NA,0,0.248,0,"PIMP"
"316",0.263157894736842,1,0.134,19,"AUCRF"
"317",0.0263157894736842,1,0.186,190,"Perm"
"318",1,1,0.1,5,"EFS"
"319",0.121951219512195,1,0.168,41,"RFE"
"320",0.138888888888889,1,0.146,36,"Vita"
"321",1,1,0.13,5,"binomialRF"
"322",1,1,0.142,5,"VSURF"
"323",0.833333333333333,1,0.154,6,"Boruta"
"324",1,1,0.128,5,"VarSelRF"
"325",NA,0,0.304,0,"PIMP"
"326",0.833333333333333,1,0.152,6,"AUCRF"
"327",0.0289017341040462,1,0.18,173,"Perm"
"328",1,1,0.134,5,"EFS"
"329",0.08,0.8,0.232,50,"RFE"
"330",0.1,1,0.164,50,"Vita"
"331",1,1,0.096,5,"binomialRF"
"332",0.833333333333333,1,0.098,6,"VSURF"
"333",0.833333333333333,1,0.098,6,"Boruta"
"334",0.555555555555556,1,0.108,9,"VarSelRF"
"335",0,0,0.342,1,"PIMP"
"336",0.0980392156862745,1,0.156,51,"AUCRF"
"337",0.0271739130434783,1,0.208,184,"Perm"
"338",1,1,0.086,5,"EFS"
"339",0.0555555555555556,0.6,0.268,54,"RFE"
"340",0.138888888888889,1,0.13,36,"Vita"
"341",1,1,0.134,5,"binomialRF"
"342",1,1,0.128,5,"VSURF"
"343",1,1,0.138,5,"Boruta"
"344",1,1,0.128,5,"VarSelRF"
"345",NA,0,0.332,0,"PIMP"
"346",0.454545454545455,1,0.146,11,"AUCRF"
"347",0.0284090909090909,1,0.216,176,"Perm"
"348",1,1,0.126,5,"EFS"
"349",0.0888888888888889,0.8,0.232,45,"RFE"
"350",0.108695652173913,1,0.196,46,"Vita"
"351",1,1,0.11,5,"binomialRF"
"352",1,1,0.114,5,"VSURF"
"353",0.714285714285714,1,0.12,7,"Boruta"
"354",1,1,0.108,5,"VarSelRF"
"355",NA,0,0.332,0,"PIMP"
"356",0.0980392156862745,1,0.166,51,"AUCRF"
"357",0.0265957446808511,1,0.216,188,"Perm"
"358",1,1,0.11,5,"EFS"
"359",0.0588235294117647,0.6,0.278,51,"RFE"
"360",0.119047619047619,1,0.152,42,"Vita"
"361",1,1,0.11,5,"binomialRF"
"362",1,1,0.114,5,"VSURF"
"363",0.833333333333333,1,0.114,6,"Boruta"
"364",1,1,0.106,5,"VarSelRF"
"365",NA,0,0.34,0,"PIMP"
"366",0.833333333333333,1,0.122,6,"AUCRF"
"367",0.0268817204301075,1,0.19,186,"Perm"
"368",1,1,0.106,5,"EFS"
"369",0.0930232558139535,0.8,0.252,43,"RFE"
"370",0.142857142857143,1,0.146,35,"Vita"
"371",1,1,0.096,5,"binomialRF"
"372",1,1,0.102,5,"VSURF"
"373",0.714285714285714,1,0.124,7,"Boruta"
"374",0.833333333333333,1,0.108,6,"VarSelRF"
"375",NA,0,0.35,0,"PIMP"
"376",0.208333333333333,1,0.144,24,"AUCRF"
"377",0.0261780104712042,1,0.22,191,"Perm"
"378",1,1,0.09,5,"EFS"
"379",0.135135135135135,1,0.152,37,"RFE"
"380",0.0980392156862745,1,0.15,51,"Vita"
"381",1,1,0.114,5,"binomialRF"
"382",1,1,0.114,5,"VSURF"
"383",1,1,0.114,5,"Boruta"
"384",0.277777777777778,1,0.134,18,"VarSelRF"
"385",NA,0,0.234,0,"PIMP"
"386",0.208333333333333,1,0.13,24,"AUCRF"
"387",0.0289017341040462,1,0.172,173,"Perm"
"388",1,1,0.122,5,"EFS"
"389",0.131578947368421,1,0.136,38,"RFE"
"390",0.121951219512195,1,0.136,41,"Vita"
"391",1,1,0.12,5,"binomialRF"
"392",1,1,0.126,5,"VSURF"
"393",0.833333333333333,1,0.136,6,"Boruta"
"394",1,1,0.122,5,"VarSelRF"
"395",NA,0,0.264,0,"PIMP"
"396",0.833333333333333,1,0.15,6,"AUCRF"
"397",0.028735632183908,1,0.204,174,"Perm"
"398",1,1,0.126,5,"EFS"
"399",0.0576923076923077,0.6,0.308,52,"RFE"
"400",0.172413793103448,1,0.17,29,"Vita"
"401",1,1,0.096,5,"binomialRF"
"402",1,1,0.11,5,"VSURF"
"403",0.833333333333333,1,0.11,6,"Boruta"
"404",1,1,0.098,5,"VarSelRF"
"405",NA,0,0.252,0,"PIMP"
"406",0.625,1,0.09,8,"AUCRF"
"407",0.0285714285714286,1,0.148,175,"Perm"
"408",1,1,0.096,5,"EFS"
"409",0.0952380952380952,0.8,0.204,42,"RFE"
"410",0.151515151515152,1,0.126,33,"Vita"
"411",1,1,0.11,5,"binomialRF"
"412",1,1,0.112,5,"VSURF"
"413",0.833333333333333,1,0.126,6,"Boruta"
"414",1,1,0.108,5,"VarSelRF"
"415",NA,0,0.418,0,"PIMP"
"416",0.625,1,0.132,8,"AUCRF"
"417",0.0267379679144385,1,0.254,187,"Perm"
"418",1,1,0.112,5,"EFS"
"419",0.0888888888888889,0.8,0.246,45,"RFE"
"420",0.104166666666667,1,0.186,48,"Vita"
"421",1,1,0.124,5,"binomialRF"
"422",0.833333333333333,1,0.132,6,"VSURF"
"423",1,1,0.126,5,"Boruta"
"424",0.357142857142857,1,0.13,14,"VarSelRF"
"425",NA,0,0.252,0,"PIMP"
"426",0.833333333333333,1,0.122,6,"AUCRF"
"427",0.0233644859813084,1,0.162,214,"Perm"
"428",0.833333333333333,1,0.118,6,"EFS"
"429",0.119047619047619,1,0.14,42,"RFE"
"430",0.102040816326531,1,0.144,49,"Vita"
"431",1,1,0.126,5,"binomialRF"
"432",0.833333333333333,1,0.152,6,"VSURF"
"433",0.833333333333333,1,0.158,6,"Boruta"
"434",0.714285714285714,1,0.146,7,"VarSelRF"
"435",NA,0,0.246,0,"PIMP"
"436",0.0485436893203883,1,0.198,103,"AUCRF"
"437",0.0265957446808511,1,0.176,188,"Perm"
"438",0.833333333333333,1,0.126,6,"EFS"
"439",0.0491803278688525,0.6,0.282,61,"RFE"
"440",0.113636363636364,1,0.148,44,"Vita"
"441",1,1,0.132,5,"binomialRF"
"442",0.833333333333333,1,0.126,6,"VSURF"
"443",1,1,0.128,5,"Boruta"
"444",0.714285714285714,1,0.126,7,"VarSelRF"
"445",NA,0,0.378,0,"PIMP"
"446",0.833333333333333,1,0.124,6,"AUCRF"
"447",0.027027027027027,1,0.206,185,"Perm"
"448",1,1,0.128,5,"EFS"
"449",0.142857142857143,1,0.158,35,"RFE"
"450",0.142857142857143,1,0.134,35,"Vita"
"451",1,1,0.106,5,"binomialRF"
"452",1,1,0.11,5,"VSURF"
"453",1,1,0.108,5,"Boruta"
"454",1,1,0.104,5,"VarSelRF"
"455",NA,0,0.304,0,"PIMP"
"456",0.833333333333333,1,0.114,6,"AUCRF"
"457",0.0268817204301075,1,0.2,186,"Perm"
"458",1,1,0.108,5,"EFS"
"459",0.116279069767442,1,0.15,43,"RFE"
"460",0.135135135135135,1,0.126,37,"Vita"
"461",1,1,0.122,5,"binomialRF"
"462",1,1,0.126,5,"VSURF"
"463",0.833333333333333,1,0.136,6,"Boruta"
"464",0.714285714285714,1,0.12,7,"VarSelRF"
"465",NA,0,0.312,0,"PIMP"
"466",0.208333333333333,1,0.16,24,"AUCRF"
"467",0.0292397660818713,1,0.224,171,"Perm"
"468",1,1,0.122,5,"EFS"
"469",0.027027027027027,0.4,0.362,74,"RFE"
"470",0.151515151515152,1,0.172,33,"Vita"
"471",1,1,0.118,5,"binomialRF"
"472",1,1,0.116,5,"VSURF"
"473",1,1,0.118,5,"Boruta"
"474",1,1,0.12,5,"VarSelRF"
"475",NA,0,0.25,0,"PIMP"
"476",0.833333333333333,1,0.134,6,"AUCRF"
"477",0.027027027027027,1,0.164,185,"Perm"
"478",1,1,0.12,5,"EFS"
"479",0.161290322580645,1,0.168,31,"RFE"
"480",0.119047619047619,1,0.156,42,"Vita"
"481",1,1,0.122,5,"binomialRF"
"482",0.555555555555556,1,0.132,9,"VSURF"
"483",0.714285714285714,1,0.13,7,"Boruta"
"484",0.185185185185185,1,0.15,27,"VarSelRF"
"485",NA,0,0.244,0,"PIMP"
"486",0.263157894736842,1,0.142,19,"AUCRF"
"487",0.0294117647058824,1,0.176,170,"Perm"
"488",1,1,0.122,5,"EFS"
"489",0.0909090909090909,0.8,0.238,44,"RFE"
"490",0.121951219512195,1,0.152,41,"Vita"
"491",1,1,0.094,5,"binomialRF"
"492",1,1,0.094,5,"VSURF"
"493",1,1,0.098,5,"Boruta"
"494",0.833333333333333,1,0.11,6,"VarSelRF"
"495",NA,0,0.346,0,"PIMP"
"496",0.625,1,0.122,8,"AUCRF"
"497",0.0267379679144385,1,0.224,187,"Perm"
"498",1,1,0.106,5,"EFS"
"499",0.142857142857143,1,0.164,35,"RFE"
"500",0.121951219512195,1,0.178,41,"Vita"
"501",1,1,0.098,5,"binomialRF"
"502",1,1,0.096,5,"VSURF"
"503",0.714285714285714,1,0.108,7,"Boruta"
"504",1,1,0.104,5,"VarSelRF"
"505",NA,0,0.412,0,"PIMP"
"506",0.0980392156862745,1,0.17,51,"AUCRF"
"507",0.0256410256410256,1,0.248,195,"Perm"
"508",1,1,0.092,5,"EFS"
"509",0.102040816326531,1,0.156,49,"RFE"
"510",0.138888888888889,1,0.158,36,"Vita"
"511",1,1,0.1,5,"binomialRF"
"512",1,1,0.102,5,"VSURF"
"513",0.714285714285714,1,0.108,7,"Boruta"
"514",0.555555555555556,1,0.138,9,"VarSelRF"
"515",NA,0,0.344,0,"PIMP"
"516",0.454545454545455,1,0.138,11,"AUCRF"
"517",0.0271739130434783,1,0.23,184,"Perm"
"518",1,1,0.102,5,"EFS"
"519",0.0612244897959184,0.6,0.31,49,"RFE"
"520",0.113636363636364,1,0.158,44,"Vita"
"521",1,1,0.104,5,"binomialRF"
"522",1,1,0.102,5,"VSURF"
"523",0.833333333333333,1,0.098,6,"Boruta"
"524",0.277777777777778,1,0.132,18,"VarSelRF"
"525",NA,0,0.406,0,"PIMP"
"526",0.208333333333333,1,0.156,24,"AUCRF"
"527",0.0289017341040462,1,0.228,173,"Perm"
"528",1,1,0.098,5,"EFS"
"529",0.0833333333333333,0.8,0.224,48,"RFE"
"530",0.131578947368421,1,0.15,38,"Vita"
"531",1,1,0.134,5,"binomialRF"
"532",0.833333333333333,1,0.132,6,"VSURF"
"533",0.833333333333333,1,0.122,6,"Boruta"
"534",1,1,0.14,5,"VarSelRF"
"535",NA,0,0.28,0,"PIMP"
"536",0.333333333333333,1,0.156,15,"AUCRF"
"537",0.0260416666666667,1,0.204,192,"Perm"
"538",1,1,0.128,5,"EFS"
"539",0.138888888888889,1,0.176,36,"RFE"
"540",0.0925925925925926,1,0.182,54,"Vita"
"541",1,1,0.118,5,"binomialRF"
"542",0.833333333333333,1,0.122,6,"VSURF"
"543",1,1,0.106,5,"Boruta"
"544",0.555555555555556,1,0.118,9,"VarSelRF"
"545",NA,0,0.218,0,"PIMP"
"546",0.625,1,0.116,8,"AUCRF"
"547",0.0251256281407035,1,0.148,199,"Perm"
"548",1,1,0.104,5,"EFS"
"549",0.131578947368421,1,0.132,38,"RFE"
"550",0.111111111111111,1,0.13,45,"Vita"
"551",1,1,0.134,5,"binomialRF"
"552",1,1,0.13,5,"VSURF"
"553",0.833333333333333,1,0.12,6,"Boruta"
"554",0.714285714285714,1,0.13,7,"VarSelRF"
"555",NA,0,0.234,0,"PIMP"
"556",0.454545454545455,1,0.156,11,"AUCRF"
"557",0.0261780104712042,1,0.194,191,"Perm"
"558",1,1,0.134,5,"EFS"
"559",0.0851063829787234,0.8,0.232,47,"RFE"
"560",0.119047619047619,1,0.162,42,"Vita"
"561",0.833333333333333,1,0.108,6,"binomialRF"
"562",1,1,0.114,5,"VSURF"
"563",0.833333333333333,1,0.1,6,"Boruta"
"564",0.714285714285714,1,0.114,7,"VarSelRF"
"565",NA,0,0.374,0,"PIMP"
"566",0.625,1,0.112,8,"AUCRF"
"567",0.0292397660818713,1,0.214,171,"Perm"
"568",1,1,0.11,5,"EFS"
"569",0.147058823529412,1,0.158,34,"RFE"
"570",0.1,1,0.168,50,"Vita"
"571",1,1,0.098,5,"binomialRF"
"572",0.833333333333333,1,0.102,6,"VSURF"
"573",0.833333333333333,1,0.114,6,"Boruta"
"574",0.277777777777778,1,0.13,18,"VarSelRF"
"575",NA,0,0.24,0,"PIMP"
"576",0.161290322580645,1,0.13,31,"AUCRF"
"577",0.0261780104712042,1,0.168,191,"Perm"
"578",1,1,0.102,5,"EFS"
"579",0.0869565217391304,0.8,0.196,46,"RFE"
"580",0.116279069767442,1,0.134,43,"Vita"
"581",1,1,0.122,5,"binomialRF"
"582",1,1,0.12,5,"VSURF"
"583",1,1,0.114,5,"Boruta"
"584",0.714285714285714,1,0.134,7,"VarSelRF"
"585",NA,0,0.36,0,"PIMP"
"586",0.161290322580645,1,0.154,31,"AUCRF"
"587",0.0285714285714286,1,0.184,175,"Perm"
"588",1,1,0.114,5,"EFS"
"589",0.0555555555555556,0.6,0.29,54,"RFE"
"590",0.087719298245614,1,0.162,57,"Vita"
"591",1,1,0.146,5,"binomialRF"
"592",1,1,0.148,5,"VSURF"
