"","Precision","Recall","TestError","ModelSize","Model"
"74",0.666666666666667,0.72,0.264,27,"VarSelRF"
"75",0,0,0.468,2,"PIMP"
"76",0.55,0.88,0.272,40,"AUCRF"
"77",0.120603015075377,0.96,0.3,199,"Perm"
"78",0.846153846153846,0.44,0.336,13,"EFS"
"79",0.423076923076923,0.88,0.282,52,"RFE"
"80",0.333333333333333,0.8,0.29,60,"Vita"
"81",0.888888888888889,0.32,0.336,9,"binomialRF"
"82",1,0.72,0.234,18,"VSURF"
"83",0.9,0.36,0.34,10,"Boruta"
"84",0.444444444444444,0.96,0.264,54,"VarSelRF"
"85",NA,0,0.346,0,"PIMP"
"86",0.490196078431373,1,0.23,51,"AUCRF"
"87",0.115942028985507,0.96,0.286,207,"Perm"
"88",0.821428571428571,0.92,0.214,28,"EFS"
"89",0.314814814814815,0.68,0.296,54,"RFE"
"90",0.36,0.72,0.288,50,"Vita"
"91",0.923076923076923,0.48,0.274,13,"binomialRF"
"92",1,0.72,0.224,18,"VSURF"
"93",1,0.48,0.272,12,"Boruta"
"94",0.488372093023256,0.84,0.206,43,"VarSelRF"
"95",NA,0,0.326,0,"PIMP"
"96",0.55,0.88,0.212,40,"AUCRF"
"97",0.119402985074627,0.96,0.232,201,"Perm"
"98",0.8,0.8,0.222,25,"EFS"
"99",0.372881355932203,0.88,0.248,59,"RFE"
"100",0.381818181818182,0.84,0.22,55,"Vita"
"101",1,0.48,0.27,12,"binomialRF"
"102",0.888888888888889,0.64,0.248,18,"VSURF"
"103",1,0.52,0.264,13,"Boruta"
"104",0.863636363636364,0.76,0.22,22,"VarSelRF"
"105",NA,0,0.312,0,"PIMP"
"106",0.575,0.92,0.222,40,"AUCRF"
"107",0.123762376237624,1,0.238,202,"Perm"
"108",0.645161290322581,0.8,0.24,31,"EFS"
"109",0.315789473684211,0.72,0.296,57,"RFE"
"110",0.4,0.88,0.238,55,"Vita"
"111",1,0.44,0.282,11,"binomialRF"
"112",0.882352941176471,0.6,0.284,17,"VSURF"
"113",1,0.68,0.246,17,"Boruta"
"114",0.647058823529412,0.88,0.192,34,"VarSelRF"
"115",NA,0,0.324,0,"PIMP"
"116",0.233009708737864,0.96,0.236,103,"AUCRF"
"117",0.131868131868132,0.96,0.272,182,"Perm"
"118",0.909090909090909,0.8,0.202,22,"EFS"
"119",0.333333333333333,0.72,0.274,54,"RFE"
"120",0.415094339622642,0.88,0.23,53,"Vita"
"121",1,0.36,0.36,9,"binomialRF"
"122",1,0.64,0.266,16,"VSURF"
"123",1,0.64,0.288,16,"Boruta"
"124",0.511627906976744,0.88,0.292,43,"VarSelRF"
"125",NA,0,0.46,0,"PIMP"
"126",0.450980392156863,0.92,0.276,51,"AUCRF"
"127",0.12707182320442,0.92,0.342,181,"Perm"
"128",0.944444444444444,0.68,0.296,18,"EFS"
"129",0.387755102040816,0.76,0.294,49,"RFE"
"130",0.456521739130435,0.84,0.288,46,"Vita"
"131",1,0.36,0.322,9,"binomialRF"
"132",0.75,0.24,0.386,8,"VSURF"
"133",1,0.4,0.316,10,"Boruta"
"134",0.465116279069767,0.8,0.29,43,"VarSelRF"
"135",0,0,0.346,1,"PIMP"
"136",0.580645161290323,0.72,0.278,31,"AUCRF"
"137",0.12,0.96,0.3,200,"Perm"
"138",0.733333333333333,0.44,0.308,15,"EFS"
"139",0.365079365079365,0.92,0.27,63,"RFE"
"140",0.345454545454545,0.76,0.278,55,"Vita"
"141",1,0.48,0.288,12,"binomialRF"
"142",0.882352941176471,0.6,0.276,17,"VSURF"
"143",1,0.56,0.264,14,"Boruta"
"144",0.462962962962963,1,0.254,54,"VarSelRF"
"145",0,0,0.484,2,"PIMP"
"146",0.353846153846154,0.92,0.25,65,"AUCRF"
"147",0.123152709359606,1,0.274,203,"Perm"
"148",0.904761904761905,0.76,0.214,21,"EFS"
"149",0.296875,0.76,0.268,64,"RFE"
"150",0.403846153846154,0.84,0.252,52,"Vita"
"151",0.9,0.36,0.342,10,"binomialRF"
"152",0.692307692307692,0.36,0.354,13,"VSURF"
"153",0.923076923076923,0.48,0.266,13,"Boruta"
"154",0.617647058823529,0.84,0.258,34,"VarSelRF"
"155",NA,0,0.402,0,"PIMP"
"156",0.353846153846154,0.92,0.272,65,"AUCRF"
"157",0.12,0.96,0.292,200,"Perm"
"158",0.7,0.84,0.2,30,"EFS"
"159",0.338235294117647,0.92,0.238,68,"RFE"
"160",0.338028169014085,0.96,0.278,71,"Vita"
"161",0.941176470588235,0.64,0.248,17,"binomialRF"
"162",1,0.36,0.314,9,"VSURF"
"163",1,0.6,0.236,15,"Boruta"
"164",0.617647058823529,0.84,0.214,34,"VarSelRF"
"165",NA,0,0.308,0,"PIMP"
"166",0.575,0.92,0.2,40,"AUCRF"
"167",0.11340206185567,0.88,0.244,194,"Perm"
"168",0.709677419354839,0.88,0.198,31,"EFS"
"169",0.311475409836066,0.76,0.268,61,"RFE"
"170",0.375,0.84,0.228,56,"Vita"
"171",0.882352941176471,0.6,0.25,17,"binomialRF"
"172",0.80952380952381,0.68,0.244,21,"VSURF"
"173",0.875,0.56,0.29,16,"Boruta"
"174",0.407407407407407,0.88,0.262,54,"VarSelRF"
"175",0,0,0.35,1,"PIMP"
"176",0.233009708737864,0.96,0.258,103,"AUCRF"
"177",0.121212121212121,0.96,0.304,198,"Perm"
"178",0.442307692307692,0.92,0.254,52,"EFS"
"179",0.32258064516129,0.8,0.3,62,"RFE"
"180",0.34,0.68,0.292,50,"Vita"
"181",1,0.44,0.32,11,"binomialRF"
"182",1,0.44,0.338,11,"VSURF"
"183",1,0.52,0.296,13,"Boruta"
"184",0.851851851851852,0.92,0.222,27,"VarSelRF"
"185",NA,0,0.36,0,"PIMP"
"186",0.774193548387097,0.96,0.226,31,"AUCRF"
"187",0.141242937853107,1,0.272,177,"Perm"
"188",1,0.52,0.32,13,"EFS"
"189",0.41304347826087,0.76,0.288,46,"RFE"
"190",0.433962264150943,0.92,0.238,53,"Vita"
"191",0.9,0.36,0.33,10,"binomialRF"
"192",0.923076923076923,0.48,0.292,13,"VSURF"
"193",0.923076923076923,0.48,0.296,13,"Boruta"
"194",0.444444444444444,0.96,0.228,54,"VarSelRF"
"195",NA,0,0.36,0,"PIMP"
"196",0.369230769230769,0.96,0.222,65,"AUCRF"
"197",0.123711340206186,0.96,0.282,194,"Perm"
"198",0.826086956521739,0.76,0.26,23,"EFS"
"199",0.285714285714286,0.72,0.328,63,"RFE"
"200",0.355932203389831,0.84,0.266,59,"Vita"
"201",0.923076923076923,0.48,0.292,13,"binomialRF"
"202",0.941176470588235,0.64,0.244,17,"VSURF"
"203",0.928571428571429,0.52,0.29,14,"Boruta"
"204",0.703703703703704,0.76,0.254,27,"VarSelRF"
"205",0,0,0.346,1,"PIMP"
"206",0.450980392156863,0.92,0.222,51,"AUCRF"
"207",0.112745098039216,0.92,0.282,204,"Perm"
"208",0.846153846153846,0.88,0.214,26,"EFS"
"209",0.301587301587302,0.76,0.246,63,"RFE"
"210",0.415094339622642,0.88,0.254,53,"Vita"
"211",1,0.4,0.266,10,"binomialRF"
"212",0.785714285714286,0.44,0.304,14,"VSURF"
"213",1,0.52,0.254,13,"Boruta"
"214",0.814814814814815,0.88,0.222,27,"VarSelRF"
"215",NA,0,0.388,0,"PIMP"
"216",0.575,0.92,0.22,40,"AUCRF"
"217",0.115942028985507,0.96,0.324,207,"Perm"
"218",0.9375,0.6,0.256,16,"EFS"
"219",0.333333333333333,0.8,0.262,60,"RFE"
"220",0.410714285714286,0.92,0.248,56,"Vita"
"221",0.888888888888889,0.32,0.296,9,"binomialRF"
"222",0.818181818181818,0.36,0.346,11,"VSURF"
"223",1,0.4,0.312,10,"Boruta"
"224",0.777777777777778,0.84,0.228,27,"VarSelRF"
"225",0,0,0.368,1,"PIMP"
"226",0.575,0.92,0.24,40,"AUCRF"
"227",0.11214953271028,0.96,0.254,214,"Perm"
"228",0.76,0.76,0.272,25,"EFS"
"229",0.379310344827586,0.88,0.262,58,"RFE"
"230",0.339285714285714,0.76,0.268,56,"Vita"
"231",1,0.48,0.268,12,"binomialRF"
"232",1,0.72,0.228,18,"VSURF"
"233",1,0.52,0.272,13,"Boruta"
"234",0.777777777777778,0.84,0.192,27,"VarSelRF"
"235",0,0,0.498,3,"PIMP"
"236",0.709677419354839,0.88,0.188,31,"AUCRF"
"237",0.130208333333333,1,0.25,192,"Perm"
"238",0.904761904761905,0.76,0.206,21,"EFS"
"239",0.358490566037736,0.76,0.276,53,"RFE"
"240",0.5,0.92,0.202,46,"Vita"
"241",0.785714285714286,0.44,0.344,14,"binomialRF"
"242",0.916666666666667,0.44,0.328,12,"VSURF"
"243",0.923076923076923,0.48,0.34,13,"Boruta"
"244",0.772727272727273,0.68,0.306,22,"VarSelRF"
"245",NA,0,0.454,0,"PIMP"
"246",0.353846153846154,0.92,0.278,65,"AUCRF"
"247",0.106280193236715,0.88,0.344,207,"Perm"
"248",0.523809523809524,0.88,0.288,42,"EFS"
"249",0.258064516129032,0.64,0.35,62,"RFE"
"250",0.265822784810127,0.84,0.316,79,"Vita"
"251",0.933333333333333,0.56,0.278,15,"binomialRF"
"252",0.866666666666667,0.52,0.312,15,"VSURF"
"253",0.923076923076923,0.48,0.286,13,"Boruta"
"254",0.814814814814815,0.88,0.224,27,"VarSelRF"
"255",0,0,0.324,1,"PIMP"
"256",0.338461538461538,0.88,0.238,65,"AUCRF"
"257",0.126315789473684,0.96,0.244,190,"Perm"
"258",0.666666666666667,0.8,0.214,30,"EFS"
"259",0.407407407407407,0.88,0.23,54,"RFE"
"260",0.388888888888889,0.84,0.244,54,"Vita"
"261",0.9,0.36,0.354,10,"binomialRF"
"262",1,0.48,0.286,12,"VSURF"
"263",0.923076923076923,0.48,0.324,13,"Boruta"
"264",0.636363636363636,0.56,0.298,22,"VarSelRF"
"265",NA,0,0.446,0,"PIMP"
"266",0.369230769230769,0.96,0.282,65,"AUCRF"
"267",0.117647058823529,0.96,0.36,204,"Perm"
"268",0.642857142857143,0.72,0.25,28,"EFS"
"269",0.327272727272727,0.72,0.3,55,"RFE"
"270",0.266666666666667,0.8,0.314,75,"Vita"
"271",0.909090909090909,0.4,0.286,11,"binomialRF"
"272",0.875,0.84,0.204,24,"VSURF"
"273",0.8,0.48,0.27,15,"Boruta"
"274",0.219047619047619,0.92,0.204,105,"VarSelRF"
"275",NA,0,0.282,0,"PIMP"
"276",0.470588235294118,0.96,0.214,51,"AUCRF"
"277",0.126903553299492,1,0.258,197,"Perm"
"278",0.724137931034483,0.84,0.22,29,"EFS"
"279",0.231884057971014,0.64,0.3,69,"RFE"
"280",0.4375,0.84,0.238,48,"Vita"
"281",0.9,0.36,0.348,10,"binomialRF"
"282",0.941176470588235,0.64,0.278,17,"VSURF"
"283",0.888888888888889,0.32,0.382,9,"Boruta"
"284",0.777777777777778,0.84,0.248,27,"VarSelRF"
"285",NA,0,0.324,0,"PIMP"
"286",0.575,0.92,0.236,40,"AUCRF"
"287",0.119402985074627,0.96,0.288,201,"Perm"
"288",0.826086956521739,0.76,0.236,23,"EFS"
"289",0.298507462686567,0.8,0.246,67,"RFE"
"290",0.359375,0.92,0.268,64,"Vita"
"291",0.923076923076923,0.48,0.312,13,"binomialRF"
"292",0.882352941176471,0.6,0.276,17,"VSURF"
"293",1,0.36,0.318,9,"Boruta"
"294",0.777777777777778,0.84,0.232,27,"VarSelRF"
"295",NA,0,0.452,0,"PIMP"
"296",0.6,0.96,0.216,40,"AUCRF"
"297",0.129533678756477,1,0.306,193,"Perm"
"298",0.676470588235294,0.92,0.22,34,"EFS"
"299",0.253731343283582,0.68,0.312,67,"RFE"
"300",0.360655737704918,0.88,0.236,61,"Vita"
"301",0.916666666666667,0.44,0.296,12,"binomialRF"
"302",0.833333333333333,0.6,0.24,18,"VSURF"
"303",0.909090909090909,0.4,0.302,11,"Boruta"
"304",0.425925925925926,0.92,0.216,54,"VarSelRF"
"305",0,0,0.324,1,"PIMP"
"306",0.369230769230769,0.96,0.224,65,"AUCRF"
"307",0.128205128205128,1,0.264,195,"Perm"
"308",0.621621621621622,0.92,0.22,37,"EFS"
"309",0.316666666666667,0.76,0.268,60,"RFE"
"310",0.418181818181818,0.92,0.234,55,"Vita"
"311",1,0.36,0.34,9,"binomialRF"
"312",0.909090909090909,0.4,0.326,11,"VSURF"
"313",0.866666666666667,0.52,0.306,15,"Boruta"
"314",0.488372093023256,0.84,0.284,43,"VarSelRF"
"315",0,0,0.524,2,"PIMP"
"316",0.411764705882353,0.84,0.258,51,"AUCRF"
"317",0.122448979591837,0.96,0.286,196,"Perm"
"318",0.807692307692308,0.84,0.22,26,"EFS"
"319",0.333333333333333,0.8,0.278,60,"RFE"
"320",0.25974025974026,0.8,0.274,77,"Vita"
"321",1,0.44,0.32,11,"binomialRF"
"322",0.95,0.76,0.25,20,"VSURF"
"323",1,0.56,0.286,14,"Boruta"
"324",0.465116279069767,0.8,0.254,43,"VarSelRF"
"325",NA,0,0.324,0,"PIMP"
"326",0.268292682926829,0.88,0.246,82,"AUCRF"
"327",0.117073170731707,0.96,0.29,205,"Perm"
"328",0.95,0.76,0.212,20,"EFS"
"329",0.407407407407407,0.88,0.256,54,"RFE"
"330",0.488372093023256,0.84,0.248,43,"Vita"
"331",1,0.4,0.274,10,"binomialRF"
"332",0.789473684210526,0.6,0.244,19,"VSURF"
"333",0.9375,0.6,0.24,16,"Boruta"
"334",0.511627906976744,0.88,0.226,43,"VarSelRF"
"335",NA,0,0.336,0,"PIMP"
"336",0.411764705882353,0.84,0.216,51,"AUCRF"
"337",0.111675126903553,0.88,0.278,197,"Perm"
"338",0.869565217391304,0.8,0.206,23,"EFS"
"339",0.351851851851852,0.76,0.254,54,"RFE"
"340",0.448979591836735,0.88,0.202,49,"Vita"
"341",1,0.36,0.324,9,"binomialRF"
"342",0.866666666666667,0.52,0.268,15,"VSURF"
"343",0.916666666666667,0.44,0.282,12,"Boruta"
"344",0.617647058823529,0.84,0.214,34,"VarSelRF"
"345",0,0,0.47,3,"PIMP"
"346",0.470588235294118,0.96,0.21,51,"AUCRF"
"347",0.131428571428571,0.92,0.28,175,"Perm"
"348",0.833333333333333,0.8,0.212,24,"EFS"
"349",0.355932203389831,0.84,0.282,59,"RFE"
"350",0.4,0.88,0.24,55,"Vita"
"351",0.923076923076923,0.48,0.32,13,"binomialRF"
"352",0.904761904761905,0.76,0.218,21,"VSURF"
"353",1,0.48,0.302,12,"Boruta"
"354",0.740740740740741,0.8,0.23,27,"VarSelRF"
"355",0,0,0.302,1,"PIMP"
"356",0.709677419354839,0.88,0.216,31,"AUCRF"
"357",0.116279069767442,1,0.268,215,"Perm"
"358",0.605263157894737,0.92,0.236,38,"EFS"
"359",0.403508771929825,0.92,0.238,57,"RFE"
"360",0.470588235294118,0.96,0.214,51,"Vita"
"361",1,0.36,0.3,9,"binomialRF"
"362",0.833333333333333,0.4,0.288,12,"VSURF"
"363",0.928571428571429,0.52,0.278,14,"Boruta"
"364",0.833333333333333,0.6,0.264,18,"VarSelRF"
"365",NA,0,0.334,0,"PIMP"
"366",0.268292682926829,0.88,0.272,82,"AUCRF"
"367",0.11734693877551,0.92,0.3,196,"Perm"
"368",0.875,0.56,0.28,16,"EFS"
"369",0.392857142857143,0.88,0.258,56,"RFE"
"370",0.328358208955224,0.88,0.272,67,"Vita"
"371",1,0.4,0.3,10,"binomialRF"
"372",0.882352941176471,0.6,0.26,17,"VSURF"
"373",0.857142857142857,0.48,0.306,14,"Boruta"
"374",0.273809523809524,0.92,0.242,84,"VarSelRF"
"375",NA,0,0.288,0,"PIMP"
"376",0.525,0.84,0.248,40,"AUCRF"
"377",0.121827411167513,0.96,0.264,197,"Perm"
"378",0.642857142857143,0.72,0.234,28,"EFS"
"379",0.23943661971831,0.68,0.292,71,"RFE"
"380",0.358490566037736,0.76,0.256,53,"Vita"
"381",1,0.44,0.29,11,"binomialRF"
"382",0.95,0.76,0.212,20,"VSURF"
"383",1,0.4,0.286,10,"Boruta"
"384",0.617647058823529,0.84,0.228,34,"VarSelRF"
"385",0,0,0.38,1,"PIMP"
"386",0.470588235294118,0.96,0.19,51,"AUCRF"
"387",0.123152709359606,1,0.246,203,"Perm"
"388",0.857142857142857,0.96,0.178,28,"EFS"
"389",0.351851851851852,0.76,0.258,54,"RFE"
"390",0.408163265306122,0.8,0.226,49,"Vita"
"391",0.909090909090909,0.4,0.292,11,"binomialRF"
"392",0.866666666666667,0.52,0.258,15,"VSURF"
"393",0.923076923076923,0.48,0.276,13,"Boruta"
"394",0.944444444444444,0.68,0.21,18,"VarSelRF"
"395",0.5,0.04,0.494,2,"PIMP"
"396",0.470588235294118,0.96,0.23,51,"AUCRF"
"397",0.123076923076923,0.96,0.306,195,"Perm"
"398",0.761904761904762,0.64,0.224,21,"EFS"
"399",0.344262295081967,0.84,0.296,61,"RFE"
"400",0.388888888888889,0.84,0.224,54,"Vita"
"401",1,0.44,0.296,11,"binomialRF"
"402",0.888888888888889,0.64,0.248,18,"VSURF"
"403",1,0.44,0.29,11,"Boruta"
"404",0.647058823529412,0.88,0.23,34,"VarSelRF"
"405",NA,0,0.396,0,"PIMP"
"406",0.575,0.92,0.236,40,"AUCRF"
"407",0.119402985074627,0.96,0.298,201,"Perm"
"408",0.782608695652174,0.72,0.244,23,"EFS"
"409",0.415094339622642,0.88,0.242,53,"RFE"
"410",0.407407407407407,0.88,0.252,54,"Vita"
"411",0.818181818181818,0.36,0.334,11,"binomialRF"
"412",0.789473684210526,0.6,0.262,19,"VSURF"
"413",0.916666666666667,0.44,0.286,12,"Boruta"
"414",0.511627906976744,0.88,0.204,43,"VarSelRF"
"415",NA,0,0.35,0,"PIMP"
"416",0.304878048780488,1,0.236,82,"AUCRF"
"417",0.115207373271889,1,0.282,217,"Perm"
"418",0.724137931034483,0.84,0.226,29,"EFS"
"419",0.317460317460317,0.8,0.274,63,"RFE"
"420",0.366666666666667,0.88,0.264,60,"Vita"
"421",1,0.36,0.32,9,"binomialRF"
"422",1,0.52,0.262,13,"VSURF"
"423",1,0.48,0.294,12,"Boruta"
"424",0.558139534883721,0.96,0.204,43,"VarSelRF"
"425",0,0,0.372,1,"PIMP"
"426",0.384615384615385,1,0.202,65,"AUCRF"
"427",0.134078212290503,0.96,0.258,179,"Perm"
"428",0.863636363636364,0.76,0.22,22,"EFS"
"429",0.442307692307692,0.92,0.198,52,"RFE"
"430",0.39344262295082,0.96,0.226,61,"Vita"
"431",1,0.48,0.284,12,"binomialRF"
"432",0.833333333333333,0.2,0.392,6,"VSURF"
"433",1,0.36,0.308,9,"Boruta"
"434",0.818181818181818,0.72,0.242,22,"VarSelRF"
"435",NA,0,0.388,0,"PIMP"
"436",0.575,0.92,0.218,40,"AUCRF"
"437",0.114285714285714,0.96,0.27,210,"Perm"
"438",0.791666666666667,0.76,0.246,24,"EFS"
"439",0.372549019607843,0.76,0.29,51,"RFE"
"440",0.448979591836735,0.88,0.24,49,"Vita"
"441",1,0.44,0.338,11,"binomialRF"
"442",1,0.48,0.326,12,"VSURF"
"443",1,0.52,0.298,13,"Boruta"
"444",0.488372093023256,0.84,0.27,43,"VarSelRF"
"445",NA,0,0.318,0,"PIMP"
"446",0.353846153846154,0.92,0.258,65,"AUCRF"
"447",0.120603015075377,0.96,0.274,199,"Perm"
"448",0.84,0.84,0.262,25,"EFS"
"449",0.306451612903226,0.76,0.304,62,"RFE"
"450",0.4,0.8,0.246,50,"Vita"
"451",1,0.44,0.278,11,"binomialRF"
"452",1,0.56,0.296,14,"VSURF"
"453",1,0.48,0.26,12,"Boruta"
"454",0.703703703703704,0.76,0.206,27,"VarSelRF"
"455",0,0,0.488,2,"PIMP"
"456",0.709677419354839,0.88,0.21,31,"AUCRF"
"457",0.118226600985222,0.96,0.276,203,"Perm"
"458",0.833333333333333,0.8,0.226,24,"EFS"
"459",0.36,0.72,0.242,50,"RFE"
"460",0.407407407407407,0.88,0.208,54,"Vita"
"461",1,0.44,0.264,11,"binomialRF"
"462",0.954545454545455,0.84,0.188,22,"VSURF"
"463",0.9375,0.6,0.246,16,"Boruta"
"464",0.617647058823529,0.84,0.206,34,"VarSelRF"
"465",NA,0,0.376,0,"PIMP"
"466",0.450980392156863,0.92,0.216,51,"AUCRF"
"467",0.121212121212121,0.96,0.284,198,"Perm"
"468",0.818181818181818,0.72,0.238,22,"EFS"
"469",0.311475409836066,0.76,0.252,61,"RFE"
"470",0.34375,0.88,0.204,64,"Vita"
"471",0.9,0.36,0.34,10,"binomialRF"
"472",0.727272727272727,0.64,0.27,22,"VSURF"
"473",0.916666666666667,0.44,0.33,12,"Boruta"
"474",0.647058823529412,0.88,0.222,34,"VarSelRF"
"475",0,0,0.516,2,"PIMP"
"476",0.450980392156863,0.92,0.236,51,"AUCRF"
"477",0.117924528301887,1,0.298,212,"Perm"
"478",0.578947368421053,0.88,0.224,38,"EFS"
"479",0.301587301587302,0.76,0.282,63,"RFE"
"480",0.407407407407407,0.88,0.224,54,"Vita"
"481",0.909090909090909,0.4,0.298,11,"binomialRF"
"482",1,0.4,0.324,10,"VSURF"
"483",0.923076923076923,0.48,0.292,13,"Boruta"
"484",0.617647058823529,0.84,0.228,34,"VarSelRF"
"485",NA,0,0.312,0,"PIMP"
"486",0.353846153846154,0.92,0.238,65,"AUCRF"
"487",0.129943502824859,0.92,0.266,177,"Perm"
"488",0.84,0.84,0.202,25,"EFS"
"489",0.316666666666667,0.76,0.23,60,"RFE"
"490",0.355932203389831,0.84,0.262,59,"Vita"
"491",1,0.32,0.31,8,"binomialRF"
"492",0.8,0.48,0.314,15,"VSURF"
"493",0.857142857142857,0.48,0.28,14,"Boruta"
"494",0.328358208955224,0.88,0.248,67,"VarSelRF"
"495",NA,0,0.324,0,"PIMP"
"496",0.431372549019608,0.88,0.252,51,"AUCRF"
"497",0.134831460674157,0.96,0.264,178,"Perm"
"498",0.75,0.84,0.228,28,"EFS"
"499",0.392857142857143,0.88,0.236,56,"RFE"
"500",0.35,0.84,0.256,60,"Vita"
"501",1,0.36,0.318,9,"binomialRF"
"502",1,0.56,0.276,14,"VSURF"
"503",1,0.56,0.238,14,"Boruta"
"504",0.814814814814815,0.88,0.178,27,"VarSelRF"
"505",NA,0,0.27,0,"PIMP"
"506",0.369230769230769,0.96,0.212,65,"AUCRF"
"507",0.119402985074627,0.96,0.264,201,"Perm"
"508",0.791666666666667,0.76,0.21,24,"EFS"
"509",0.381818181818182,0.84,0.232,55,"RFE"
"510",0.403846153846154,0.84,0.206,52,"Vita"
"511",1,0.44,0.302,11,"binomialRF"
"512",1,0.64,0.242,16,"VSURF"
"513",1,0.6,0.254,15,"Boruta"
"514",0.676470588235294,0.92,0.2,34,"VarSelRF"
"515",NA,0,0.29,0,"PIMP"
"516",0.875,0.84,0.198,24,"AUCRF"
"517",0.133689839572193,1,0.246,187,"Perm"
"518",0.88,0.88,0.182,25,"EFS"
"519",0.365384615384615,0.76,0.24,52,"RFE"
"520",0.313432835820896,0.84,0.254,67,"Vita"
"521",1,0.28,0.34,7,"binomialRF"
"522",1,0.64,0.256,16,"VSURF"
"523",1,0.48,0.322,12,"Boruta"
"524",0.818181818181818,0.72,0.254,22,"VarSelRF"
"525",NA,0,0.406,0,"PIMP"
"526",0.431372549019608,0.88,0.252,51,"AUCRF"
"527",0.112676056338028,0.96,0.32,213,"Perm"
"528",0.772727272727273,0.68,0.242,22,"EFS"
"529",0.344262295081967,0.84,0.268,61,"RFE"
"530",0.37037037037037,0.8,0.264,54,"Vita"
"531",1,0.36,0.344,9,"binomialRF"
"532",1,0.48,0.3,12,"VSURF"
"533",1,0.56,0.268,14,"Boruta"
"534",0.777777777777778,0.84,0.24,27,"VarSelRF"
"535",0,0,0.4,1,"PIMP"
"536",0.369230769230769,0.96,0.268,65,"AUCRF"
"537",0.123152709359606,1,0.292,203,"Perm"
"538",0.793103448275862,0.92,0.216,29,"EFS"
