"","Precision","Recall","TestError","ModelSize","Model"
"159","0.956521739130435","0.88","0.218","46","EFS"
"160","1","0.32","0.318","16","RFE"
"161","0.833333333333333","0.6","0.266","36","Vita"
"162","1","0.1","0.39","5","binomialRF"
"163","0.9375","0.3","0.324","16","VSURF"
"164","1","0.22","0.36","11","Boruta"
"165","0.823529411764706","0.84","0.226","51","VarSelRF"
"166","1","0.02","0.214","1","PIMP"
"167","0.923076923076923","0.72","0.248","39","AUCRF"
"168","0.829268292682927","0.68","0.264","41","Perm"
"169","0.976744186046512","0.84","0.216","43","EFS"
"170","1","0.4","0.298","20","RFE"
"171","0.861111111111111","0.62","0.284","36","Vita"
"172","1","0.1","0.452","5","binomialRF"
"173","0.9375","0.3","0.322","16","VSURF"
"174","1","0.22","0.366","11","Boruta"
"175","0.784313725490196","0.8","0.214","51","VarSelRF"
"176","1","0.02","0.206","1","PIMP"
"177","0.923076923076923","0.72","0.236","39","AUCRF"
"178","0.853658536585366","0.7","0.24","41","Perm"
"179","0.936170212765957","0.88","0.218","47","EFS"
"180","1","0.4","0.288","20","RFE"
"181","0.813953488372093","0.7","0.266","43","Vita"
"182","Error in socketConnection(""localhost"", port = port, server = TRUE, blocking = TRUE,  : 
  cannot open the connection
","Error in socketConnection(""localhost"", port = port, server = TRUE, blocking = TRUE,  : 
  cannot open the connection
","Error in socketConnection(""localhost"", port = port, server = TRUE, blocking = TRUE,  : 
  cannot open the connection
","Error in socketConnection(""localhost"", port = port, server = TRUE, blocking = TRUE,  : 
  cannot open the connection
",NA
"183","1","0.12","0.392","6","binomialRF"
"184","1","0.26","0.33","13","VSURF"
"185","1","0.2","0.35","10","Boruta"
"186","0.829268292682927","0.68","0.258","41","VarSelRF"
"187","NaN","0","0.22","0","PIMP"
"188","0.714285714285714","0.9","0.224","63","AUCRF"
"189","0.909090909090909","0.6","0.248","33","Perm"
"190","0.909090909090909","0.8","0.232","44","EFS"
"191","1","0.36","0.286","18","RFE"
"192","0.80952380952381","0.68","0.246","42","Vita"
"193","1","0.12","0.424","6","binomialRF"
"194","1","0.3","0.32","15","VSURF"
"195","1","0.22","0.4","11","Boruta"
"196","0.96969696969697","0.64","0.278","33","VarSelRF"
"197","NaN","0","0.198","0","PIMP"
"198","0.923076923076923","0.72","0.262","39","AUCRF"
"199","0.897435897435897","0.7","0.24","39","Perm"
"200","0.976190476190476","0.82","0.212","42","EFS"
"201","1","0.36","0.302","18","RFE"
"202","0.933333333333333","0.56","0.258","30","Vita"
"203","1","0.1","0.426","5","binomialRF"
"204","1","0.4","0.336","20","VSURF"
"205","1","0.3","0.366","15","Boruta"
"206","0.96969696969697","0.64","0.288","33","VarSelRF"
"207","NaN","0","0.284","0","PIMP"
"208","0.974358974358974","0.76","0.276","39","AUCRF"
"209","0.885714285714286","0.62","0.29","35","Perm"
"210","1","0.78","0.268","39","EFS"
"211","1","0.38","0.336","19","RFE"
"212","0.916666666666667","0.66","0.284","36","Vita"
"213","1","0.12","0.422","6","binomialRF"
"214","1","0.2","0.334","10","VSURF"
"215","0.923076923076923","0.24","0.328","13","Boruta"
"216","0.926829268292683","0.76","0.26","41","VarSelRF"
"217","1","0.02","0.24","1","PIMP"
"218","0.88","0.88","0.216","50","AUCRF"
"219","0.944444444444444","0.68","0.264","36","Perm"
"220","0.976744186046512","0.84","0.234","43","EFS"
"221","0.941176470588235","0.32","0.32","17","RFE"
"222","0.930232558139535","0.8","0.26","43","Vita"
"223","1","0.1","0.406","5","binomialRF"
"224","1","0.3","0.366","15","VSURF"
"225","1","0.24","0.374","12","Boruta"
"226","0.909090909090909","0.6","0.282","33","VarSelRF"
"227","0","0","0.202","1","PIMP"
"228","0.82","0.82","0.238","50","AUCRF"
"229","0.942857142857143","0.66","0.264","35","Perm"
"230","0.952380952380952","0.8","0.24","42","EFS"
"231","1","0.44","0.32","22","RFE"
"232","0.885714285714286","0.62","0.276","35","Vita"
"233","1","0.1","0.436","5","binomialRF"
"234","1","0.16","0.414","8","VSURF"
"235","1","0.28","0.376","14","Boruta"
"236","0.923076923076923","0.48","0.292","26","VarSelRF"
"237","NaN","0","0.224","0","PIMP"
"238","0.8","0.8","0.23","50","AUCRF"
"239","0.888888888888889","0.64","0.274","36","Perm"
"240","0.972972972972973","0.72","0.26","37","EFS"
"241","1","0.38","0.298","19","RFE"
"242","0.897435897435897","0.7","0.242","39","Vita"
"243","1","0.12","0.44","6","binomialRF"
"244","1","0.18","0.396","9","VSURF"
"245","1","0.24","0.366","12","Boruta"
"246","0.878048780487805","0.72","0.248","41","VarSelRF"
"247","NaN","0","0.234","0","PIMP"
"248","0.897435897435897","0.7","0.252","39","AUCRF"
"249","0.941176470588235","0.64","0.25","34","Perm"
"250","1","0.8","0.212","40","EFS"
"251","1","0.4","0.3","20","RFE"
"252","0.935483870967742","0.58","0.244","31","Vita"
"253","1","0.12","0.392","6","binomialRF"
"254","1","0.34","0.312","17","VSURF"
"255","1","0.26","0.318","13","Boruta"
"256","1","0.52","0.294","26","VarSelRF"
"257","NaN","0","0.246","0","PIMP"
"258","1","0.62","0.29","31","AUCRF"
"259","0.942857142857143","0.66","0.246","35","Perm"
"260","1","0.82","0.228","41","EFS"
"261","1","0.36","0.3","18","RFE"
"262","0.878048780487805","0.72","0.25","41","Vita"
"263","Error in socketConnection(""localhost"", port = port, server = TRUE, blocking = TRUE,  : 
  cannot open the connection
","Error in socketConnection(""localhost"", port = port, server = TRUE, blocking = TRUE,  : 
  cannot open the connection
","Error in socketConnection(""localhost"", port = port, server = TRUE, blocking = TRUE,  : 
  cannot open the connection
","Error in socketConnection(""localhost"", port = port, server = TRUE, blocking = TRUE,  : 
  cannot open the connection
",NA
"264","Error in socketConnection(""localhost"", port = port, server = TRUE, blocking = TRUE,  : 
  cannot open the connection
","Error in socketConnection(""localhost"", port = port, server = TRUE, blocking = TRUE,  : 
  cannot open the connection
","Error in socketConnection(""localhost"", port = port, server = TRUE, blocking = TRUE,  : 
  cannot open the connection
","Error in socketConnection(""localhost"", port = port, server = TRUE, blocking = TRUE,  : 
  cannot open the connection
",NA
"265","Error in socketConnection(""localhost"", port = port, server = TRUE, blocking = TRUE,  : 
  cannot open the connection
","Error in socketConnection(""localhost"", port = port, server = TRUE, blocking = TRUE,  : 
  cannot open the connection
","Error in socketConnection(""localhost"", port = port, server = TRUE, blocking = TRUE,  : 
  cannot open the connection
","Error in socketConnection(""localhost"", port = port, server = TRUE, blocking = TRUE,  : 
  cannot open the connection
",NA
"266","Error in socketConnection(""localhost"", port = port, server = TRUE, blocking = TRUE,  : 
  cannot open the connection
","Error in socketConnection(""localhost"", port = port, server = TRUE, blocking = TRUE,  : 
  cannot open the connection
","Error in socketConnection(""localhost"", port = port, server = TRUE, blocking = TRUE,  : 
  cannot open the connection
","Error in socketConnection(""localhost"", port = port, server = TRUE, blocking = TRUE,  : 
  cannot open the connection
",NA
"267","Error in socketConnection(""localhost"", port = port, server = TRUE, blocking = TRUE,  : 
  cannot open the connection
","Error in socketConnection(""localhost"", port = port, server = TRUE, blocking = TRUE,  : 
  cannot open the connection
","Error in socketConnection(""localhost"", port = port, server = TRUE, blocking = TRUE,  : 
  cannot open the connection
","Error in socketConnection(""localhost"", port = port, server = TRUE, blocking = TRUE,  : 
  cannot open the connection
",NA
"268","Error in socketConnection(""localhost"", port = port, server = TRUE, blocking = TRUE,  : 
  cannot open the connection
","Error in socketConnection(""localhost"", port = port, server = TRUE, blocking = TRUE,  : 
  cannot open the connection
","Error in socketConnection(""localhost"", port = port, server = TRUE, blocking = TRUE,  : 
  cannot open the connection
","Error in socketConnection(""localhost"", port = port, server = TRUE, blocking = TRUE,  : 
  cannot open the connection
",NA
"269","Error in socketConnection(""localhost"", port = port, server = TRUE, blocking = TRUE,  : 
  cannot open the connection
","Error in socketConnection(""localhost"", port = port, server = TRUE, blocking = TRUE,  : 
  cannot open the connection
","Error in socketConnection(""localhost"", port = port, server = TRUE, blocking = TRUE,  : 
  cannot open the connection
","Error in socketConnection(""localhost"", port = port, server = TRUE, blocking = TRUE,  : 
  cannot open the connection
",NA
"270","Error in socketConnection(""localhost"", port = port, server = TRUE, blocking = TRUE,  : 
  cannot open the connection
","Error in socketConnection(""localhost"", port = port, server = TRUE, blocking = TRUE,  : 
  cannot open the connection
","Error in socketConnection(""localhost"", port = port, server = TRUE, blocking = TRUE,  : 
  cannot open the connection
","Error in socketConnection(""localhost"", port = port, server = TRUE, blocking = TRUE,  : 
  cannot open the connection
",NA
"271","1","0.12","0.406","6","binomialRF"
"272","1","0.2","0.378","10","VSURF"
"273","1","0.24","0.372","12","Boruta"
"274","0.823529411764706","0.84","0.276","51","VarSelRF"
"275","1","0.02","0.25","1","PIMP"
"276","0.923076923076923","0.72","0.272","39","AUCRF"
"277","0.945945945945946","0.7","0.292","37","Perm"
"278","1","0.74","0.268","37","EFS"
"279","1","0.32","0.324","16","RFE"
"280","0.916666666666667","0.66","0.282","36","Vita"
"281","Error in socketConnection(""localhost"", port = port, server = TRUE, blocking = TRUE,  : 
  cannot open the connection
","Error in socketConnection(""localhost"", port = port, server = TRUE, blocking = TRUE,  : 
  cannot open the connection
","Error in socketConnection(""localhost"", port = port, server = TRUE, blocking = TRUE,  : 
  cannot open the connection
","Error in socketConnection(""localhost"", port = port, server = TRUE, blocking = TRUE,  : 
  cannot open the connection
",NA
"282","1","0.2","0.322","10","binomialRF"
"283","1","0.26","0.338","13","VSURF"
"284","1","0.22","0.34","11","Boruta"
"285","0.939393939393939","0.62","0.266","33","VarSelRF"
"286","1","0.02","0.238","1","PIMP"
"287","0.746031746031746","0.94","0.238","63","AUCRF"
"288","0.944444444444444","0.68","0.232","36","Perm"
"289","0.977777777777778","0.88","0.222","45","EFS"
"290","0.956521739130435","0.44","0.296","23","RFE"
"291","0.880952380952381","0.74","0.24","42","Vita"
"292","1","0.08","0.424","4","binomialRF"
"293","1","0.36","0.322","18","VSURF"
"294","1","0.2","0.346","10","Boruta"
"295","1","0.66","0.266","33","VarSelRF"
"296","NaN","0","0.238","0","PIMP"
"297","0.73015873015873","0.92","0.244","63","AUCRF"
"298","0.904761904761905","0.76","0.256","42","Perm"
"299","1","0.78","0.228","39","EFS"
"300","1","0.42","0.294","21","RFE"
"301","0.9","0.72","0.244","40","Vita"
"302","1","0.1","0.424","5","binomialRF"
"303","1","0.28","0.318","14","VSURF"
"304","1","0.24","0.362","12","Boruta"
"305","0.96969696969697","0.64","0.234","33","VarSelRF"
"306","NaN","0","0.224","0","PIMP"
"307","0.84","0.84","0.22","50","AUCRF"
"308","0.909090909090909","0.6","0.24","33","Perm"
"309","1","0.9","0.198","45","EFS"
"310","1","0.42","0.27","21","RFE"
"311","0.866666666666667","0.78","0.22","45","Vita"
"312","1","0.1","0.424","5","binomialRF"
"313","1","0.18","0.4","9","VSURF"
"314","1","0.18","0.378","9","Boruta"
"315","0.951219512195122","0.78","0.218","41","VarSelRF"
"316","NaN","0","0.202","0","PIMP"
"317","0.92","0.92","0.206","50","AUCRF"
"318","0.930232558139535","0.8","0.232","43","Perm"
"319","0.975609756097561","0.8","0.242","41","EFS"
"320","1","0.42","0.294","21","RFE"
"321","0.947368421052632","0.72","0.254","38","Vita"
"322","1","0.12","0.422","6","binomialRF"
"323","0.857142857142857","0.24","0.368","14","VSURF"
"324","1","0.32","0.334","16","Boruta"
"325","0.939393939393939","0.62","0.268","33","VarSelRF"
"326","0.666666666666667","0.04","0.464","3","PIMP"
"327","0.82","0.82","0.23","50","AUCRF"
"328","0.966666666666667","0.58","0.264","30","Perm"
"329","0.971428571428571","0.68","0.254","35","EFS"
"330","1","0.4","0.33","20","RFE"
"331","0.921052631578947","0.7","0.24","38","Vita"
"332","1","0.12","0.414","6","binomialRF"
"333","0.875","0.28","0.384","16","VSURF"
"334","1","0.28","0.38","14","Boruta"
"335","0.878048780487805","0.72","0.268","41","VarSelRF"
"336","NaN","0","0.23","0","PIMP"
"337","0.84","0.84","0.26","50","AUCRF"
"338","0.888888888888889","0.64","0.276","36","Perm"
"339","0.952380952380952","0.8","0.254","42","EFS"
"340","1","0.46","0.312","23","RFE"
"341","0.911764705882353","0.62","0.284","34","Vita"
"342","0.875","0.14","0.418","8","binomialRF"
"343","1","0.26","0.376","13","VSURF"
"344","0.909090909090909","0.2","0.392","11","Boruta"
"345","0.902439024390244","0.74","0.284","41","VarSelRF"
"346","NaN","0","0.246","0","PIMP"
"347","0.88","0.88","0.25","50","AUCRF"
"348","0.918918918918919","0.68","0.252","37","Perm"
"349","0.976744186046512","0.84","0.258","43","EFS"
"350","1","0.34","0.338","17","RFE"
"351","0.972222222222222","0.7","0.254","36","Vita"
"352","1","0.14","0.404","7","binomialRF"
"353","1","0.08","0.462","4","VSURF"
"354","1","0.18","0.382","9","Boruta"
"355","0.909090909090909","0.6","0.288","33","VarSelRF"
"356","0.5","0.02","0.492","2","PIMP"
"357","0.86","0.86","0.244","50","AUCRF"
"358","0.795454545454545","0.7","0.252","44","Perm"
"359","1","0.86","0.254","43","EFS"
"360","1","0.4","0.332","20","RFE"
"361","0.931034482758621","0.54","0.288","29","Vita"
"362","1","0.16","0.418","8","binomialRF"
"363","0.9375","0.3","0.356","16","VSURF"
"364","1","0.2","0.386","10","Boruta"
"365","0.909090909090909","0.6","0.272","33","VarSelRF"
"366","0.5","0.02","0.454","2","PIMP"
"367","0.923076923076923","0.72","0.242","39","AUCRF"
"368","0.894736842105263","0.68","0.268","38","Perm"
"369","0.976744186046512","0.84","0.24","43","EFS"
"370","1","0.48","0.274","24","RFE"
"371","0.96969696969697","0.64","0.252","33","Vita"
"372","0.8","0.08","0.474","5","binomialRF"
"373","1","0.26","0.372","13","VSURF"
"374","0.909090909090909","0.2","0.376","11","Boruta"
"375","0.926829268292683","0.76","0.268","41","VarSelRF"
"376","NaN","0","0.254","0","PIMP"
"377","0.620253164556962","0.98","0.242","79","AUCRF"
"378","0.853658536585366","0.7","0.282","41","Perm"
"379","0.9375","0.9","0.242","48","EFS"
"380","1","0.46","0.34","23","RFE"
"381","0.897435897435897","0.7","0.282","39","Vita"
"382","1","0.08","0.442","4","binomialRF"
"383","0.866666666666667","0.26","0.356","15","VSURF"
"384","1","0.14","0.39","7","Boruta"
"385","0.902439024390244","0.74","0.282","41","VarSelRF"
"386","1","0.02","0.222","1","PIMP"
"387","0.897435897435897","0.7","0.262","39","AUCRF"
"388","0.972972972972973","0.72","0.264","37","Perm"
"389","1","0.84","0.248","42","EFS"
"390","1","0.4","0.298","20","RFE"
"391","0.941176470588235","0.64","0.244","34","Vita"
"392","1","0.16","0.402","8","binomialRF"
"393","0.875","0.14","0.41","8","VSURF"
"394","1","0.22","0.38","11","Boruta"
"395","0.734375","0.94","0.202","64","VarSelRF"
"396","NaN","0","0.194","0","PIMP"
"397","0.86","0.86","0.22","50","AUCRF"
"398","0.857142857142857","0.6","0.288","35","Perm"
"399","0.934782608695652","0.86","0.196","46","EFS"
"400","1","0.38","0.338","19","RFE"
"401","0.918918918918919","0.68","0.244","37","Vita"
"402","1","0.12","0.414","6","binomialRF"
"403","1","0.26","0.352","13","VSURF"
"404","1","0.26","0.356","13","Boruta"
"405","0.939393939393939","0.62","0.24","33","VarSelRF"
"406","NaN","0","0.222","0","PIMP"
"407","0.8","0.8","0.254","50","AUCRF"
"408","0.878048780487805","0.72","0.246","41","Perm"
"409","0.976190476190476","0.82","0.218","42","EFS"
"410","1","0.46","0.32","23","RFE"
"411","0.939393939393939","0.62","0.266","33","Vita"
"412","1","0.14","0.372","7","binomialRF"
"413","1","0.3","0.326","15","VSURF"
"414","1","0.2","0.36","10","Boruta"
"415","0.939393939393939","0.62","0.254","33","VarSelRF"
"416","1","0.02","0.216","1","PIMP"
"417","0.923076923076923","0.72","0.23","39","AUCRF"
"418","0.840909090909091","0.74","0.228","44","Perm"
"419","0.914893617021277","0.86","0.186","47","EFS"
"420","1","0.44","0.27","22","RFE"
"421","0.916666666666667","0.66","0.232","36","Vita"
"422","1","0.12","0.384","6","binomialRF"
"423","1","0.26","0.376","13","VSURF"
"424","1","0.28","0.386","14","Boruta"
"425","0.96969696969697","0.64","0.28","33","VarSelRF"
"426","0","0","0.232","1","PIMP"
"427","0.948717948717949","0.74","0.266","39","AUCRF"
"428","0.972222222222222","0.7","0.278","36","Perm"
"429","1","0.78","0.264","39","EFS"
"430","1","0.44","0.312","22","RFE"
"431","0.918918918918919","0.68","0.27","37","Vita"
"432","1","0.18","0.378","9","binomialRF"
"433","0.916666666666667","0.22","0.346","12","VSURF"
"434","1","0.28","0.346","14","Boruta"
"435","0.803921568627451","0.82","0.232","51","VarSelRF"
"436","NaN","0","0.208","0","PIMP"
"437","0.82","0.82","0.188","50","AUCRF"
"438","0.828571428571429","0.58","0.254","35","Perm"
"439","0.957446808510638","0.9","0.22","47","EFS"
"440","1","0.4","0.326","20","RFE"
"441","0.868421052631579","0.66","0.258","38","Vita"
"442","1","0.08","0.416","4","binomialRF"
"443","1","0.14","0.42","7","VSURF"
"444","1","0.3","0.364","15","Boruta"
"445","0.784313725490196","0.8","0.258","51","VarSelRF"
"446","NaN","0","0.246","0","PIMP"
"447","0.73015873015873","0.92","0.254","63","AUCRF"
"448","0.918918918918919","0.68","0.276","37","Perm"
"449","0.973684210526316","0.74","0.282","38","EFS"
"450","1","0.44","0.338","22","RFE"
"451","0.95","0.76","0.276","40","Vita"
"452","1","0.16","0.382","8","binomialRF"
"453","0.923076923076923","0.24","0.374","13","VSURF"
"454","1","0.28","0.366","14","Boruta"
"455","0.939393939393939","0.62","0.276","33","VarSelRF"
"456","NaN","0","0.278","0","PIMP"
"457","0.923076923076923","0.72","0.256","39","AUCRF"
"458","0.846153846153846","0.66","0.284","39","Perm"
"459","0.953488372093023","0.82","0.26","43","EFS"
"460","1","0.4","0.288","20","RFE"
"461","0.918918918918919","0.68","0.268","37","Vita"
"462","1","0.14","0.376","7","binomialRF"
"463","1","0.28","0.336","14","VSURF"
"464","1","0.24","0.352","12","Boruta"
"465","0.878048780487805","0.72","0.284","41","VarSelRF"
"466","NaN","0","0.266","0","PIMP"
"467","0.974358974358974","0.76","0.27","39","AUCRF"
"468","0.857142857142857","0.6","0.302","35","Perm"
"469","1","0.76","0.278","38","EFS"
"470","1","0.38","0.324","19","RFE"
"471","0.918918918918919","0.68","0.274","37","Vita"
"472","1","0.12","0.388","6","binomialRF"
"473","1","0.28","0.342","14","VSURF"
"474","1","0.18","0.416","9","Boruta"
"475","0.804878048780488","0.66","0.272","41","VarSelRF"
"476","0","0","0.472","2","PIMP"
"477","0.82","0.82","0.248","50","AUCRF"
"478","0.96969696969697","0.64","0.244","33","Perm"
"479","0.975609756097561","0.8","0.24","41","EFS"
"480","1","0.44","0.318","22","RFE"
"481","0.885714285714286","0.62","0.282","35","Vita"
"482","1","0.12","0.402","6","binomialRF"
"483","1","0.12","0.408","6","VSURF"
"484","1","0.2","0.352","10","Boruta"
"485","1","0.52","0.296","26","VarSelRF"
"486","NaN","0","0.346","0","PIMP"
"487","0.86","0.86","0.24","50","AUCRF"
"488","0.822222222222222","0.74","0.276","45","Perm"
"489","0.978260869565217","0.9","0.236","46","EFS"
"490","1","0.42","0.326","21","RFE"
"491","0.885714285714286","0.62","0.296","35","Vita"
"492","Error in socketConnection(""localhost"", port = port, server = TRUE, blocking = TRUE,  : 
  cannot open the connection
","Error in socketConnection(""localhost"", port = port, server = TRUE, blocking = TRUE,  : 
  cannot open the connection
","Error in socketConnection(""localhost"", port = port, server = TRUE, blocking = TRUE,  : 
  cannot open the connection
","Error in socketConnection(""localhost"", port = port, server = TRUE, blocking = TRUE,  : 
  cannot open the connection
",NA
"493","1","0.12","0.412","6","binomialRF"
"494","0.857142857142857","0.24","0.362","14","VSURF"
"495","1","0.2","0.364","10","Boruta"
"496","0.923076923076923","0.48","0.3","26","VarSelRF"
"497","NaN","0","0.23","0","PIMP"
