"","Precision","Recall","TestError","ModelSize","Model"
"111","0.777777777777778","0.07","0.454","9","binomialRF"
"112","0.454545454545455","0.05","0.466","11","VSURF"
"113","0.666666666666667","0.02","0.492","3","Boruta"
"114","0.5","0.22","0.39","44","VarSelRF"
"115","NaN","0","0.468","0","PIMP"
"116","0.409090909090909","0.27","0.374","66","AUCRF"
"117","0.16008316008316","0.77","0.408","481","Perm"
"118","0.638888888888889","0.23","0.376","36","EFS"
"119","0.349397590361446","0.58","0.374","166","RFE"
"120","0.411764705882353","0.35","0.398","85","Vita"
"121","0.666666666666667","0.06","0.446","9","binomialRF"
"122","0.666666666666667","0.02","0.482","3","VSURF"
"123","0.5","0.03","0.46","6","Boruta"
"124","0.463768115942029","0.32","0.378","69","VarSelRF"
"125","NaN","0","0.404","0","PIMP"
"126","0.303030303030303","0.5","0.346","165","AUCRF"
"127","0.150537634408602","0.7","0.388","465","Perm"
"128","0.65625","0.42","0.34","64","EFS"
"129","0.303030303030303","0.5","0.372","165","RFE"
"130","0.310344827586207","0.27","0.37","87","Vita"
"131","0.846153846153846","0.11","0.388","13","binomialRF"
"132","0.583333333333333","0.07","0.428","12","VSURF"
"133","0.7","0.07","0.432","10","Boruta"
"134","0.527272727272727","0.29","0.384","55","VarSelRF"
"135","NaN","0","0.432","0","PIMP"
"136","0.339393939393939","0.56","0.336","165","AUCRF"
"137","0.157427937915743","0.71","0.4","451","Perm"
"138","0.725490196078431","0.37","0.312","51","EFS"
"139","0.290322580645161","0.45","0.354","155","RFE"
"140","0.378048780487805","0.31","0.376","82","Vita"
"141","0.75","0.09","0.418","12","binomialRF"
"142","0.692307692307692","0.09","0.388","13","VSURF"
"143","0.833333333333333","0.05","0.466","6","Boruta"
"144","0.376811594202899","0.26","0.416","69","VarSelRF"
"145","NaN","0","0.488","0","PIMP"
"146","0.355769230769231","0.37","0.416","104","AUCRF"
"147","0.1440329218107","0.7","0.454","486","Perm"
"148","0.625","0.25","0.384","40","EFS"
"149","0.269461077844311","0.45","0.42","167","RFE"
"150","0.322222222222222","0.29","0.418","90","Vita"
"151","0.4","0.04","0.478","10","binomialRF"
"152","0.45","0.09","0.45","20","VSURF"
"153","0.5","0.03","0.486","6","Boruta"
"154","0.454545454545455","0.25","0.408","55","VarSelRF"
"155","NaN","0","0.466","0","PIMP"
"156","0.297709923664122","0.39","0.39","131","AUCRF"
"157","0.136659436008677","0.63","0.398","461","Perm"
"158","0.459459459459459","0.34","0.378","74","EFS"
"159","0.264150943396226","0.42","0.416","159","RFE"
"160","0.337078651685393","0.3","0.386","89","Vita"
"161","0.5","0.04","0.456","8","binomialRF"
"162","0.65","0.13","0.42","20","VSURF"
"163","0.2","0.01","0.478","5","Boruta"
"164","0.36231884057971","0.25","0.408","69","VarSelRF"
"165","0","0","0.436","1","PIMP"
"166","0.312977099236641","0.41","0.402","131","AUCRF"
"167","0.136456211812627","0.67","0.38","491","Perm"
"168","0.595238095238095","0.25","0.39","42","EFS"
"169","0.269461077844311","0.45","0.398","167","RFE"
"170","0.239669421487603","0.29","0.432","121","Vita"
"171","0.692307692307692","0.09","0.432","13","binomialRF"
"172","0.714285714285714","0.1","0.446","14","VSURF"
"173","1","0.05","0.424","5","Boruta"
"174","0.381818181818182","0.21","0.378","55","VarSelRF"
"175","NaN","0","0.418","0","PIMP"
"176","0.346153846153846","0.36","0.368","104","AUCRF"
"177","0.123173277661795","0.59","0.37","479","Perm"
"178","0.636363636363636","0.28","0.364","44","EFS"
"179","0.304054054054054","0.45","0.356","148","RFE"
"180","0.351648351648352","0.32","0.392","91","Vita"
"181","0.785714285714286","0.11","0.42","14","binomialRF"
"182","0.7","0.07","0.456","10","VSURF"
"183","0.666666666666667","0.06","0.424","9","Boruta"
"184","0.472727272727273","0.26","0.378","55","VarSelRF"
"185","NaN","0","0.434","0","PIMP"
"186","0.454545454545455","0.3","0.402","66","AUCRF"
"187","0.143459915611814","0.68","0.4","474","Perm"
"188","0.655172413793103","0.38","0.372","58","EFS"
"189","0.312138728323699","0.54","0.41","173","RFE"
"190","0.321100917431193","0.35","0.41","109","Vita"
"191","1","0.08","0.428","8","binomialRF"
"192","0.833333333333333","0.1","0.4","12","VSURF"
"193","0.875","0.07","0.426","8","Boruta"
"194","0.568181818181818","0.25","0.374","44","VarSelRF"
"195","NaN","0","0.424","0","PIMP"
"196","0.394230769230769","0.41","0.382","104","AUCRF"
"197","0.142268041237113","0.69","0.388","485","Perm"
"198","0.8","0.28","0.358","35","EFS"
"199","0.305389221556886","0.51","0.37","167","RFE"
"200","0.376811594202899","0.26","0.396","69","Vita"
"201","0.538461538461538","0.07","0.452","13","binomialRF"
"202","0.571428571428571","0.08","0.488","14","VSURF"
"203","0.4","0.02","0.482","5","Boruta"
"204","0.392523364485981","0.42","0.37","107","VarSelRF"
"205","NaN","0","0.408","0","PIMP"
"206","0.327272727272727","0.54","0.35","165","AUCRF"
"207","0.140845070422535","0.7","0.404","497","Perm"
"208","0.534246575342466","0.39","0.368","73","EFS"
"209","0.281914893617021","0.53","0.396","188","RFE"
"210","0.259259259259259","0.21","0.424","81","Vita"
"211","0.777777777777778","0.07","0.436","9","binomialRF"
"212","0.6","0.06","0.464","10","VSURF"
"213","1","0.04","0.46","4","Boruta"
"214","0.395348837209302","0.34","0.378","86","VarSelRF"
"215","NaN","0","0.434","0","PIMP"
"216","0.32824427480916","0.43","0.38","131","AUCRF"
"217","0.149494949494949","0.74","0.416","495","Perm"
"218","0.72","0.18","0.426","25","EFS"
"219","0.27810650887574","0.47","0.368","169","RFE"
"220","0.311827956989247","0.29","0.404","93","Vita"
"221","Error in if (n == 0) stop(""data (x) has 0 rows"") : 
  argument is of length zero
","Error in if (n == 0) stop(""data (x) has 0 rows"") : 
  argument is of length zero
","Error in if (n == 0) stop(""data (x) has 0 rows"") : 
  argument is of length zero
","Error in if (n == 0) stop(""data (x) has 0 rows"") : 
  argument is of length zero
",NA
"222","0.818181818181818","0.09","0.41","11","binomialRF"
"223","0.833333333333333","0.1","0.406","12","VSURF"
"224","1","0.06","0.42","6","Boruta"
"225","0.571428571428571","0.2","0.396","35","VarSelRF"
"226","NaN","0","0.476","0","PIMP"
"227","0.355769230769231","0.37","0.394","104","AUCRF"
"228","0.135983263598326","0.65","0.414","478","Perm"
"229","0.695652173913043","0.32","0.368","46","EFS"
"230","0.305732484076433","0.48","0.382","157","RFE"
"231","0.358024691358025","0.29","0.4","81","Vita"
"232","0.666666666666667","0.06","0.456","9","binomialRF"
"233","0.571428571428571","0.08","0.468","14","VSURF"
"234","1","0.06","0.466","6","Boruta"
"235","0.509090909090909","0.28","0.404","55","VarSelRF"
"236","NaN","0","0.494","0","PIMP"
"237","0.284848484848485","0.47","0.434","165","AUCRF"
"238","0.145161290322581","0.72","0.454","496","Perm"
"239","0.672413793103448","0.39","0.388","58","EFS"
"240","0.265957446808511","0.5","0.418","188","RFE"
"241","0.417910447761194","0.28","0.42","67","Vita"
"242","0.636363636363636","0.07","0.444","11","binomialRF"
"243","0.5","0.07","0.438","14","VSURF"
"244","0.4","0.02","0.438","5","Boruta"
"245","0.436363636363636","0.24","0.412","55","VarSelRF"
"246","NaN","0","0.492","0","PIMP"
"247","0.36144578313253","0.3","0.4","83","AUCRF"
"248","0.144050104384134","0.69","0.446","479","Perm"
"249","0.555555555555556","0.2","0.424","36","EFS"
"250","0.267857142857143","0.45","0.418","168","RFE"
"251","0.282352941176471","0.24","0.43","85","Vita"
"252","0.75","0.09","0.42","12","binomialRF"
"253","0.714285714285714","0.1","0.432","14","VSURF"
"254","0.8","0.04","0.474","5","Boruta"
"255","0.434782608695652","0.3","0.38","69","VarSelRF"
"256","NaN","0","0.42","0","PIMP"
"257","0.278787878787879","0.46","0.354","165","AUCRF"
"258","0.155601659751037","0.75","0.37","482","Perm"
"259","0.916666666666667","0.22","0.374","24","EFS"
"260","0.257309941520468","0.44","0.38","171","RFE"
"261","0.387096774193548","0.24","0.406","62","Vita"
"262","0.727272727272727","0.08","0.462","11","binomialRF"
"263","0.421052631578947","0.08","0.46","19","VSURF"
"264","0.666666666666667","0.04","0.448","6","Boruta"
"265","0.405797101449275","0.28","0.378","69","VarSelRF"
"266","NaN","0","0.464","0","PIMP"
"267","0.365384615384615","0.38","0.41","104","AUCRF"
"268","0.147505422993492","0.68","0.4","461","Perm"
"269","0.65","0.26","0.42","40","EFS"
"270","0.3125","0.5","0.386","160","RFE"
"271","0.361702127659574","0.34","0.416","94","Vita"
"272","1","0.13","0.356","13","binomialRF"
"273","0.684210526315789","0.13","0.402","19","VSURF"
"274","0.875","0.07","0.43","8","Boruta"
"275","0.434782608695652","0.3","0.322","69","VarSelRF"
"276","NaN","0","0.384","0","PIMP"
"277","0.336538461538462","0.35","0.356","104","AUCRF"
"278","0.133064516129032","0.66","0.358","496","Perm"
"279","0.660377358490566","0.35","0.3","53","EFS"
"280","0.265060240963855","0.44","0.402","166","RFE"
"281","0.375","0.27","0.326","72","Vita"
"282","0.818181818181818","0.09","0.414","11","binomialRF"
"283","0.777777777777778","0.07","0.374","9","VSURF"
"284","1","0.08","0.426","8","Boruta"
"285","0.571428571428571","0.2","0.386","35","VarSelRF"
"286","NaN","0","0.462","0","PIMP"
"287","0.413461538461538","0.43","0.336","104","AUCRF"
"288","0.14639175257732","0.71","0.368","485","Perm"
"289","0.694915254237288","0.41","0.34","59","EFS"
"290","0.299363057324841","0.47","0.366","157","RFE"
"291","0.348314606741573","0.31","0.39","89","Vita"
"292","0.8","0.08","0.42","10","binomialRF"
"293","0.75","0.06","0.41","8","VSURF"
"294","0.888888888888889","0.08","0.418","9","Boruta"
"295","0.395348837209302","0.34","0.358","86","VarSelRF"
"296","NaN","0","0.422","0","PIMP"
"297","0.290076335877863","0.38","0.35","131","AUCRF"
"298","0.151187904967603","0.7","0.362","463","Perm"
"299","0.702702702702703","0.26","0.366","37","EFS"
"300","0.267080745341615","0.43","0.358","161","RFE"
"301","0.36144578313253","0.3","0.362","83","Vita"
"302","0.818181818181818","0.09","0.434","11","binomialRF"
"303","0.588235294117647","0.1","0.45","17","VSURF"
"304","0.8","0.04","0.442","5","Boruta"
"305","0.32089552238806","0.43","0.406","134","VarSelRF"
"306","NaN","0","0.394","0","PIMP"
"307","0.226923076923077","0.59","0.38","260","AUCRF"
"308","0.160493827160494","0.78","0.386","486","Perm"
"309","0.656716417910448","0.44","0.368","67","EFS"
"310","0.284848484848485","0.47","0.406","165","RFE"
"311","0.380434782608696","0.35","0.374","92","Vita"
"312","0.636363636363636","0.07","0.436","11","binomialRF"
"313","0.571428571428571","0.04","0.47","7","VSURF"
"314","0.5","0.02","0.446","4","Boruta"
"315","0.522727272727273","0.23","0.398","44","VarSelRF"
"316","NaN","0","0.43","0","PIMP"
"317","0.36144578313253","0.3","0.416","83","AUCRF"
"318","0.142857142857143","0.71","0.404","497","Perm"
"319","0.636363636363636","0.42","0.342","66","EFS"
"320","0.291428571428571","0.51","0.362","175","RFE"
"321","0.32967032967033","0.3","0.414","91","Vita"
"322","0.615384615384615","0.08","0.42","13","binomialRF"
"323","0.636363636363636","0.07","0.448","11","VSURF"
"324","0.5","0.02","0.468","4","Boruta"
"325","0.454545454545455","0.25","0.386","55","VarSelRF"
"326","NaN","0","0.484","0","PIMP"
"327","0.236714975845411","0.49","0.386","207","AUCRF"
"328","0.15605749486653","0.76","0.408","487","Perm"
"329","0.639344262295082","0.39","0.332","61","EFS"
"330","0.30188679245283","0.48","0.376","159","RFE"
"331","0.357142857142857","0.35","0.37","98","Vita"
"332","0.846153846153846","0.11","0.438","13","binomialRF"
"333","0.6","0.03","0.472","5","VSURF"
"334","0.6","0.03","0.504","5","Boruta"
"335","0.568181818181818","0.25","0.404","44","VarSelRF"
"336","NaN","0","0.482","0","PIMP"
"337","0.312977099236641","0.41","0.432","131","AUCRF"
"338","0.154488517745303","0.74","0.442","479","Perm"
"339","0.646153846153846","0.42","0.392","65","EFS"
"340","0.236994219653179","0.41","0.428","173","RFE"
"341","0.342342342342342","0.38","0.424","111","Vita"
"342","0.692307692307692","0.09","0.46","13","binomialRF"
"343","0.571428571428571","0.08","0.458","14","VSURF"
"344","0.571428571428571","0.04","0.516","7","Boruta"
"345","0.477272727272727","0.21","0.416","44","VarSelRF"
"346","NaN","0","0.5","0","PIMP"
"347","0.270531400966184","0.56","0.46","207","AUCRF"
"348","0.142857142857143","0.66","0.486","462","Perm"
"349","0.542168674698795","0.45","0.402","83","EFS"
"350","0.254335260115607","0.44","0.444","173","RFE"
"351","0.348314606741573","0.31","0.462","89","Vita"
"352","1","0.09","0.454","9","binomialRF"
"353","0.833333333333333","0.1","0.466","12","VSURF"
"354","0.888888888888889","0.08","0.474","9","Boruta"
"355","0.463768115942029","0.32","0.368","69","VarSelRF"
"356","NaN","0","0.442","0","PIMP"
"357","0.515151515151515","0.34","0.402","66","AUCRF"
"358","0.143149284253579","0.7","0.398","489","Perm"
"359","0.852941176470588","0.29","0.408","34","EFS"
"360","0.308641975308642","0.5","0.412","162","RFE"
"361","0.443037974683544","0.35","0.416","79","Vita"
"362","0.833333333333333","0.1","0.416","12","binomialRF"
"363","0.777777777777778","0.14","0.386","18","VSURF"
"364","0.571428571428571","0.04","0.4","7","Boruta"
"365","0.328358208955224","0.44","0.348","134","VarSelRF"
"366","NaN","0","0.412","0","PIMP"
"367","0.5","0.33","0.376","66","AUCRF"
"368","0.151329243353783","0.74","0.368","489","Perm"
"369","0.666666666666667","0.44","0.326","66","EFS"
"370","0.285714285714286","0.5","0.38","175","RFE"
"371","0.417721518987342","0.33","0.356","79","Vita"
"372","1","0.06","0.434","6","binomialRF"
"373","0.733333333333333","0.11","0.428","15","VSURF"
"374","1","0.04","0.456","4","Boruta"
"375","0.280373831775701","0.3","0.402","107","VarSelRF"
"376","NaN","0","0.416","0","PIMP"
"377","0.365384615384615","0.38","0.368","104","AUCRF"
"378","0.140425531914894","0.66","0.382","470","Perm"
"379","0.947368421052632","0.18","0.358","19","EFS"
"380","0.279761904761905","0.47","0.374","168","RFE"
"381","0.313432835820896","0.21","0.396","67","Vita"
"382","0.714285714285714","0.05","0.43","7","binomialRF"
"383","1","0.01","0.424","1","VSURF"
"384","0.75","0.03","0.478","4","Boruta"
"385","0.454545454545455","0.25","0.38","55","VarSelRF"
"386","NaN","0","0.424","0","PIMP"
"387","0.413461538461538","0.43","0.328","104","AUCRF"
"388","0.159663865546218","0.76","0.38","476","Perm"
"389","0.8","0.2","0.352","25","EFS"
"390","0.292397660818713","0.5","0.366","171","RFE"
"391","0.361111111111111","0.26","0.366","72","Vita"
"392","0.636363636363636","0.07","0.424","11","binomialRF"
"393","0.555555555555556","0.05","0.458","9","VSURF"
"394","0.4","0.02","0.496","5","Boruta"
"395","0.372093023255814","0.32","0.36","86","VarSelRF"
"396","NaN","0","0.428","0","PIMP"
"397","0.403846153846154","0.42","0.396","104","AUCRF"
"398","0.131958762886598","0.64","0.406","485","Perm"
"399","0.577464788732394","0.41","0.346","71","EFS"
"400","0.312883435582822","0.51","0.324","163","RFE"
"401","0.265486725663717","0.3","0.39","113","Vita"
"402","0.785714285714286","0.11","0.406","14","binomialRF"
"403","0.7","0.14","0.426","20","VSURF"
"404","0.857142857142857","0.06","0.442","7","Boruta"
"405","0.434782608695652","0.3","0.376","69","VarSelRF"
"406","NaN","0","0.39","0","PIMP"
"407","0.433734939759036","0.36","0.356","83","AUCRF"
"408","0.146137787056367","0.7","0.34","479","Perm"
"409","0.617283950617284","0.5","0.302","81","EFS"
"410","0.294117647058824","0.5","0.354","170","RFE"
"411","0.294117647058824","0.25","0.396","85","Vita"
"412","1","0.12","0.46","12","binomialRF"
"413","0.909090909090909","0.1","0.43","11","VSURF"
"414","1","0.08","0.492","8","Boruta"
"415","0.411214953271028","0.44","0.364","107","VarSelRF"
"416","NaN","0","0.456","0","PIMP"
"417","0.427480916030534","0.56","0.354","131","AUCRF"
"418","0.159645232815965","0.72","0.366","451","Perm"
"419","0.728813559322034","0.43","0.338","59","EFS"
"420","0.343373493975904","0.57","0.41","166","RFE"
"421","0.435294117647059","0.37","0.388","85","Vita"
"422","0.7","0.07","0.388","10","binomialRF"
"423","0.454545454545455","0.05","0.444","11","VSURF"
"424","1","0.03","0.456","3","Boruta"
"425","0.395348837209302","0.34","0.344","86","VarSelRF"
"426","NaN","0","0.426","0","PIMP"
"427","0.365384615384615","0.38","0.348","104","AUCRF"
"428","0.161016949152542","0.76","0.364","472","Perm"
"429","0.594202898550725","0.41","0.346","69","EFS"
"430","0.288235294117647","0.49","0.376","170","RFE"
"431","0.321428571428571","0.27","0.402","84","Vita"
"432","0.8","0.08","0.466","10","binomialRF"
"433","1","0.08","0.436","8","VSURF"
"434","0.833333333333333","0.05","0.486","6","Boruta"
"435","0.607142857142857","0.17","0.436","28","VarSelRF"
"436","NaN","0","0.424","0","PIMP"
"437","0.320610687022901","0.42","0.376","131","AUCRF"
"438","0.145652173913043","0.67","0.406","460","Perm"
"439","0.722222222222222","0.13","0.396","18","EFS"
"440","0.271604938271605","0.44","0.404","162","RFE"
"441","0.337349397590361","0.28","0.422","83","Vita"
"442","1","0.11","0.41","11","binomialRF"
"443","0.636363636363636","0.07","0.464","11","VSURF"
"444","0.875","0.07","0.418","8","Boruta"
"445","0.355140186915888","0.38","0.374","107","VarSelRF"
"446","NaN","0","0.406","0","PIMP"
"447","0.432692307692308","0.45","0.35","104","AUCRF"
"448","0.136659436008677","0.63","0.396","461","Perm"
"449","0.697674418604651","0.3","0.356","43","EFS"
"450","0.289473684210526","0.44","0.376","152","RFE"
"451","0.293103448275862","0.34","0.368","116","Vita"
"452","0.75","0.06","0.41","8","binomialRF"
"453","0.571428571428571","0.08","0.426","14","VSURF"
"454","1","0.05","0.428","5","Boruta"
"455","0.391304347826087","0.27","0.4","69","VarSelRF"
"456","0","0","0.516","3","PIMP"
"457","0.296969696969697","0.49","0.416","165","AUCRF"
"458","0.133056133056133","0.64","0.416","481","Perm"
"459","0.720930232558139","0.31","0.362","43","EFS"
"460","0.255434782608696","0.47","0.432","184","RFE"
"461","0.44047619047619","0.37","0.39","84","Vita"
"462","0.6","0.06","0.476","10","binomialRF"
"463","0.5","0.09","0.422","18","VSURF"
"464","0.75","0.03","0.454","4","Boruta"
"465","0.27906976744186","0.24","0.42","86","VarSelRF"
"466","NaN","0","0.482","0","PIMP"
"467","0.307692307692308","0.32","0.428","104","AUCRF"
"468","0.124236252545825","0.61","0.458","491","Perm"
"469","0.458333333333333","0.33","0.394","72","EFS"
"470","0.257142857142857","0.45","0.42","175","RFE"
"471","0.253164556962025","0.2","0.414","79","Vita"
"472","0.8","0.08","0.446","10","binomialRF"
"473","0.666666666666667","0.1","0.464","15","VSURF"
"474","0.857142857142857","0.06","0.46","7","Boruta"
"475","0.590909090909091","0.13","0.444","22","VarSelRF"
"476","NaN","0","0.478","0","PIMP"
"477","0.266666666666667","0.44","0.414","165","AUCRF"
"478","0.133771929824561","0.61","0.446","456","Perm"
"479","0.557377049180328","0.34","0.392","61","EFS"
"480","0.315151515151515","0.52","0.422","165","RFE"
"481","0.364705882352941","0.31","0.414","85","Vita"
"482","0.714285714285714","0.1","0.396","14","binomialRF"
"483","0.818181818181818","0.09","0.416","11","VSURF"
"484","1","0.05","0.432","5","Boruta"
"485","0.514285714285714","0.18","0.378","35","VarSelRF"
"486","NaN","0","0.42","0","PIMP"
"487","0.481927710843373","0.4","0.372","83","AUCRF"
"488","0.147058823529412","0.7","0.414","476","Perm"
"489","0.673913043478261","0.31","0.37","46","EFS"
"490","0.259036144578313","0.43","0.396","166","RFE"
"491","0.32183908045977","0.28","0.376","87","Vita"
"492","0.538461538461538","0.07","0.476","13","binomialRF"
"493","0.6","0.09","0.456","15","VSURF"
"494","0","0","0.5","2","Boruta"
"495","0.406976744186047","0.35","0.414","86","VarSelRF"
"496","NaN","0","0.42","0","PIMP"
"497","0.346153846153846","0.36","0.442","104","AUCRF"
"498","0.142857142857143","0.71","0.412","497","Perm"
"499","0.613333333333333","0.46","0.382","75","EFS"
"500","0.327586206896552","0.57","0.402","174","RFE"
"501","0.28169014084507","0.2","0.448","71","Vita"
"502","0.75","0.09","0.392","12","binomialRF"
"503","0.555555555555556","0.1","0.406","18","VSURF"
"504","0.6","0.03","0.446","5","Boruta"
"505","0.36231884057971","0.25","0.322","69","VarSelRF"
"506","NaN","0","0.406","0","PIMP"
"507","0.433734939759036","0.36","0.318","83","AUCRF"
"508","0.15071283095723","0.74","0.328","491","Perm"
"509","0.666666666666667","0.32","0.326","48","EFS"
"510","0.255952380952381","0.43","0.332","168","RFE"
"511","0.341176470588235","0.29","0.356","85","Vita"
"512","0.571428571428571","0.04","0.438","7","binomialRF"
"513","0.777777777777778","0.07","0.446","9","VSURF"
"514","1","0.03","0.476","3","Boruta"
"515","0.431818181818182","0.19","0.4","44","VarSelRF"
"516","NaN","0","0.398","0","PIMP"
"517","0.373493975903614","0.31","0.364","83","AUCRF"
"518","0.131799163179916","0.63","0.364","478","Perm"
"519","0.766666666666667","0.23","0.368","30","EFS"
"520","0.240437158469945","0.44","0.398","183","RFE"
"521","0.261363636363636","0.23","0.406","88","Vita"
"522","0.727272727272727","0.08","0.448","11","binomialRF"
"523","0.583333333333333","0.07","0.464","12","VSURF"
"524","0.857142857142857","0.06","0.48","7","Boruta"
"525","0.431818181818182","0.19","0.434","44","VarSelRF"
"526","NaN","0","0.474","0","PIMP"
"527","0.290076335877863","0.38","0.444","131","AUCRF"
"528","0.14498933901919","0.68","0.418","469","Perm"
"529","0.69047619047619","0.29","0.358","42","EFS"
"530","0.290909090909091","0.48","0.408","165","RFE"
"531","0.324675324675325","0.25","0.384","77","Vita"
"532","0.909090909090909","0.1","0.412","11","binomialRF"
"533","0.764705882352941","0.13","0.396","17","VSURF"
"534","0.888888888888889","0.08","0.428","9","Boruta"
"535","0.5","0.22","0.422","44","VarSelRF"
"536","NaN","0","0.446","0","PIMP"
"537","0.351145038167939","0.46","0.396","131","AUCRF"
"538","0.158798283261803","0.74","0.442","466","Perm"
