"","Precision","Recall","TestError","ModelSize","Model"
"73",1,0.44,0.306,11,"Boruta"
"74",0.409090909090909,0.72,0.246,44,"VarSelRF"
"75",NA,0,0.438,0,"PIMP"
"76",0.348484848484849,0.92,0.238,66,"AUCRF"
"77",0.0483516483516484,0.88,0.346,455,"Perm"
"78",0.76,0.76,0.23,25,"EFS"
"79",0.143835616438356,0.84,0.272,146,"RFE"
"80",0.263888888888889,0.76,0.252,72,"Vita"
"81",0.916666666666667,0.44,0.302,12,"binomialRF"
"82",0.833333333333333,0.2,0.388,6,"VSURF"
"83",0.923076923076923,0.48,0.282,13,"Boruta"
"84",0.454545454545455,0.8,0.232,44,"VarSelRF"
"85",NA,0,0.424,0,"PIMP"
"86",0.348484848484849,0.92,0.218,66,"AUCRF"
"87",0.0541125541125541,1,0.308,462,"Perm"
"88",0.75,0.84,0.204,28,"EFS"
"89",0.161764705882353,0.88,0.28,136,"RFE"
"90",0.263157894736842,0.8,0.252,76,"Vita"
"91",1,0.36,0.336,9,"binomialRF"
"92",0.75,0.12,0.43,4,"VSURF"
"93",0.9,0.36,0.316,10,"Boruta"
"94",0.628571428571429,0.88,0.212,35,"VarSelRF"
"95",NA,0,0.412,0,"PIMP"
"96",0.333333333333333,0.88,0.2,66,"AUCRF"
"97",0.0555555555555556,1,0.326,450,"Perm"
"98",0.846153846153846,0.88,0.192,26,"EFS"
"99",0.153284671532847,0.84,0.294,137,"RFE"
"100",0.227848101265823,0.72,0.252,79,"Vita"
"101",1,0.44,0.304,11,"binomialRF"
"102",0.833333333333333,0.4,0.326,12,"VSURF"
"103",1,0.32,0.316,8,"Boruta"
"104",0.431818181818182,0.76,0.278,44,"VarSelRF"
"105",NA,0,0.432,0,"PIMP"
"106",0.265060240963855,0.88,0.274,83,"AUCRF"
"107",0.0544662309368192,1,0.354,459,"Perm"
"108",0.65625,0.84,0.23,32,"EFS"
"109",0.140939597315436,0.84,0.322,149,"RFE"
"110",0.241758241758242,0.88,0.306,91,"Vita"
"111",1,0.36,0.32,9,"binomialRF"
"112",1,0.6,0.232,15,"VSURF"
"113",1,0.4,0.302,10,"Boruta"
"114",0.345454545454545,0.76,0.228,55,"VarSelRF"
"115",NA,0,0.408,0,"PIMP"
"116",0.463414634146341,0.76,0.258,41,"AUCRF"
"117",0.0487238979118329,0.84,0.334,431,"Perm"
"118",0.947368421052632,0.72,0.22,19,"EFS"
"119",0.1171875,0.6,0.31,128,"RFE"
"120",0.306451612903226,0.76,0.236,62,"Vita"
"121",1,0.32,0.292,8,"binomialRF"
"122",0.9,0.36,0.304,10,"VSURF"
"123",0.8,0.32,0.328,10,"Boruta"
"124",0.607142857142857,0.68,0.26,28,"VarSelRF"
"125",NA,0,0.438,0,"PIMP"
"126",0.442307692307692,0.92,0.258,52,"AUCRF"
"127",0.0541125541125541,1,0.344,462,"Perm"
"128",0.782608695652174,0.72,0.228,23,"EFS"
"129",0.155555555555556,0.84,0.28,135,"RFE"
"130",0.269230769230769,0.84,0.272,78,"Vita"
"131",1,0.36,0.306,9,"binomialRF"
"132",0.764705882352941,0.52,0.3,17,"VSURF"
"133",1,0.52,0.262,13,"Boruta"
"134",0.514285714285714,0.72,0.268,35,"VarSelRF"
"135",NA,0,0.42,0,"PIMP"
"136",0.289156626506024,0.96,0.228,83,"AUCRF"
"137",0.0555555555555556,1,0.336,450,"Perm"
"138",0.857142857142857,0.72,0.216,21,"EFS"
"139",0.158273381294964,0.88,0.28,139,"RFE"
"140",0.261904761904762,0.88,0.248,84,"Vita"
"141",0.75,0.24,0.382,8,"binomialRF"
"142",0.8,0.64,0.334,20,"VSURF"
"143",0.818181818181818,0.36,0.38,11,"Boruta"
"144",0.514285714285714,0.72,0.29,35,"VarSelRF"
"145",NA,0,0.428,0,"PIMP"
"146",0.228915662650602,0.76,0.316,83,"AUCRF"
"147",0.0534521158129176,0.96,0.36,449,"Perm"
"148",0.833333333333333,0.6,0.326,18,"EFS"
"149",0.0980392156862745,0.6,0.364,153,"RFE"
"150",0.25,0.84,0.314,84,"Vita"
"151",0.733333333333333,0.44,0.342,15,"binomialRF"
"152",0.80952380952381,0.68,0.258,21,"VSURF"
"153",1,0.4,0.32,10,"Boruta"
"154",0.4,0.88,0.274,55,"VarSelRF"
"155",NA,0,0.432,0,"PIMP"
"156",0.289156626506024,0.96,0.268,83,"AUCRF"
"157",0.051975051975052,1,0.372,481,"Perm"
"158",0.676470588235294,0.92,0.252,34,"EFS"
"159",0.159722222222222,0.92,0.318,144,"RFE"
"160",0.292307692307692,0.76,0.292,65,"Vita"
"161",0.818181818181818,0.36,0.324,11,"binomialRF"
"162",0.818181818181818,0.36,0.324,11,"VSURF"
"163",1,0.36,0.336,9,"Boruta"
"164",0.514285714285714,0.72,0.27,35,"VarSelRF"
"165",NA,0,0.418,0,"PIMP"
"166",0.363636363636364,0.96,0.248,66,"AUCRF"
"167",0.0525210084033613,1,0.316,476,"Perm"
"168",0.617647058823529,0.84,0.202,34,"EFS"
"169",0.132450331125828,0.8,0.298,151,"RFE"
"170",0.317460317460317,0.8,0.242,63,"Vita"
"171",1,0.32,0.33,8,"binomialRF"
"172",0.923076923076923,0.48,0.26,13,"VSURF"
"173",1,0.56,0.236,14,"Boruta"
"174",0.454545454545455,0.8,0.236,44,"VarSelRF"
"175",NA,0,0.416,0,"PIMP"
"176",0.175572519083969,0.92,0.27,131,"AUCRF"
"177",0.0577367205542725,1,0.308,433,"Perm"
"178",0.866666666666667,0.52,0.248,15,"EFS"
"179",0.110344827586207,0.64,0.322,145,"RFE"
"180",0.263157894736842,0.8,0.26,76,"Vita"
"181",0.923076923076923,0.48,0.276,13,"binomialRF"
"182",0.769230769230769,0.4,0.312,13,"VSURF"
"183",0.909090909090909,0.4,0.28,11,"Boruta"
"184",0.571428571428571,0.8,0.196,35,"VarSelRF"
"185",NA,0,0.36,0,"PIMP"
"186",0.318181818181818,0.84,0.224,66,"AUCRF"
"187",0.0498960498960499,0.96,0.284,481,"Perm"
"188",0.611111111111111,0.88,0.208,36,"EFS"
"189",0.124137931034483,0.72,0.284,145,"RFE"
"190",0.227272727272727,0.8,0.248,88,"Vita"
"191",0.9,0.36,0.316,10,"binomialRF"
"192",0.6875,0.44,0.326,16,"VSURF"
"193",0.916666666666667,0.44,0.3,12,"Boruta"
"194",0.318840579710145,0.88,0.266,69,"VarSelRF"
"195",NA,0,0.446,0,"PIMP"
"196",0.228915662650602,0.76,0.29,83,"AUCRF"
"197",0.0545851528384279,1,0.328,458,"Perm"
"198",0.575757575757576,0.76,0.25,33,"EFS"
"199",0.128378378378378,0.76,0.32,148,"RFE"
"200",0.259259259259259,0.84,0.296,81,"Vita"
"201",1,0.4,0.324,10,"binomialRF"
"202",0.789473684210526,0.6,0.258,19,"VSURF"
"203",1,0.44,0.318,11,"Boruta"
"204",0.5,0.88,0.23,44,"VarSelRF"
"205",NA,0,0.408,0,"PIMP"
"206",0.175572519083969,0.92,0.274,131,"AUCRF"
"207",0.0536912751677852,0.96,0.344,447,"Perm"
"208",0.782608695652174,0.72,0.26,23,"EFS"
"209",0.118421052631579,0.72,0.324,152,"RFE"
"210",0.224719101123595,0.8,0.292,89,"Vita"
"211",0.909090909090909,0.4,0.294,11,"binomialRF"
"212",0.545454545454545,0.24,0.352,11,"VSURF"
"213",1,0.4,0.328,10,"Boruta"
"214",0.542857142857143,0.76,0.288,35,"VarSelRF"
"215",NA,0,0.424,0,"PIMP"
"216",0.175572519083969,0.92,0.31,131,"AUCRF"
"217",0.0531914893617021,1,0.35,470,"Perm"
"218",1,0.6,0.27,15,"EFS"
"219",0.121621621621622,0.72,0.302,148,"RFE"
"220",0.219512195121951,0.72,0.296,82,"Vita"
"221",0.9,0.36,0.312,10,"binomialRF"
"222",0.8,0.64,0.254,20,"VSURF"
"223",0.923076923076923,0.48,0.312,13,"Boruta"
"224",0.418181818181818,0.92,0.22,55,"VarSelRF"
"225",0,0,0.41,1,"PIMP"
"226",0.560975609756098,0.92,0.218,41,"AUCRF"
"227",0.0496760259179266,0.92,0.306,463,"Perm"
"228",0.791666666666667,0.76,0.238,24,"EFS"
"229",0.146853146853147,0.84,0.292,143,"RFE"
"230",0.282051282051282,0.88,0.252,78,"Vita"
"231",0.857142857142857,0.24,0.354,7,"binomialRF"
"232",0.823529411764706,0.56,0.284,17,"VSURF"
"233",1,0.44,0.314,11,"Boruta"
"234",0.522727272727273,0.92,0.232,44,"VarSelRF"
"235",NA,0,0.384,0,"PIMP"
"236",0.363636363636364,0.96,0.246,66,"AUCRF"
"237",0.0548245614035088,1,0.312,456,"Perm"
"238",0.84,0.84,0.214,25,"EFS"
"239",0.131034482758621,0.76,0.33,145,"RFE"
"240",0.216494845360825,0.84,0.286,97,"Vita"
"241",0.916666666666667,0.44,0.318,12,"binomialRF"
"242",0.875,0.56,0.284,16,"VSURF"
"243",0.928571428571429,0.52,0.304,14,"Boruta"
"244",0.381818181818182,0.84,0.284,55,"VarSelRF"
"245",NA,0,0.418,0,"PIMP"
"246",0.423076923076923,0.88,0.27,52,"AUCRF"
"247",0.0532150776053215,0.96,0.32,451,"Perm"
"248",0.730769230769231,0.76,0.244,26,"EFS"
"249",0.154411764705882,0.84,0.31,136,"RFE"
"250",0.25,0.8,0.252,80,"Vita"
"251",1,0.28,0.352,7,"binomialRF"
"252",0.733333333333333,0.44,0.304,15,"VSURF"
"253",0.909090909090909,0.4,0.33,11,"Boruta"
"254",0.4,0.88,0.26,55,"VarSelRF"
"255",NA,0,0.42,0,"PIMP"
"256",0.423076923076923,0.88,0.244,52,"AUCRF"
"257",0.0538793103448276,1,0.306,464,"Perm"
"258",0.666666666666667,0.8,0.23,30,"EFS"
"259",0.135483870967742,0.84,0.332,155,"RFE"
"260",0.294117647058824,0.8,0.25,68,"Vita"
"261",1,0.32,0.346,8,"binomialRF"
"262",0.722222222222222,0.52,0.308,18,"VSURF"
"263",1,0.44,0.288,11,"Boruta"
"264",0.727272727272727,0.64,0.282,22,"VarSelRF"
"265",NA,0,0.43,0,"PIMP"
"266",0.318181818181818,0.84,0.274,66,"AUCRF"
"267",0.0505494505494506,0.92,0.348,455,"Perm"
"268",0.72,0.72,0.258,25,"EFS"
"269",0.134328358208955,0.72,0.336,134,"RFE"
"270",0.180952380952381,0.76,0.304,105,"Vita"
"271",0.8,0.48,0.29,15,"binomialRF"
"272",0.7,0.56,0.294,20,"VSURF"
"273",0.833333333333333,0.4,0.342,12,"Boruta"
"274",0.304347826086957,0.84,0.272,69,"VarSelRF"
"275",NA,0,0.402,0,"PIMP"
"276",0.183206106870229,0.96,0.292,131,"AUCRF"
"277",0.0560538116591928,1,0.31,446,"Perm"
"278",0.55,0.88,0.244,40,"EFS"
"279",0.120805369127517,0.72,0.33,149,"RFE"
"280",0.223529411764706,0.76,0.298,85,"Vita"
"281",0.785714285714286,0.44,0.342,14,"binomialRF"
"282",0.789473684210526,0.6,0.332,19,"VSURF"
"283",0.923076923076923,0.48,0.304,13,"Boruta"
"284",0.642857142857143,0.72,0.254,28,"VarSelRF"
"285",NA,0,0.436,0,"PIMP"
"286",0.48780487804878,0.8,0.29,41,"AUCRF"
"287",0.0545851528384279,1,0.36,458,"Perm"
"288",0.72,0.72,0.25,25,"EFS"
"289",0.134751773049645,0.76,0.346,141,"RFE"
"290",0.285714285714286,0.88,0.276,77,"Vita"
"291",1,0.44,0.274,11,"binomialRF"
"292",0.95,0.76,0.218,20,"VSURF"
"293",0.928571428571429,0.52,0.264,14,"Boruta"
"294",0.477272727272727,0.84,0.234,44,"VarSelRF"
"295",NA,0,0.368,0,"PIMP"
"296",0.560975609756098,0.92,0.204,41,"AUCRF"
"297",0.0538116591928251,0.96,0.294,446,"Perm"
"298",0.84,0.84,0.198,25,"EFS"
"299",0.0915032679738562,0.56,0.31,153,"RFE"
"300",0.227272727272727,0.8,0.256,88,"Vita"
"301",1,0.48,0.284,12,"binomialRF"
"302",0.944444444444444,0.68,0.25,18,"VSURF"
"303",0.923076923076923,0.48,0.28,13,"Boruta"
"304",0.818181818181818,0.72,0.234,22,"VarSelRF"
"305",0,0,0.392,1,"PIMP"
"306",0.240384615384615,1,0.254,104,"AUCRF"
"307",0.0538793103448276,1,0.35,464,"Perm"
"308",0.777777777777778,0.84,0.25,27,"EFS"
"309",0.132867132867133,0.76,0.332,143,"RFE"
"310",0.237623762376238,0.96,0.258,101,"Vita"
"311",1,0.4,0.312,10,"binomialRF"
"312",0.714285714285714,0.4,0.322,14,"VSURF"
"313",1,0.48,0.268,12,"Boruta"
"314",0.363636363636364,0.8,0.234,55,"VarSelRF"
"315",0,0,0.382,1,"PIMP"
"316",0.333333333333333,0.88,0.266,66,"AUCRF"
"317",0.0523012552301255,1,0.332,478,"Perm"
"318",0.894736842105263,0.68,0.228,19,"EFS"
"319",0.109489051094891,0.6,0.348,137,"RFE"
"320",0.263888888888889,0.76,0.248,72,"Vita"
"321",0.923076923076923,0.48,0.296,13,"binomialRF"
"322",0.8,0.64,0.274,20,"VSURF"
"323",0.857142857142857,0.48,0.276,14,"Boruta"
"324",0.6,0.84,0.224,35,"VarSelRF"
"325",NA,0,0.378,0,"PIMP"
"326",0.442307692307692,0.92,0.234,52,"AUCRF"
"327",0.0547045951859956,1,0.298,457,"Perm"
"328",0.741935483870968,0.92,0.184,31,"EFS"
"329",0.116129032258065,0.72,0.314,155,"RFE"
"330",0.247058823529412,0.84,0.276,85,"Vita"
"331",1,0.44,0.302,11,"binomialRF"
"332",0.833333333333333,0.6,0.282,18,"VSURF"
"333",0.916666666666667,0.44,0.31,12,"Boruta"
"334",0.418181818181818,0.92,0.26,55,"VarSelRF"
"335",NA,0,0.45,0,"PIMP"
"336",0.536585365853659,0.88,0.242,41,"AUCRF"
"337",0.0561797752808989,1,0.342,445,"Perm"
"338",0.821428571428571,0.92,0.228,28,"EFS"
"339",0.159420289855072,0.88,0.298,138,"RFE"
"340",0.181034482758621,0.84,0.28,116,"Vita"
"341",0.833333333333333,0.4,0.358,12,"binomialRF"
"342",0.894736842105263,0.68,0.298,19,"VSURF"
"343",1,0.56,0.34,14,"Boruta"
"344",0.477272727272727,0.84,0.302,44,"VarSelRF"
"345",NA,0,0.432,0,"PIMP"
"346",0.230769230769231,0.96,0.296,104,"AUCRF"
"347",0.052060737527115,0.96,0.342,461,"Perm"
"348",0.777777777777778,0.84,0.256,27,"EFS"
"349",0.114093959731544,0.68,0.342,149,"RFE"
"350",0.211111111111111,0.76,0.32,90,"Vita"
"351",0.923076923076923,0.48,0.304,13,"binomialRF"
"352",0.823529411764706,0.56,0.294,17,"VSURF"
"353",1,0.32,0.332,8,"Boruta"
"354",0.571428571428571,0.8,0.244,35,"VarSelRF"
"355",NA,0,0.44,0,"PIMP"
"356",0.333333333333333,0.88,0.258,66,"AUCRF"
"357",0.0538116591928251,0.96,0.342,446,"Perm"
"358",0.621621621621622,0.92,0.22,37,"EFS"
"359",0.105263157894737,0.64,0.36,152,"RFE"
"360",0.253968253968254,0.64,0.34,63,"Vita"
"361",1,0.4,0.302,10,"binomialRF"
"362",0.8125,0.52,0.298,16,"VSURF"
"363",1,0.36,0.33,9,"Boruta"
"364",0.714285714285714,0.8,0.218,28,"VarSelRF"
"365",NA,0,0.414,0,"PIMP"
"366",0.265060240963855,0.88,0.246,83,"AUCRF"
"367",0.0502183406113537,0.92,0.312,458,"Perm"
"368",0.909090909090909,0.8,0.212,22,"EFS"
"369",0.15748031496063,0.8,0.3,127,"RFE"
"370",0.287671232876712,0.84,0.256,73,"Vita"
"371",1,0.48,0.286,12,"binomialRF"
"372",0.866666666666667,0.52,0.272,15,"VSURF"
"373",1,0.4,0.326,10,"Boruta"
"374",0.454545454545455,0.8,0.264,44,"VarSelRF"
"375",0,0,0.366,1,"PIMP"
"376",0.230769230769231,0.96,0.258,104,"AUCRF"
"377",0.0515463917525773,1,0.318,485,"Perm"
"378",0.818181818181818,0.72,0.226,22,"EFS"
"379",0.113207547169811,0.72,0.282,159,"RFE"
"380",0.232876712328767,0.68,0.28,73,"Vita"
"381",0.916666666666667,0.44,0.316,12,"binomialRF"
"382",0.826086956521739,0.76,0.272,23,"VSURF"
"383",0.916666666666667,0.44,0.322,12,"Boruta"
"384",0.289855072463768,0.8,0.296,69,"VarSelRF"
"385",NA,0,0.388,0,"PIMP"
"386",0.536585365853659,0.88,0.238,41,"AUCRF"
"387",0.0540540540540541,0.96,0.336,444,"Perm"
"388",0.708333333333333,0.68,0.276,24,"EFS"
"389",0.151079136690647,0.84,0.27,139,"RFE"
"390",0.255813953488372,0.88,0.29,86,"Vita"
"391",1,0.48,0.302,12,"binomialRF"
"392",1,0.48,0.314,12,"VSURF"
"393",1,0.52,0.304,13,"Boruta"
"394",0.5,0.88,0.262,44,"VarSelRF"
"395",NA,0,0.412,0,"PIMP"
"396",0.27710843373494,0.92,0.262,83,"AUCRF"
"397",0.0529801324503311,0.96,0.352,453,"Perm"
"398",0.944444444444444,0.68,0.236,18,"EFS"
"399",0.173228346456693,0.88,0.29,127,"RFE"
"400",0.230769230769231,0.84,0.266,91,"Vita"
"401",1,0.36,0.326,9,"binomialRF"
"402",0.9,0.36,0.324,10,"VSURF"
"403",1,0.32,0.322,8,"Boruta"
"404",0.772727272727273,0.68,0.266,22,"VarSelRF"
"405",NA,0,0.488,0,"PIMP"
"406",0.365384615384615,0.76,0.324,52,"AUCRF"
"407",0.0507399577167019,0.96,0.438,473,"Perm"
"408",0.8,0.64,0.252,20,"EFS"
"409",0.12987012987013,0.8,0.39,154,"RFE"
"410",0.202127659574468,0.76,0.334,94,"Vita"
"411",1,0.44,0.294,11,"binomialRF"
"412",0.894736842105263,0.68,0.25,19,"VSURF"
"413",0.909090909090909,0.4,0.326,11,"Boruta"
"414",0.454545454545455,0.8,0.246,44,"VarSelRF"
"415",NA,0,0.436,0,"PIMP"
"416",0.48780487804878,0.8,0.244,41,"AUCRF"
"417",0.0533049040511727,1,0.38,469,"Perm"
"418",0.703703703703704,0.76,0.218,27,"EFS"
"419",0.139072847682119,0.84,0.282,151,"RFE"
"420",0.263157894736842,0.8,0.266,76,"Vita"
"421",1,0.32,0.352,8,"binomialRF"
"422",0.733333333333333,0.44,0.336,15,"VSURF"
"423",0.888888888888889,0.32,0.368,9,"Boruta"
"424",0.27536231884058,0.76,0.304,69,"VarSelRF"
"425",0,0,0.38,1,"PIMP"
"426",0.365384615384615,0.76,0.31,52,"AUCRF"
"427",0.0505263157894737,0.96,0.356,475,"Perm"
"428",0.782608695652174,0.72,0.284,23,"EFS"
"429",0.153333333333333,0.92,0.336,150,"RFE"
"430",0.193181818181818,0.68,0.334,88,"Vita"
"431",0.866666666666667,0.52,0.306,15,"binomialRF"
"432",0.882352941176471,0.6,0.3,17,"VSURF"
"433",0.909090909090909,0.4,0.318,11,"Boruta"
"434",0.333333333333333,0.92,0.278,69,"VarSelRF"
"435",NA,0,0.422,0,"PIMP"
"436",0.348484848484849,0.92,0.262,66,"AUCRF"
"437",0.0525164113785558,0.96,0.332,457,"Perm"
"438",0.793103448275862,0.92,0.196,29,"EFS"
"439",0.125827814569536,0.76,0.34,151,"RFE"
"440",0.235294117647059,0.8,0.302,85,"Vita"
"441",0.909090909090909,0.4,0.304,11,"binomialRF"
"442",0.882352941176471,0.6,0.254,17,"VSURF"
"443",0.9,0.36,0.33,10,"Boruta"
"444",0.4,0.88,0.27,55,"VarSelRF"
"445",0,0,0.416,1,"PIMP"
"446",0.625,0.8,0.254,32,"AUCRF"
"447",0.0527472527472527,0.96,0.348,455,"Perm"
"448",0.782608695652174,0.72,0.236,23,"EFS"
"449",0.113924050632911,0.72,0.336,158,"RFE"
"450",0.180952380952381,0.76,0.29,105,"Vita"
"451",0.8,0.48,0.288,15,"binomialRF"
"452",0.761904761904762,0.64,0.232,21,"VSURF"
"453",0.7,0.28,0.352,10,"Boruta"
"454",0.542857142857143,0.76,0.256,35,"VarSelRF"
"455",NA,0,0.442,0,"PIMP"
"456",0.403846153846154,0.84,0.26,52,"AUCRF"
"457",0.0498915401301518,0.92,0.332,461,"Perm"
"458",0.657142857142857,0.92,0.194,35,"EFS"
"459",0.12258064516129,0.76,0.31,155,"RFE"
"460",0.279411764705882,0.76,0.274,68,"Vita"
"461",0.928571428571429,0.52,0.276,14,"binomialRF"
"462",0.909090909090909,0.4,0.32,11,"VSURF"
"463",1,0.48,0.298,12,"Boruta"
"464",0.863636363636364,0.76,0.242,22,"VarSelRF"
"465",NA,0,0.45,0,"PIMP"
"466",0.625,0.8,0.216,32,"AUCRF"
"467",0.0523012552301255,1,0.348,478,"Perm"
"468",0.625,1,0.216,40,"EFS"
"469",0.140939597315436,0.84,0.298,149,"RFE"
"470",0.265060240963855,0.88,0.258,83,"Vita"
"471",1,0.44,0.298,11,"binomialRF"
"472",0.8,0.64,0.28,20,"VSURF"
"473",0.928571428571429,0.52,0.308,14,"Boruta"
"474",0.678571428571429,0.76,0.284,28,"VarSelRF"
"475",NA,0,0.47,0,"PIMP"
"476",0.51219512195122,0.84,0.304,41,"AUCRF"
"477",0.0532150776053215,0.96,0.396,451,"Perm"
"478",0.8,0.8,0.268,25,"EFS"
"479",0.156028368794326,0.88,0.33,141,"RFE"
"480",0.228260869565217,0.84,0.336,92,"Vita"
"481",1,0.44,0.282,11,"binomialRF"
"482",0.894736842105263,0.68,0.258,19,"VSURF"
"483",1,0.4,0.29,10,"Boruta"
"484",0.418181818181818,0.92,0.228,55,"VarSelRF"
"485",NA,0,0.332,0,"PIMP"
"486",0.183206106870229,0.96,0.254,131,"AUCRF"
"487",0.0542299349240781,1,0.288,461,"Perm"
"488",0.821428571428571,0.92,0.212,28,"EFS"
"489",0.131034482758621,0.76,0.304,145,"RFE"
"490",0.2875,0.92,0.248,80,"Vita"
"491",0.909090909090909,0.4,0.366,11,"binomialRF"
"492",0.772727272727273,0.68,0.238,22,"VSURF"
"493",0.916666666666667,0.44,0.324,12,"Boruta"
"494",0.5,0.88,0.252,44,"VarSelRF"
"495",NA,0,0.404,0,"PIMP"
"496",0.363636363636364,0.96,0.256,66,"AUCRF"
"497",0.0580046403712297,1,0.304,431,"Perm"
"498",0.785714285714286,0.88,0.214,28,"EFS"
"499",0.127659574468085,0.72,0.312,141,"RFE"
"500",0.264367816091954,0.92,0.276,87,"Vita"
"501",0.923076923076923,0.48,0.288,13,"binomialRF"
"502",0.625,0.4,0.324,16,"VSURF"
"503",0.818181818181818,0.36,0.322,11,"Boruta"
"504",0.327272727272727,0.72,0.3,55,"VarSelRF"
"505",NA,0,0.392,0,"PIMP"
"506",0.27710843373494,0.92,0.292,83,"AUCRF"
"507",0.0512249443207127,0.92,0.34,449,"Perm"
"508",0.620689655172414,0.72,0.268,29,"EFS"
"509",0.12,0.72,0.348,150,"RFE"
"510",0.24,0.72,0.326,75,"Vita"
"511",1,0.36,0.344,9,"binomialRF"
"512",0.875,0.56,0.276,16,"VSURF"
"513",1,0.48,0.296,12,"Boruta"
"514",0.318840579710145,0.88,0.278,69,"VarSelRF"
"515",0,0,0.436,1,"PIMP"
"516",0.211538461538462,0.88,0.296,104,"AUCRF"
"517",0.0560538116591928,1,0.33,446,"Perm"
"518",0.703703703703704,0.76,0.218,27,"EFS"
"519",0.134751773049645,0.76,0.308,141,"RFE"
"520",0.222222222222222,0.8,0.282,90,"Vita"
"521",1,0.32,0.308,8,"binomialRF"
"522",1,0.16,0.426,4,"VSURF"
"523",0.857142857142857,0.48,0.282,14,"Boruta"
"524",0.454545454545455,0.8,0.262,44,"VarSelRF"
"525",NA,0,0.386,0,"PIMP"
"526",0.348484848484849,0.92,0.264,66,"AUCRF"
"527",0.0535714285714286,0.96,0.294,448,"Perm"
"528",0.956521739130435,0.88,0.184,23,"EFS"
"529",0.121019108280255,0.76,0.31,157,"RFE"
"530",0.285714285714286,0.88,0.262,77,"Vita"
