"","Precision","Recall","TestError","ModelSize","Model"
"66",0.333333333333333,1,0.152,15,"AUCRF"
"67",0.027027027027027,1,0.174,185,"Perm"
"68",0.833333333333333,1,0.13,6,"EFS"
"69",0.0566037735849057,0.6,0.288,53,"RFE"
"70",0.119047619047619,1,0.148,42,"Vita"
"71",1,1,0.094,5,"binomialRF"
"72",1,1,0.094,5,"VSURF"
"73",0.833333333333333,1,0.094,6,"Boruta"
"74",1,1,0.096,5,"VarSelRF"
"75",NA,0,0.264,0,"PIMP"
"76",0.125,1,0.146,40,"AUCRF"
"77",0.028735632183908,1,0.194,174,"Perm"
"78",1,1,0.102,5,"EFS"
"79",0.0338983050847458,0.4,0.322,59,"RFE"
"80",0.1,1,0.14,50,"Vita"
"81",1,1,0.14,5,"binomialRF"
"82",1,1,0.14,5,"VSURF"
"83",0.833333333333333,1,0.118,6,"Boruta"
"84",1,1,0.134,5,"VarSelRF"
"85",0,0,0.482,2,"PIMP"
"86",0.454545454545455,1,0.134,11,"AUCRF"
"87",0.0280898876404494,1,0.23,178,"Perm"
"88",1,1,0.14,5,"EFS"
"89",0.138888888888889,1,0.182,36,"RFE"
"90",0.102040816326531,1,0.188,49,"Vita"
"91",1,1,0.138,5,"binomialRF"
"92",1,1,0.136,5,"VSURF"
"93",0.833333333333333,1,0.142,6,"Boruta"
"94",0.833333333333333,1,0.142,6,"VarSelRF"
"95",0,0,0.47,1,"PIMP"
"96",0.0980392156862745,1,0.218,51,"AUCRF"
"97",0.0304878048780488,1,0.3,164,"Perm"
"98",1,1,0.144,5,"EFS"
"99",0.0909090909090909,0.8,0.23,44,"RFE"
"100",0.116279069767442,1,0.208,43,"Vita"
"101",1,1,0.128,5,"binomialRF"
"102",1,1,0.136,5,"VSURF"
"103",0.625,1,0.138,8,"Boruta"
"104",1,1,0.13,5,"VarSelRF"
"105",0,0,0.366,1,"PIMP"
"106",0.0769230769230769,1,0.188,65,"AUCRF"
"107",0.032258064516129,1,0.222,155,"Perm"
"108",0.833333333333333,1,0.14,6,"EFS"
"109",0.0566037735849057,0.6,0.29,53,"RFE"
"110",0.121951219512195,1,0.17,41,"Vita"
"111",1,1,0.086,5,"binomialRF"
"112",1,1,0.09,5,"VSURF"
"113",1,1,0.092,5,"Boruta"
"114",0.833333333333333,1,0.102,6,"VarSelRF"
"115",NA,0,0.41,0,"PIMP"
"116",0.208333333333333,1,0.166,24,"AUCRF"
"117",0.0257731958762887,1,0.226,194,"Perm"
"118",1,1,0.09,5,"EFS"
"119",0.0612244897959184,0.6,0.258,49,"RFE"
"120",0.116279069767442,1,0.168,43,"Vita"
"121",1,1,0.116,5,"binomialRF"
"122",1,1,0.122,5,"VSURF"
"123",0.833333333333333,1,0.13,6,"Boruta"
"124",0.357142857142857,1,0.14,14,"VarSelRF"
"125",NA,0,0.334,0,"PIMP"
"126",0.333333333333333,1,0.134,15,"AUCRF"
"127",0.0276243093922652,1,0.198,181,"Perm"
"128",1,1,0.124,5,"EFS"
"129",0.0851063829787234,0.8,0.218,47,"RFE"
"130",0.113636363636364,1,0.174,44,"Vita"
"131",1,1,0.11,5,"binomialRF"
"132",1,1,0.108,5,"VSURF"
"133",1,1,0.124,5,"Boruta"
"134",0.714285714285714,1,0.128,7,"VarSelRF"
"135",0,0,0.524,2,"PIMP"
"136",0.333333333333333,1,0.14,15,"AUCRF"
"137",0.027027027027027,1,0.206,185,"Perm"
"138",1,1,0.11,5,"EFS"
"139",0.138888888888889,1,0.162,36,"RFE"
"140",0.102040816326531,1,0.16,49,"Vita"
"141",1,1,0.118,5,"binomialRF"
"142",0.714285714285714,1,0.134,7,"VSURF"
"143",0.833333333333333,1,0.128,6,"Boruta"
"144",0.714285714285714,1,0.142,7,"VarSelRF"
"145",NA,0,0.232,0,"PIMP"
"146",0.625,1,0.134,8,"AUCRF"
"147",0.0303030303030303,1,0.182,165,"Perm"
"148",0.833333333333333,1,0.124,6,"EFS"
"149",0.1,0.8,0.192,40,"RFE"
"150",0.125,1,0.132,40,"Vita"
"151",1,1,0.102,5,"binomialRF"
"152",1,1,0.104,5,"VSURF"
"153",0.833333333333333,1,0.1,6,"Boruta"
"154",0.714285714285714,1,0.104,7,"VarSelRF"
"155",NA,0,0.278,0,"PIMP"
"156",0.0980392156862745,1,0.138,51,"AUCRF"
"157",0.0277777777777778,1,0.156,180,"Perm"
"158",1,1,0.102,5,"EFS"
"159",0.161290322580645,1,0.136,31,"RFE"
"160",0.111111111111111,1,0.138,45,"Vita"
"161",1,1,0.118,5,"binomialRF"
"162",1,1,0.124,5,"VSURF"
"163",1,1,0.12,5,"Boruta"
"164",1,1,0.122,5,"VarSelRF"
"165",0,0,0.48,2,"PIMP"
"166",0.161290322580645,1,0.172,31,"AUCRF"
"167",0.0284090909090909,1,0.198,176,"Perm"
"168",0.833333333333333,1,0.126,6,"EFS"
"169",0.114285714285714,0.8,0.218,35,"RFE"
"170",0.121951219512195,1,0.172,41,"Vita"
"171",1,1,0.126,5,"binomialRF"
"172",1,1,0.13,5,"VSURF"
"173",1,1,0.124,5,"Boruta"
"174",1,1,0.128,5,"VarSelRF"
"175",NA,0,0.258,0,"PIMP"
"176",0.333333333333333,1,0.13,15,"AUCRF"
"177",0.0285714285714286,1,0.17,175,"Perm"
"178",1,1,0.126,5,"EFS"
"179",0.138888888888889,1,0.144,36,"RFE"
"180",0.151515151515152,1,0.164,33,"Vita"
"181",1,1,0.136,5,"binomialRF"
"182",0.625,1,0.154,8,"VSURF"
"183",1,1,0.138,5,"Boruta"
"184",0.0925925925925926,1,0.172,54,"VarSelRF"
"185",NA,0,0.258,0,"PIMP"
"186",0.125,1,0.182,40,"AUCRF"
"187",0.0289017341040462,1,0.178,173,"Perm"
"188",1,1,0.138,5,"EFS"
"189",0.0681818181818182,0.6,0.31,44,"RFE"
"190",0.113636363636364,1,0.172,44,"Vita"
"191",1,1,0.086,5,"binomialRF"
"192",0.714285714285714,1,0.122,7,"VSURF"
"193",0.714285714285714,1,0.098,7,"Boruta"
"194",0.714285714285714,1,0.096,7,"VarSelRF"
"195",0,0,0.222,1,"PIMP"
"196",0.833333333333333,1,0.086,6,"AUCRF"
"197",0.0267379679144385,1,0.186,187,"Perm"
"198",0.833333333333333,1,0.094,6,"EFS"
"199",0.131578947368421,1,0.126,38,"RFE"
"200",0.0925925925925926,1,0.152,54,"Vita"
"201",1,1,0.086,5,"binomialRF"
"202",1,1,0.094,5,"VSURF"
"203",0.833333333333333,1,0.098,6,"Boruta"
"204",1,1,0.108,5,"VarSelRF"
"205",0,0,0.286,1,"PIMP"
"206",0.454545454545455,1,0.12,11,"AUCRF"
"207",0.0277777777777778,1,0.192,180,"Perm"
"208",1,1,0.098,5,"EFS"
"209",0.0975609756097561,0.8,0.24,41,"RFE"
"210",0.116279069767442,1,0.15,43,"Vita"
"211",1,1,0.112,5,"binomialRF"
"212",1,1,0.11,5,"VSURF"
"213",0.714285714285714,1,0.13,7,"Boruta"
"214",1,1,0.116,5,"VarSelRF"
"215",NA,0,0.392,0,"PIMP"
"216",0.125,1,0.16,40,"AUCRF"
"217",0.0279329608938547,1,0.266,179,"Perm"
"218",0.833333333333333,1,0.12,6,"EFS"
"219",0.0714285714285714,0.6,0.296,42,"RFE"
"220",0.0961538461538462,1,0.166,52,"Vita"
"221",1,1,0.134,5,"binomialRF"
"222",1,1,0.136,5,"VSURF"
"223",0.833333333333333,1,0.12,6,"Boruta"
"224",1,1,0.132,5,"VarSelRF"
"225",0,0,0.262,1,"PIMP"
"226",0.833333333333333,1,0.13,6,"AUCRF"
"227",0.0277777777777778,1,0.206,180,"Perm"
"228",1,1,0.138,5,"EFS"
"229",0.121951219512195,1,0.16,41,"RFE"
"230",0.121951219512195,1,0.14,41,"Vita"
"231",1,1,0.086,5,"binomialRF"
"232",0.833333333333333,1,0.086,6,"VSURF"
"233",0.833333333333333,1,0.094,6,"Boruta"
"234",0.833333333333333,1,0.102,6,"VarSelRF"
"235",NA,0,0.32,0,"PIMP"
"236",0.625,1,0.112,8,"AUCRF"
"237",0.0279329608938547,1,0.19,179,"Perm"
"238",1,1,0.084,5,"EFS"
"239",0.0491803278688525,0.6,0.286,61,"RFE"
"240",0.106382978723404,1,0.162,47,"Vita"
"241",1,1,0.118,5,"binomialRF"
"242",1,1,0.114,5,"VSURF"
"243",0.714285714285714,1,0.11,7,"Boruta"
"244",0.454545454545455,1,0.114,11,"VarSelRF"
"245",NA,0,0.314,0,"PIMP"
"246",0.161290322580645,1,0.146,31,"AUCRF"
"247",0.0289017341040462,1,0.162,173,"Perm"
"248",1,1,0.114,5,"EFS"
"249",0.161290322580645,1,0.148,31,"RFE"
"250",0.128205128205128,1,0.148,39,"Vita"
"251",1,1,0.12,5,"binomialRF"
"252",1,1,0.122,5,"VSURF"
"253",1,1,0.122,5,"Boruta"
"254",1,1,0.124,5,"VarSelRF"
"255",0,0,0.408,1,"PIMP"
"256",0.454545454545455,1,0.128,11,"AUCRF"
"257",0.0285714285714286,1,0.236,175,"Perm"
"258",1,1,0.128,5,"EFS"
"259",0.0975609756097561,0.8,0.192,41,"RFE"
"260",0.102040816326531,1,0.168,49,"Vita"
"261",1,1,0.11,5,"binomialRF"
"262",0.625,1,0.114,8,"VSURF"
"263",1,1,0.112,5,"Boruta"
"264",0.833333333333333,1,0.114,6,"VarSelRF"
"265",NA,0,0.214,0,"PIMP"
"266",0.333333333333333,1,0.122,15,"AUCRF"
"267",0.032258064516129,1,0.174,155,"Perm"
"268",1,1,0.108,5,"EFS"
"269",0.142857142857143,1,0.144,35,"RFE"
"270",0.113636363636364,1,0.174,44,"Vita"
"271",1,1,0.108,5,"binomialRF"
"272",0.833333333333333,1,0.114,6,"VSURF"
"273",1,1,0.112,5,"Boruta"
"274",0.357142857142857,1,0.114,14,"VarSelRF"
"275",0,0,0.242,1,"PIMP"
"276",0.263157894736842,1,0.122,19,"AUCRF"
"277",0.0271739130434783,1,0.194,184,"Perm"
"278",1,1,0.122,5,"EFS"
"279",0.0576923076923077,0.6,0.26,52,"RFE"
"280",0.135135135135135,1,0.126,37,"Vita"
"281",1,1,0.122,5,"binomialRF"
"282",1,1,0.134,5,"VSURF"
"283",0.833333333333333,1,0.114,6,"Boruta"
"284",1,1,0.116,5,"VarSelRF"
"285",NA,0,0.308,0,"PIMP"
"286",0.833333333333333,1,0.128,6,"AUCRF"
"287",0.0280898876404494,1,0.202,178,"Perm"
"288",0.833333333333333,1,0.128,6,"EFS"
"289",0.0888888888888889,0.8,0.2,45,"RFE"
"290",0.121951219512195,1,0.118,41,"Vita"
"291",1,1,0.098,5,"binomialRF"
"292",1,1,0.106,5,"VSURF"
"293",1,1,0.114,5,"Boruta"
"294",0.0925925925925926,1,0.148,54,"VarSelRF"
"295",0,0,0.312,1,"PIMP"
"296",0.833333333333333,1,0.1,6,"AUCRF"
"297",0.028735632183908,1,0.204,174,"Perm"
"298",1,1,0.102,5,"EFS"
"299",0.0526315789473684,0.6,0.264,57,"RFE"
"300",0.0943396226415094,1,0.156,53,"Vita"
"301",1,1,0.108,5,"binomialRF"
"302",1,1,0.108,5,"VSURF"
"303",0.714285714285714,1,0.118,7,"Boruta"
"304",0.714285714285714,1,0.112,7,"VarSelRF"
"305",0,0,0.252,1,"PIMP"
"306",0.833333333333333,1,0.108,6,"AUCRF"
"307",0.0297619047619048,1,0.18,168,"Perm"
"308",1,1,0.104,5,"EFS"
"309",0.102564102564103,0.8,0.202,39,"RFE"
"310",0.166666666666667,1,0.144,30,"Vita"
"311",1,1,0.116,5,"binomialRF"
"312",0.833333333333333,1,0.112,6,"VSURF"
"313",1,1,0.116,5,"Boruta"
"314",1,1,0.1,5,"VarSelRF"
"315",NA,0,0.348,0,"PIMP"
"316",0.833333333333333,1,0.116,6,"AUCRF"
"317",0.0297619047619048,1,0.22,168,"Perm"
"318",1,1,0.106,5,"EFS"
"319",0.147058823529412,1,0.166,34,"RFE"
"320",0.104166666666667,1,0.158,48,"Vita"
"321",1,1,0.118,5,"binomialRF"
"322",1,1,0.11,5,"VSURF"
"323",0.833333333333333,1,0.11,6,"Boruta"
"324",0.555555555555556,1,0.108,9,"VarSelRF"
"325",NA,0,0.234,0,"PIMP"
"326",0.625,1,0.116,8,"AUCRF"
"327",0.0308641975308642,1,0.178,162,"Perm"
"328",0.833333333333333,1,0.11,6,"EFS"
"329",0.0952380952380952,0.8,0.226,42,"RFE"
"330",0.135135135135135,1,0.164,37,"Vita"
"331",1,1,0.126,5,"binomialRF"
"332",0.625,1,0.138,8,"VSURF"
"333",0.833333333333333,1,0.144,6,"Boruta"
"334",1,1,0.126,5,"VarSelRF"
"335",NA,0,0.264,0,"PIMP"
"336",0.333333333333333,1,0.138,15,"AUCRF"
"337",0.0314465408805031,1,0.17,159,"Perm"
"338",1,1,0.126,5,"EFS"
"339",0.102564102564103,0.8,0.22,39,"RFE"
"340",0.128205128205128,1,0.178,39,"Vita"
"341",1,1,0.116,5,"binomialRF"
"342",0.714285714285714,1,0.108,7,"VSURF"
"343",0.833333333333333,1,0.116,6,"Boruta"
"344",0.833333333333333,1,0.108,6,"VarSelRF"
"345",NA,0,0.204,0,"PIMP"
"346",0.625,1,0.108,8,"AUCRF"
"347",0.0308641975308642,1,0.136,162,"Perm"
"348",1,1,0.12,5,"EFS"
"349",0.0952380952380952,0.8,0.182,42,"RFE"
"350",0.131578947368421,1,0.124,38,"Vita"
"351",1,1,0.134,5,"binomialRF"
"352",1,1,0.12,5,"VSURF"
"353",0.833333333333333,1,0.114,6,"Boruta"
"354",0.454545454545455,1,0.112,11,"VarSelRF"
"355",NA,0,0.32,0,"PIMP"
"356",0.208333333333333,1,0.12,24,"AUCRF"
"357",0.0280898876404494,1,0.194,178,"Perm"
"358",1,1,0.122,5,"EFS"
"359",0.119047619047619,1,0.13,42,"RFE"
"360",0.111111111111111,1,0.138,45,"Vita"
"361",1,1,0.136,5,"binomialRF"
"362",1,1,0.128,5,"VSURF"
"363",1,1,0.14,5,"Boruta"
"364",0.833333333333333,1,0.144,6,"VarSelRF"
"365",0,0,0.526,2,"PIMP"
"366",0.263157894736842,1,0.138,19,"AUCRF"
"367",0.0290697674418605,1,0.218,172,"Perm"
"368",1,1,0.144,5,"EFS"
"369",0.166666666666667,1,0.138,30,"RFE"
"370",0.135135135135135,1,0.148,37,"Vita"
"371",1,1,0.102,5,"binomialRF"
"372",0.833333333333333,1,0.098,6,"VSURF"
"373",0.833333333333333,1,0.098,6,"Boruta"
"374",0.833333333333333,1,0.098,6,"VarSelRF"
"375",0,0,0.478,2,"PIMP"
"376",0.454545454545455,1,0.112,11,"AUCRF"
"377",0.0282485875706215,1,0.188,177,"Perm"
"378",1,1,0.114,5,"EFS"
"379",0.0930232558139535,0.8,0.204,43,"RFE"
"380",0.119047619047619,1,0.132,42,"Vita"
"381",1,1,0.148,5,"binomialRF"
"382",0.833333333333333,1,0.156,6,"VSURF"
"383",0.833333333333333,1,0.144,6,"Boruta"
"384",1,1,0.136,5,"VarSelRF"
"385",NA,0,0.214,0,"PIMP"
"386",0.333333333333333,1,0.14,15,"AUCRF"
"387",0.0289017341040462,1,0.172,173,"Perm"
"388",1,1,0.138,5,"EFS"
"389",0.0566037735849057,0.6,0.268,53,"RFE"
"390",0.128205128205128,1,0.138,39,"Vita"
"391",1,1,0.114,5,"binomialRF"
"392",1,1,0.108,5,"VSURF"
"393",1,1,0.11,5,"Boruta"
"394",1,1,0.114,5,"VarSelRF"
"395",0,0,0.256,1,"PIMP"
"396",0.625,1,0.108,8,"AUCRF"
"397",0.0306748466257669,1,0.176,163,"Perm"
"398",1,1,0.116,5,"EFS"
"399",0.131578947368421,1,0.152,38,"RFE"
"400",0.128205128205128,1,0.148,39,"Vita"
"401",1,1,0.114,5,"binomialRF"
"402",0.714285714285714,1,0.126,7,"VSURF"
"403",0.625,1,0.13,8,"Boruta"
"404",0.277777777777778,1,0.156,18,"VarSelRF"
"405",NA,0,0.388,0,"PIMP"
"406",0.125,1,0.162,40,"AUCRF"
"407",0.0280898876404494,1,0.208,178,"Perm"
"408",0.833333333333333,1,0.12,6,"EFS"
"409",0.131578947368421,1,0.174,38,"RFE"
"410",0.111111111111111,1,0.184,45,"Vita"
"411",1,1,0.1,5,"binomialRF"
"412",1,1,0.102,5,"VSURF"
"413",1,1,0.1,5,"Boruta"
"414",0.185185185185185,1,0.112,27,"VarSelRF"
"415",NA,0,0.198,0,"PIMP"
"416",0.125,1,0.122,40,"AUCRF"
"417",0.0285714285714286,1,0.144,175,"Perm"
"418",1,1,0.094,5,"EFS"
"419",0.0681818181818182,0.6,0.268,44,"RFE"
"420",0.142857142857143,1,0.124,35,"Vita"
"421",1,1,0.112,5,"binomialRF"
"422",0.555555555555556,1,0.118,9,"VSURF"
"423",0.714285714285714,1,0.132,7,"Boruta"
"424",0.277777777777778,1,0.14,18,"VarSelRF"
"425",0,0,0.216,1,"PIMP"
"426",0.208333333333333,1,0.134,24,"AUCRF"
"427",0.0274725274725275,1,0.166,182,"Perm"
"428",1,1,0.116,5,"EFS"
"429",0.114285714285714,0.8,0.198,35,"RFE"
"430",0.125,1,0.146,40,"Vita"
"431",1,1,0.096,5,"binomialRF"
"432",1,1,0.098,5,"VSURF"
"433",1,1,0.096,5,"Boruta"
"434",1,1,0.106,5,"VarSelRF"
"435",NA,0,0.426,0,"PIMP"
"436",0.833333333333333,1,0.112,6,"AUCRF"
"437",0.029585798816568,1,0.22,169,"Perm"
"438",0.833333333333333,1,0.094,6,"EFS"
"439",0.135135135135135,1,0.136,37,"RFE"
"440",0.113636363636364,1,0.146,44,"Vita"
"441",1,1,0.118,5,"binomialRF"
"442",0.714285714285714,1,0.116,7,"VSURF"
"443",0.555555555555556,1,0.13,9,"Boruta"
"444",0.0925925925925926,1,0.158,54,"VarSelRF"
"445",NA,0,0.218,0,"PIMP"
"446",0.333333333333333,1,0.132,15,"AUCRF"
"447",0.0303030303030303,1,0.18,165,"Perm"
"448",1,1,0.112,5,"EFS"
"449",0.166666666666667,1,0.142,30,"RFE"
"450",0.0961538461538462,1,0.154,52,"Vita"
"451",1,1,0.138,5,"binomialRF"
"452",0.714285714285714,1,0.136,7,"VSURF"
"453",0.833333333333333,1,0.13,6,"Boruta"
"454",0.555555555555556,1,0.148,9,"VarSelRF"
"455",0,0,0.366,1,"PIMP"
"456",0.625,1,0.138,8,"AUCRF"
"457",0.029585798816568,1,0.202,169,"Perm"
"458",1,1,0.132,5,"EFS"
"459",0.0833333333333333,0.8,0.232,48,"RFE"
"460",0.135135135135135,1,0.154,37,"Vita"
"461",1,1,0.092,5,"binomialRF"
"462",1,1,0.102,5,"VSURF"
"463",1,1,0.108,5,"Boruta"
"464",1,1,0.102,5,"VarSelRF"
"465",0,0,0.228,1,"PIMP"
"466",0.833333333333333,1,0.094,6,"AUCRF"
"467",0.0276243093922652,1,0.152,181,"Perm"
"468",1,1,0.104,5,"EFS"
"469",0.102564102564103,0.8,0.2,39,"RFE"
"470",0.108695652173913,1,0.128,46,"Vita"
"471",1,1,0.142,5,"binomialRF"
"472",1,1,0.142,5,"VSURF"
"473",0.714285714285714,1,0.146,7,"Boruta"
"474",0.277777777777778,1,0.156,18,"VarSelRF"
"475",NA,0,0.326,0,"PIMP"
"476",0.125,1,0.172,40,"AUCRF"
"477",0.029585798816568,1,0.198,169,"Perm"
"478",0.714285714285714,1,0.138,7,"EFS"
"479",0.0588235294117647,0.6,0.254,51,"RFE"
"480",0.125,1,0.156,40,"Vita"
"481",1,1,0.122,5,"binomialRF"
"482",1,1,0.126,5,"VSURF"
"483",0.833333333333333,1,0.106,6,"Boruta"
"484",0.833333333333333,1,0.112,6,"VarSelRF"
"485",NA,0,0.25,0,"PIMP"
"486",0.625,1,0.12,8,"AUCRF"
"487",0.031055900621118,1,0.174,161,"Perm"
"488",1,1,0.13,5,"EFS"
"489",0.192307692307692,1,0.15,26,"RFE"
"490",0.111111111111111,1,0.146,45,"Vita"
"491",1,1,0.09,5,"binomialRF"
"492",0.833333333333333,1,0.09,6,"VSURF"
"493",0.833333333333333,1,0.082,6,"Boruta"
"494",0.555555555555556,1,0.098,9,"VarSelRF"
"495",NA,0,0.364,0,"PIMP"
"496",0.208333333333333,1,0.124,24,"AUCRF"
"497",0.0267379679144385,1,0.204,187,"Perm"
"498",1,1,0.088,5,"EFS"
"499",0.0576923076923077,0.6,0.258,52,"RFE"
"500",0.116279069767442,1,0.128,43,"Vita"
"501",1,1,0.162,5,"binomialRF"
"502",1,1,0.156,5,"VSURF"
"503",1,1,0.158,5,"Boruta"
"504",0.833333333333333,1,0.16,6,"VarSelRF"
"505",0.25,0.2,0.426,4,"PIMP"
"506",0.454545454545455,1,0.186,11,"AUCRF"
"507",0.0306748466257669,1,0.298,163,"Perm"
"508",0.833333333333333,1,0.152,6,"EFS"
"509",0.0869565217391304,0.8,0.26,46,"RFE"
"510",0.138888888888889,1,0.22,36,"Vita"
"511",1,1,0.11,5,"binomialRF"
"512",0.833333333333333,1,0.114,6,"VSURF"
"513",0.833333333333333,1,0.12,6,"Boruta"
"514",0.227272727272727,1,0.138,22,"VarSelRF"
"515",0,0,0.29,1,"PIMP"
"516",0.0769230769230769,1,0.144,65,"AUCRF"
"517",0.0274725274725275,1,0.164,182,"Perm"
"518",1,1,0.11,5,"EFS"
"519",0.1,0.8,0.224,40,"RFE"
"520",0.135135135135135,1,0.116,37,"Vita"
"521",1,1,0.09,5,"binomialRF"
"522",1,1,0.086,5,"VSURF"
"523",1,1,0.09,5,"Boruta"
"524",1,1,0.088,5,"VarSelRF"
"525",0,0,0.516,2,"PIMP"
"526",0.125,1,0.132,40,"AUCRF"
"527",0.0274725274725275,1,0.174,182,"Perm"
"528",1,1,0.088,5,"EFS"
"529",0.128205128205128,1,0.13,39,"RFE"
"530",0.0806451612903226,1,0.154,62,"Vita"
"531",1,1,0.116,5,"binomialRF"
"532",0.833333333333333,1,0.104,6,"VSURF"
"533",0.714285714285714,1,0.108,7,"Boruta"
"534",0.454545454545455,1,0.118,11,"VarSelRF"
"535",0,0,0.234,1,"PIMP"
"536",0.625,1,0.1,8,"AUCRF"
"537",0.0290697674418605,1,0.17,172,"Perm"
"538",1,1,0.112,5,"EFS"
"539",0.147058823529412,1,0.152,34,"RFE"
"540",0.0862068965517241,1,0.15,58,"Vita"
"541",1,1,0.12,5,"binomialRF"
"542",1,1,0.126,5,"VSURF"
"543",0.833333333333333,1,0.118,6,"Boruta"
"544",1,1,0.12,5,"VarSelRF"
"545",0,0,0.278,1,"PIMP"
"546",0.454545454545455,1,0.118,11,"AUCRF"
"547",0.0297619047619048,1,0.186,168,"Perm"
"548",1,1,0.128,5,"EFS"
"549",0.0784313725490196,0.8,0.194,51,"RFE"
"550",0.121951219512195,1,0.134,41,"Vita"
"551",1,1,0.124,5,"binomialRF"
"552",1,1,0.146,5,"VSURF"
"553",0.833333333333333,1,0.132,6,"Boruta"
"554",1,1,0.132,5,"VarSelRF"
"555",NA,0,0.346,0,"PIMP"
"556",0.833333333333333,1,0.138,6,"AUCRF"
"557",0.0274725274725275,1,0.198,182,"Perm"
"558",1,1,0.134,5,"EFS"
"559",0.028169014084507,0.4,0.332,71,"RFE"
"560",0.138888888888889,1,0.178,36,"Vita"
"561",1,1,0.102,5,"binomialRF"
"562",1,1,0.11,5,"VSURF"
"563",0.714285714285714,1,0.12,7,"Boruta"
"564",1,1,0.098,5,"VarSelRF"
"565",NA,0,0.176,0,"PIMP"
"566",0.625,1,0.12,8,"AUCRF"
"567",0.0271739130434783,1,0.156,184,"Perm"
"568",1,1,0.106,5,"EFS"
"569",0.0681818181818182,0.6,0.234,44,"RFE"
"570",0.128205128205128,1,0.144,39,"Vita"
"571",1,1,0.12,5,"binomialRF"
"572",0.833333333333333,1,0.118,6,"VSURF"
"573",1,1,0.112,5,"Boruta"
"574",0.357142857142857,1,0.132,14,"VarSelRF"
"575",0,0,0.302,1,"PIMP"
"576",0.833333333333333,1,0.12,6,"AUCRF"
"577",0.0276243093922652,1,0.212,181,"Perm"
"578",1,1,0.12,5,"EFS"
"579",0.0566037735849057,0.6,0.272,53,"RFE"
"580",0.111111111111111,1,0.172,45,"Vita"
"581",1,1,0.124,5,"binomialRF"
"582",1,1,0.116,5,"VSURF"
"583",0.833333333333333,1,0.112,6,"Boruta"
"584",1,1,0.118,5,"VarSelRF"
"585",NA,0,0.346,0,"PIMP"
"586",0.0769230769230769,1,0.18,65,"AUCRF"
"587",0.0290697674418605,1,0.228,172,"Perm"
"588",1,1,0.126,5,"EFS"
"589",0.102564102564103,0.8,0.216,39,"RFE"
"590",0.142857142857143,1,0.158,35,"Vita"
