"","Precision","Recall","TestError","ModelSize","Model"
"264",0.454545454545455,1,0.148,11,"VarSelRF"
"265",NA,0,0.334,0,"PIMP"
"266",0.2,1,0.184,25,"AUCRF"
"267",0.0121065375302663,1,0.242,413,"Perm"
"268",1,1,0.156,5,"EFS"
"269",0.0505050505050505,1,0.212,99,"RFE"
"270",0.0490196078431373,1,0.196,102,"Vita"
"271",1,1,0.154,5,"binomialRF"
"272",1,1,0.158,5,"VSURF"
"273",0.833333333333333,1,0.148,6,"Boruta"
"274",0.357142857142857,1,0.172,14,"VarSelRF"
"275",NA,0,0.452,0,"PIMP"
"276",0.454545454545455,1,0.162,11,"AUCRF"
"277",0.0119617224880383,1,0.296,418,"Perm"
"278",1,1,0.162,5,"EFS"
"279",0.0336134453781513,0.8,0.296,119,"RFE"
"280",0.0617283950617284,1,0.196,81,"Vita"
"281",1,1,0.15,5,"binomialRF"
"282",1,1,0.154,5,"VSURF"
"283",0.625,1,0.15,8,"Boruta"
"284",1,1,0.158,5,"VarSelRF"
"285",NA,0,0.38,0,"PIMP"
"286",0.833333333333333,1,0.156,6,"AUCRF"
"287",0.0122249388753056,1,0.222,409,"Perm"
"288",1,1,0.158,5,"EFS"
"289",0.0543478260869565,1,0.18,92,"RFE"
"290",0.0617283950617284,1,0.16,81,"Vita"
"291",1,1,0.104,5,"binomialRF"
"292",1,1,0.102,5,"VSURF"
"293",0.625,1,0.116,8,"Boruta"
"294",1,1,0.102,5,"VarSelRF"
"295",NA,0,0.366,0,"PIMP"
"296",0.833333333333333,1,0.11,6,"AUCRF"
"297",0.0120481927710843,1,0.242,415,"Perm"
"298",1,1,0.108,5,"EFS"
"299",0.045045045045045,1,0.198,111,"RFE"
"300",0.0714285714285714,1,0.174,70,"Vita"
"301",1,1,0.09,5,"binomialRF"
"302",0.833333333333333,1,0.1,6,"VSURF"
"303",1,1,0.092,5,"Boruta"
"304",0.142857142857143,1,0.132,35,"VarSelRF"
"305",0,0,0.482,2,"PIMP"
"306",0.0961538461538462,1,0.13,52,"AUCRF"
"307",0.0114155251141553,1,0.188,438,"Perm"
"308",1,1,0.098,5,"EFS"
"309",0.0373831775700935,0.8,0.206,107,"RFE"
"310",0.0625,1,0.136,80,"Vita"
"311",1,1,0.106,5,"binomialRF"
"312",0.5,1,0.106,10,"VSURF"
"313",1,1,0.104,5,"Boruta"
"314",0.072463768115942,1,0.138,69,"VarSelRF"
"315",NA,0,0.246,0,"PIMP"
"316",0.0602409638554217,1,0.146,83,"AUCRF"
"317",0.0123152709359606,1,0.166,406,"Perm"
"318",1,1,0.102,5,"EFS"
"319",0.0153846153846154,0.4,0.324,130,"RFE"
"320",0.0602409638554217,1,0.15,83,"Vita"
"321",1,1,0.132,5,"binomialRF"
"322",0.714285714285714,1,0.146,7,"VSURF"
"323",0.714285714285714,1,0.142,7,"Boruta"
"324",0.0909090909090909,1,0.18,55,"VarSelRF"
"325",NA,0,0.274,0,"PIMP"
"326",0.121951219512195,1,0.188,41,"AUCRF"
"327",0.0120481927710843,1,0.23,415,"Perm"
"328",1,0.8,0.198,4,"EFS"
"329",0.0510204081632653,1,0.18,98,"RFE"
"330",0.0625,1,0.174,80,"Vita"
"331",1,1,0.128,5,"binomialRF"
"332",1,1,0.136,5,"VSURF"
"333",0.714285714285714,1,0.138,7,"Boruta"
"334",1,1,0.134,5,"VarSelRF"
"335",NA,0,0.32,0,"PIMP"
"336",0.121951219512195,1,0.172,41,"AUCRF"
"337",0.0118483412322275,1,0.202,422,"Perm"
"338",1,1,0.134,5,"EFS"
"339",0.0245901639344262,0.6,0.348,122,"RFE"
"340",0.0549450549450549,1,0.184,91,"Vita"
"341",0.833333333333333,1,0.102,6,"binomialRF"
"342",1,1,0.1,5,"VSURF"
"343",0.714285714285714,1,0.104,7,"Boruta"
"344",0.833333333333333,1,0.104,6,"VarSelRF"
"345",0,0,0.47,5,"PIMP"
"346",0.15625,1,0.148,32,"AUCRF"
"347",0.0117647058823529,1,0.282,425,"Perm"
"348",1,1,0.098,5,"EFS"
"349",0.0241935483870968,0.6,0.292,124,"RFE"
"350",0.0746268656716418,1,0.15,67,"Vita"
"351",1,1,0.112,5,"binomialRF"
"352",1,1,0.102,5,"VSURF"
"353",0.5,1,0.126,10,"Boruta"
"354",0.277777777777778,1,0.142,18,"VarSelRF"
"355",NA,0,0.42,0,"PIMP"
"356",0.0602409638554217,1,0.212,83,"AUCRF"
"357",0.0125944584382872,1,0.312,397,"Perm"
"358",1,1,0.1,5,"EFS"
"359",0.0446428571428571,1,0.204,112,"RFE"
"360",0.0555555555555556,1,0.22,90,"Vita"
"361",1,1,0.102,5,"binomialRF"
"362",1,1,0.11,5,"VSURF"
"363",0.833333333333333,1,0.102,6,"Boruta"
"364",0.072463768115942,1,0.166,69,"VarSelRF"
"365",0,0,0.536,2,"PIMP"
"366",0.0961538461538462,1,0.152,52,"AUCRF"
"367",0.0114155251141553,1,0.188,438,"Perm"
"368",1,1,0.1,5,"EFS"
"369",0.0427350427350427,1,0.182,117,"RFE"
"370",0.0684931506849315,1,0.186,73,"Vita"
"371",1,1,0.132,5,"binomialRF"
"372",1,1,0.132,5,"VSURF"
"373",1,1,0.124,5,"Boruta"
"374",1,1,0.128,5,"VarSelRF"
"375",NA,0,0.424,0,"PIMP"
"376",0.15625,1,0.162,32,"AUCRF"
"377",0.0114942528735632,1,0.306,435,"Perm"
"378",0.833333333333333,1,0.122,6,"EFS"
"379",0.0350877192982456,0.8,0.258,114,"RFE"
"380",0.0746268656716418,1,0.164,67,"Vita"
"381",1,1,0.106,5,"binomialRF"
"382",0.833333333333333,1,0.11,6,"VSURF"
"383",0.625,1,0.114,8,"Boruta"
"384",0.454545454545455,1,0.11,11,"VarSelRF"
"385",NA,0,0.37,0,"PIMP"
"386",0.0961538461538462,1,0.152,52,"AUCRF"
"387",0.0120772946859903,1,0.202,414,"Perm"
"388",1,1,0.108,5,"EFS"
"389",0.0384615384615385,0.8,0.184,104,"RFE"
"390",0.0602409638554217,1,0.132,83,"Vita"
"391",1,1,0.122,5,"binomialRF"
"392",1,1,0.116,5,"VSURF"
"393",0.833333333333333,1,0.128,6,"Boruta"
"394",1,1,0.12,5,"VarSelRF"
"395",NA,0,0.23,0,"PIMP"
"396",0.833333333333333,1,0.126,6,"AUCRF"
"397",0.012531328320802,1,0.186,399,"Perm"
"398",1,1,0.118,5,"EFS"
"399",0.0632911392405063,1,0.166,79,"RFE"
"400",0.0543478260869565,1,0.164,92,"Vita"
"401",1,1,0.104,5,"binomialRF"
"402",0.833333333333333,1,0.114,6,"VSURF"
"403",0.714285714285714,1,0.11,7,"Boruta"
"404",0.454545454545455,1,0.106,11,"VarSelRF"
"405",NA,0,0.28,0,"PIMP"
"406",0.454545454545455,1,0.118,11,"AUCRF"
"407",0.012531328320802,1,0.206,399,"Perm"
"408",1,1,0.11,5,"EFS"
"409",0.0537634408602151,1,0.148,93,"RFE"
"410",0.0793650793650794,1,0.132,63,"Vita"
"411",1,1,0.114,5,"binomialRF"
"412",0.714285714285714,1,0.122,7,"VSURF"
"413",0.833333333333333,1,0.122,6,"Boruta"
"414",0.142857142857143,1,0.136,35,"VarSelRF"
"415",NA,0,0.344,0,"PIMP"
"416",0.833333333333333,1,0.12,6,"AUCRF"
"417",0.0128865979381443,1,0.214,388,"Perm"
"418",1,1,0.11,5,"EFS"
"419",0.0581395348837209,1,0.162,86,"RFE"
"420",0.0649350649350649,1,0.152,77,"Vita"
"421",0.833333333333333,1,0.132,6,"binomialRF"
"422",0.833333333333333,1,0.128,6,"VSURF"
"423",0.833333333333333,1,0.14,6,"Boruta"
"424",0.833333333333333,1,0.138,6,"VarSelRF"
"425",NA,0,0.336,0,"PIMP"
"426",0.0602409638554217,1,0.178,83,"AUCRF"
"427",0.0117924528301887,1,0.19,424,"Perm"
"428",1,1,0.138,5,"EFS"
"429",0.0350877192982456,0.8,0.204,114,"RFE"
"430",0.0602409638554217,1,0.17,83,"Vita"
"431",1,1,0.108,5,"binomialRF"
"432",0.833333333333333,1,0.122,6,"VSURF"
"433",1,1,0.1,5,"Boruta"
"434",0.555555555555556,1,0.118,9,"VarSelRF"
"435",0,0,0.484,2,"PIMP"
"436",0.625,1,0.122,8,"AUCRF"
"437",0.0119331742243437,1,0.268,419,"Perm"
"438",1,1,0.11,5,"EFS"
"439",0.0412371134020619,0.8,0.256,97,"RFE"
"440",0.0675675675675676,1,0.168,74,"Vita"
"441",0.833333333333333,1,0.15,6,"binomialRF"
"442",1,1,0.138,5,"VSURF"
"443",0.833333333333333,1,0.142,6,"Boruta"
"444",0.555555555555556,1,0.144,9,"VarSelRF"
"445",0,0,0.532,2,"PIMP"
"446",0.121951219512195,1,0.16,41,"AUCRF"
"447",0.0124069478908189,1,0.266,403,"Perm"
"448",1,1,0.128,5,"EFS"
"449",0.0363636363636364,0.8,0.246,110,"RFE"
"450",0.0609756097560976,1,0.19,82,"Vita"
"451",1,1,0.11,5,"binomialRF"
"452",1,1,0.116,5,"VSURF"
"453",0.714285714285714,1,0.116,7,"Boruta"
"454",1,1,0.106,5,"VarSelRF"
"455",NA,0,0.444,0,"PIMP"
"456",0.121951219512195,1,0.158,41,"AUCRF"
"457",0.0123456790123457,1,0.298,405,"Perm"
"458",1,1,0.108,5,"EFS"
"459",0.032258064516129,0.8,0.244,124,"RFE"
"460",0.0561797752808989,1,0.204,89,"Vita"
"461",1,1,0.118,5,"binomialRF"
"462",1,1,0.112,5,"VSURF"
"463",0.833333333333333,1,0.11,6,"Boruta"
"464",1,1,0.118,5,"VarSelRF"
"465",0,0,0.48,2,"PIMP"
"466",0.625,1,0.126,8,"AUCRF"
"467",0.0121654501216545,1,0.3,411,"Perm"
"468",1,0.8,0.16,4,"EFS"
"469",0.0416666666666667,1,0.216,120,"RFE"
"470",0.0625,1,0.202,80,"Vita"
"471",1,1,0.108,5,"binomialRF"
"472",1,1,0.108,5,"VSURF"
"473",0.833333333333333,1,0.11,6,"Boruta"
"474",0.227272727272727,1,0.144,22,"VarSelRF"
"475",NA,0,0.404,0,"PIMP"
"476",0.15625,1,0.158,32,"AUCRF"
"477",0.0125944584382872,1,0.244,397,"Perm"
"478",1,1,0.102,5,"EFS"
"479",0.0485436893203883,1,0.18,103,"RFE"
"480",0.0526315789473684,1,0.186,95,"Vita"
"481",1,1,0.106,5,"binomialRF"
"482",0.625,1,0.108,8,"VSURF"
"483",0.625,1,0.126,8,"Boruta"
"484",0.833333333333333,1,0.11,6,"VarSelRF"
"485",0,0,0.348,1,"PIMP"
"486",0.121951219512195,1,0.156,41,"AUCRF"
"487",0.0118764845605701,1,0.234,421,"Perm"
"488",1,1,0.11,5,"EFS"
"489",0.0480769230769231,1,0.17,104,"RFE"
"490",0.0641025641025641,1,0.154,78,"Vita"
"491",1,1,0.11,5,"binomialRF"
"492",1,1,0.11,5,"VSURF"
"493",0.714285714285714,1,0.118,7,"Boruta"
"494",1,1,0.098,5,"VarSelRF"
"495",NA,0,0.248,0,"PIMP"
"496",0.833333333333333,1,0.11,6,"AUCRF"
"497",0.0115740740740741,1,0.226,432,"Perm"
"498",0.833333333333333,1,0.108,6,"EFS"
"499",0.0291970802919708,0.8,0.226,137,"RFE"
"500",0.0549450549450549,1,0.148,91,"Vita"
"501",1,1,0.104,5,"binomialRF"
"502",1,1,0.112,5,"VSURF"
"503",0.833333333333333,1,0.108,6,"Boruta"
"504",1,1,0.11,5,"VarSelRF"
"505",NA,0,0.29,0,"PIMP"
"506",0.0480769230769231,1,0.166,104,"AUCRF"
"507",0.0122249388753056,1,0.216,409,"Perm"
"508",1,1,0.11,5,"EFS"
"509",0.0377358490566038,0.8,0.218,106,"RFE"
"510",0.072463768115942,1,0.154,69,"Vita"
"511",1,1,0.13,5,"binomialRF"
"512",1,1,0.128,5,"VSURF"
"513",1,1,0.126,5,"Boruta"
"514",1,1,0.132,5,"VarSelRF"
"515",NA,0,0.51,0,"PIMP"
"516",0.833333333333333,1,0.13,6,"AUCRF"
"517",0.0124688279301746,1,0.328,401,"Perm"
"518",0.833333333333333,1,0.122,6,"EFS"
"519",0.0581395348837209,1,0.22,86,"RFE"
"520",0.0704225352112676,1,0.202,71,"Vita"
"521",1,1,0.09,5,"binomialRF"
"522",1,1,0.098,5,"VSURF"
"523",1,1,0.096,5,"Boruta"
"524",0.714285714285714,1,0.092,7,"VarSelRF"
"525",NA,0,0.37,0,"PIMP"
"526",0.0961538461538462,1,0.136,52,"AUCRF"
"527",0.0119331742243437,1,0.248,419,"Perm"
"528",1,1,0.094,5,"EFS"
"529",0.0344827586206897,0.8,0.214,116,"RFE"
"530",0.0625,1,0.156,80,"Vita"
"531",0.833333333333333,1,0.13,6,"binomialRF"
"532",1,1,0.128,5,"VSURF"
"533",0.714285714285714,1,0.13,7,"Boruta"
"534",1,1,0.128,5,"VarSelRF"
"535",NA,0,0.474,0,"PIMP"
"536",0.0602409638554217,1,0.246,83,"AUCRF"
"537",0.0114678899082569,1,0.362,436,"Perm"
"538",1,1,0.13,5,"EFS"
"539",0.0206896551724138,0.6,0.334,145,"RFE"
"540",0.0568181818181818,1,0.236,88,"Vita"
"541",1,1,0.082,5,"binomialRF"
"542",1,1,0.08,5,"VSURF"
"543",0.714285714285714,1,0.106,7,"Boruta"
"544",1,1,0.09,5,"VarSelRF"
"545",NA,0,0.358,0,"PIMP"
"546",0.0480769230769231,1,0.19,104,"AUCRF"
"547",0.0123152709359606,1,0.222,406,"Perm"
"548",1,1,0.072,5,"EFS"
"549",0.0258620689655172,0.6,0.288,116,"RFE"
"550",0.0666666666666667,1,0.162,75,"Vita"
"551",1,1,0.108,5,"binomialRF"
"552",1,1,0.11,5,"VSURF"
"553",1,1,0.112,5,"Boruta"
"554",1,1,0.104,5,"VarSelRF"
"555",NA,0,0.268,0,"PIMP"
"556",0.625,1,0.13,8,"AUCRF"
"557",0.0118483412322275,1,0.22,422,"Perm"
"558",1,1,0.106,5,"EFS"
"559",0.036697247706422,0.8,0.256,109,"RFE"
"560",0.0625,1,0.186,80,"Vita"
"561",1,1,0.094,5,"binomialRF"
"562",1,1,0.098,5,"VSURF"
"563",1,1,0.098,5,"Boruta"
"564",0.555555555555556,1,0.1,9,"VarSelRF"
"565",0,0,0.392,1,"PIMP"
"566",0.833333333333333,1,0.102,6,"AUCRF"
"567",0.010989010989011,1,0.27,455,"Perm"
"568",1,1,0.096,5,"EFS"
"569",0.0446428571428571,1,0.206,112,"RFE"
"570",0.078125,1,0.15,64,"Vita"
"571",1,1,0.118,5,"binomialRF"
"572",1,1,0.118,5,"VSURF"
"573",0.833333333333333,1,0.112,6,"Boruta"
"574",0.142857142857143,1,0.14,35,"VarSelRF"
"575",NA,0,0.25,0,"PIMP"
"576",0.625,1,0.106,8,"AUCRF"
"577",0.0126262626262626,1,0.196,396,"Perm"
"578",1,1,0.114,5,"EFS"
"579",0.0520833333333333,1,0.16,96,"RFE"
"580",0.0568181818181818,1,0.162,88,"Vita"
"581",1,1,0.096,5,"binomialRF"
"582",1,1,0.09,5,"VSURF"
"583",0.833333333333333,1,0.096,6,"Boruta"
"584",1,1,0.096,5,"VarSelRF"
"585",NA,0,0.426,0,"PIMP"
"586",0.15625,1,0.154,32,"AUCRF"
"587",0.0119904076738609,1,0.3,417,"Perm"
