"","Precision","Recall","TestError","ModelSize","Model"
"61",0.8,0.24,0.402,15,"binomialRF"
"62",0.619047619047619,0.26,0.378,21,"VSURF"
"63",0.857142857142857,0.12,0.392,7,"Boruta"
"64",0.542857142857143,0.38,0.35,35,"VarSelRF"
"65",NA,0,0.436,0,"PIMP"
"66",0.298076923076923,0.62,0.344,104,"AUCRF"
"67",0.0842105263157895,0.8,0.428,475,"Perm"
"68",0.492307692307692,0.64,0.352,65,"EFS"
"69",0.226666666666667,0.68,0.37,150,"RFE"
"70",0.32183908045977,0.56,0.348,87,"Vita"
"71",0.769230769230769,0.2,0.402,13,"binomialRF"
"72",0.842105263157895,0.32,0.332,19,"VSURF"
"73",0.8,0.16,0.39,10,"Boruta"
"74",0.490909090909091,0.54,0.324,55,"VarSelRF"
"75",0,0,0.41,1,"PIMP"
"76",0.454545454545455,0.6,0.294,66,"AUCRF"
"77",0.0851063829787234,0.8,0.376,470,"Perm"
"78",0.591836734693878,0.58,0.284,49,"EFS"
"79",0.221476510067114,0.66,0.308,149,"RFE"
"80",0.293478260869565,0.54,0.33,92,"Vita"
"81",0.727272727272727,0.16,0.418,11,"binomialRF"
"82",0.846153846153846,0.22,0.378,13,"VSURF"
"83",0.9,0.18,0.416,10,"Boruta"
"84",0.6,0.42,0.346,35,"VarSelRF"
"85",NA,0,0.486,0,"PIMP"
"86",0.317307692307692,0.66,0.378,104,"AUCRF"
"87",0.0849256900212314,0.8,0.436,471,"Perm"
"88",0.608695652173913,0.56,0.346,46,"EFS"
"89",0.184210526315789,0.56,0.398,152,"RFE"
"90",0.252747252747253,0.46,0.392,91,"Vita"
"91",0.642857142857143,0.18,0.412,14,"binomialRF"
"92",0.666666666666667,0.2,0.418,15,"VSURF"
"93",0.5,0.08,0.466,8,"Boruta"
"94",0.381818181818182,0.42,0.344,55,"VarSelRF"
"95",NA,0,0.496,0,"PIMP"
"96",0.301204819277108,0.5,0.386,83,"AUCRF"
"97",0.0785562632696391,0.74,0.438,471,"Perm"
"98",0.647058823529412,0.44,0.334,34,"EFS"
"99",0.188311688311688,0.58,0.384,154,"RFE"
"100",0.289473684210526,0.44,0.384,76,"Vita"
"101",0.6875,0.22,0.374,16,"binomialRF"
"102",0.846153846153846,0.22,0.374,13,"VSURF"
"103",0.75,0.12,0.446,8,"Boruta"
"104",0.327102803738318,0.7,0.358,107,"VarSelRF"
"105",NA,0,0.428,0,"PIMP"
"106",0.515151515151515,0.68,0.316,66,"AUCRF"
"107",0.0972515856236787,0.92,0.404,473,"Perm"
"108",0.549295774647887,0.78,0.32,71,"EFS"
"109",0.214723926380368,0.7,0.382,163,"RFE"
"110",0.320987654320988,0.52,0.374,81,"Vita"
"111",0.833333333333333,0.2,0.408,12,"binomialRF"
"112",0.733333333333333,0.22,0.432,15,"VSURF"
"113",0.666666666666667,0.12,0.446,9,"Boruta"
"114",0.36231884057971,0.5,0.378,69,"VarSelRF"
"115",NA,0,0.454,0,"PIMP"
"116",0.244274809160305,0.64,0.35,131,"AUCRF"
"117",0.0959821428571429,0.86,0.356,448,"Perm"
"118",0.627906976744186,0.54,0.344,43,"EFS"
"119",0.208860759493671,0.66,0.376,158,"RFE"
"120",0.289855072463768,0.4,0.386,69,"Vita"
"121",0.923076923076923,0.24,0.358,13,"binomialRF"
"122",0.85,0.34,0.348,20,"VSURF"
"123",1,0.22,0.352,11,"Boruta"
"124",0.454545454545455,0.5,0.342,55,"VarSelRF"
"125",0,0,0.434,1,"PIMP"
"126",0.307692307692308,0.64,0.284,104,"AUCRF"
"127",0.0886075949367089,0.84,0.384,474,"Perm"
"128",0.583333333333333,0.56,0.292,48,"EFS"
"129",0.209459459459459,0.62,0.34,148,"RFE"
"130",0.306930693069307,0.62,0.326,101,"Vita"
"131",0.916666666666667,0.22,0.366,12,"binomialRF"
"132",0.736842105263158,0.28,0.354,19,"VSURF"
"133",0.875,0.14,0.384,8,"Boruta"
"134",0.4,0.44,0.324,55,"VarSelRF"
"135",NA,0,0.434,0,"PIMP"
"136",0.212121212121212,0.7,0.34,165,"AUCRF"
"137",0.0976138828633406,0.9,0.33,461,"Perm"
"138",0.630434782608696,0.58,0.304,46,"EFS"
"139",0.243243243243243,0.72,0.308,148,"RFE"
"140",0.261904761904762,0.44,0.336,84,"Vita"
"141",0.818181818181818,0.18,0.404,11,"binomialRF"
"142",0.818181818181818,0.18,0.372,11,"VSURF"
"143",1,0.1,0.45,5,"Boruta"
"144",0.509090909090909,0.56,0.304,55,"VarSelRF"
"145",NA,0,0.408,0,"PIMP"
"146",0.385542168674699,0.64,0.306,83,"AUCRF"
"147",0.0932754880694143,0.86,0.388,461,"Perm"
"148",0.777777777777778,0.42,0.326,27,"EFS"
"149",0.214723926380368,0.7,0.358,163,"RFE"
"150",0.304878048780488,0.5,0.36,82,"Vita"
"151",0.882352941176471,0.3,0.346,17,"binomialRF"
"152",0.769230769230769,0.2,0.368,13,"VSURF"
"153",1,0.08,0.44,4,"Boruta"
"154",0.420289855072464,0.58,0.324,69,"VarSelRF"
"155",NA,0,0.41,0,"PIMP"
"156",0.439393939393939,0.58,0.342,66,"AUCRF"
"157",0.0887445887445888,0.82,0.378,462,"Perm"
"158",0.653061224489796,0.64,0.296,49,"EFS"
"159",0.229299363057325,0.72,0.318,157,"RFE"
"160",0.382022471910112,0.68,0.342,89,"Vita"
"161",0.75,0.12,0.398,8,"binomialRF"
"162",0.681818181818182,0.3,0.356,22,"VSURF"
"163",0.714285714285714,0.1,0.45,7,"Boruta"
"164",0.363636363636364,0.4,0.356,55,"VarSelRF"
"165",NA,0,0.414,0,"PIMP"
"166",0.409090909090909,0.54,0.338,66,"AUCRF"
"167",0.0933333333333333,0.84,0.364,450,"Perm"
"168",0.620689655172414,0.36,0.338,29,"EFS"
"169",0.208860759493671,0.66,0.344,158,"RFE"
"170",0.196261682242991,0.42,0.394,107,"Vita"
"171",0.7,0.14,0.414,10,"binomialRF"
"172",0.642857142857143,0.18,0.4,14,"VSURF"
"173",1,0.08,0.452,4,"Boruta"
"174",0.454545454545455,0.4,0.394,44,"VarSelRF"
"175",NA,0,0.436,0,"PIMP"
"176",0.289156626506024,0.48,0.4,83,"AUCRF"
"177",0.0780590717299578,0.74,0.378,474,"Perm"
"178",0.657142857142857,0.46,0.35,35,"EFS"
"179",0.168604651162791,0.58,0.39,172,"RFE"
"180",0.3,0.48,0.376,80,"Vita"
"181",0.909090909090909,0.2,0.4,11,"binomialRF"
"182",0.866666666666667,0.26,0.336,15,"VSURF"
"183",0.777777777777778,0.14,0.408,9,"Boruta"
"184",0.337209302325581,0.58,0.314,86,"VarSelRF"
"185",NA,0,0.43,0,"PIMP"
"186",0.251908396946565,0.66,0.332,131,"AUCRF"
"187",0.100418410041841,0.96,0.352,478,"Perm"
"188",0.5,0.62,0.28,62,"EFS"
"189",0.164705882352941,0.56,0.404,170,"RFE"
"190",0.297619047619048,0.5,0.32,84,"Vita"
"191",0.857142857142857,0.24,0.378,14,"binomialRF"
"192",0.875,0.14,0.426,8,"VSURF"
"193",0.428571428571429,0.06,0.5,7,"Boruta"
"194",0.348837209302326,0.6,0.372,86,"VarSelRF"
"195",NA,0,0.42,0,"PIMP"
"196",0.307692307692308,0.64,0.34,104,"AUCRF"
"197",0.0916666666666667,0.88,0.412,480,"Perm"
"198",0.642857142857143,0.54,0.34,42,"EFS"
"199",0.196428571428571,0.66,0.354,168,"RFE"
"200",0.291139240506329,0.46,0.386,79,"Vita"
"201",0.909090909090909,0.2,0.396,11,"binomialRF"
"202",0.666666666666667,0.12,0.466,9,"VSURF"
"203",1,0.1,0.436,5,"Boruta"
"204",0.36231884057971,0.5,0.384,69,"VarSelRF"
"205",NA,0,0.48,0,"PIMP"
"206",0.393939393939394,0.52,0.372,66,"AUCRF"
"207",0.0886075949367089,0.84,0.434,474,"Perm"
"208",0.645161290322581,0.4,0.364,31,"EFS"
"209",0.180232558139535,0.62,0.39,172,"RFE"
"210",0.275862068965517,0.48,0.41,87,"Vita"
"211",0.769230769230769,0.2,0.41,13,"binomialRF"
"212",0.823529411764706,0.28,0.41,17,"VSURF"
"213",0.777777777777778,0.14,0.39,9,"Boruta"
"214",0.563636363636364,0.62,0.374,55,"VarSelRF"
"215",NA,0,0.458,0,"PIMP"
"216",0.397590361445783,0.66,0.412,83,"AUCRF"
"217",0.0948453608247423,0.92,0.43,485,"Perm"
"218",0.581818181818182,0.64,0.346,55,"EFS"
"219",0.253086419753086,0.82,0.37,162,"RFE"
"220",0.282608695652174,0.52,0.408,92,"Vita"
"221",1,0.2,0.382,10,"binomialRF"
"222",0.875,0.28,0.354,16,"VSURF"
"223",1,0.18,0.4,9,"Boruta"
"224",0.509090909090909,0.56,0.314,55,"VarSelRF"
"225",0,0,0.442,1,"PIMP"
"226",0.519230769230769,0.54,0.304,52,"AUCRF"
"227",0.0930735930735931,0.86,0.36,462,"Perm"
"228",0.84,0.42,0.344,25,"EFS"
"229",0.230769230769231,0.72,0.324,156,"RFE"
"230",0.382352941176471,0.52,0.334,68,"Vita"
"231",0.769230769230769,0.2,0.434,13,"binomialRF"
"232",0.652173913043478,0.3,0.394,23,"VSURF"
"233",0.833333333333333,0.1,0.468,6,"Boruta"
"234",0.347826086956522,0.48,0.396,69,"VarSelRF"
"235",NA,0,0.468,0,"PIMP"
"236",0.236641221374046,0.62,0.396,131,"AUCRF"
"237",0.106235565819861,0.92,0.428,433,"Perm"
"238",0.628571428571429,0.44,0.372,35,"EFS"
"239",0.227848101265823,0.72,0.378,158,"RFE"
"240",0.2875,0.46,0.402,80,"Vita"
"241",0.8,0.16,0.412,10,"binomialRF"
"242",0.666666666666667,0.24,0.398,18,"VSURF"
"243",1,0.08,0.458,4,"Boruta"
"244",0.253731343283582,0.68,0.348,134,"VarSelRF"
"245",NA,0,0.48,0,"PIMP"
"246",0.317307692307692,0.66,0.358,104,"AUCRF"
"247",0.0923694779116466,0.92,0.436,498,"Perm"
"248",0.540983606557377,0.66,0.35,61,"EFS"
"249",0.209580838323353,0.7,0.368,167,"RFE"
"250",0.26,0.52,0.396,100,"Vita"
"251",0.727272727272727,0.16,0.38,11,"binomialRF"
"252",0.666666666666667,0.28,0.34,21,"VSURF"
"253",0.7,0.14,0.378,10,"Boruta"
"254",0.5,0.44,0.34,44,"VarSelRF"
"255",NA,0,0.436,0,"PIMP"
"256",0.298076923076923,0.62,0.326,104,"AUCRF"
"257",0.0843881856540084,0.8,0.354,474,"Perm"
"258",0.894736842105263,0.34,0.36,19,"EFS"
"259",0.18125,0.58,0.372,160,"RFE"
"260",0.440677966101695,0.52,0.314,59,"Vita"
"261",0.75,0.12,0.414,8,"binomialRF"
"262",0.647058823529412,0.22,0.396,17,"VSURF"
"263",0.625,0.1,0.398,8,"Boruta"
"264",0.514285714285714,0.36,0.372,35,"VarSelRF"
"265",NA,0,0.528,0,"PIMP"
"266",0.259615384615385,0.54,0.412,104,"AUCRF"
"267",0.087527352297593,0.8,0.472,457,"Perm"
"268",0.681818181818182,0.3,0.36,22,"EFS"
"269",0.170588235294118,0.58,0.44,170,"RFE"
"270",0.197530864197531,0.32,0.402,81,"Vita"
"271",0.785714285714286,0.22,0.396,14,"binomialRF"
"272",0.692307692307692,0.18,0.36,13,"VSURF"
"273",0.833333333333333,0.2,0.372,12,"Boruta"
"274",0.36046511627907,0.62,0.354,86,"VarSelRF"
"275",NA,0,0.432,0,"PIMP"
"276",0.349397590361446,0.58,0.328,83,"AUCRF"
"277",0.0927601809954751,0.82,0.394,442,"Perm"
"278",0.625,0.6,0.332,48,"EFS"
"279",0.213333333333333,0.64,0.338,150,"RFE"
"280",0.261682242990654,0.56,0.356,107,"Vita"
"281",0.666666666666667,0.16,0.42,12,"binomialRF"
"282",0.636363636363636,0.14,0.414,11,"VSURF"
"283",0.666666666666667,0.12,0.426,9,"Boruta"
"284",0.302325581395349,0.52,0.364,86,"VarSelRF"
"285",NA,0,0.5,0,"PIMP"
"286",0.373493975903614,0.62,0.35,83,"AUCRF"
"287",0.0860655737704918,0.84,0.45,488,"Perm"
"288",0.537037037037037,0.58,0.318,54,"EFS"
"289",0.197674418604651,0.68,0.374,172,"RFE"
"290",0.276595744680851,0.52,0.348,94,"Vita"
"291",0.818181818181818,0.18,0.378,11,"binomialRF"
"292",1,0.28,0.328,14,"VSURF"
"293",1,0.18,0.366,9,"Boruta"
"294",0.36231884057971,0.5,0.328,69,"VarSelRF"
"295",NA,0,0.396,0,"PIMP"
"296",0.439393939393939,0.58,0.312,66,"AUCRF"
"297",0.0887445887445888,0.82,0.35,462,"Perm"
"298",0.771428571428571,0.54,0.296,35,"EFS"
"299",0.182389937106918,0.58,0.364,159,"RFE"
"300",0.291666666666667,0.56,0.338,96,"Vita"
"301",0.9,0.18,0.37,10,"binomialRF"
"302",0.666666666666667,0.2,0.35,15,"VSURF"
"303",0.833333333333333,0.1,0.422,6,"Boruta"
"304",0.383720930232558,0.66,0.334,86,"VarSelRF"
"305",NA,0,0.434,0,"PIMP"
"306",0.346153846153846,0.72,0.298,104,"AUCRF"
"307",0.0875,0.84,0.374,480,"Perm"
"308",0.60377358490566,0.64,0.262,53,"EFS"
"309",0.213836477987421,0.68,0.316,159,"RFE"
"310",0.338235294117647,0.46,0.366,68,"Vita"
"311",0.642857142857143,0.18,0.402,14,"binomialRF"
"312",0.923076923076923,0.24,0.394,13,"VSURF"
"313",0.777777777777778,0.14,0.39,9,"Boruta"
"314",0.568181818181818,0.5,0.338,44,"VarSelRF"
"315",NA,0,0.49,0,"PIMP"
"316",0.397590361445783,0.66,0.35,83,"AUCRF"
"317",0.0953389830508475,0.9,0.422,472,"Perm"
"318",0.666666666666667,0.64,0.308,48,"EFS"
"319",0.216783216783217,0.62,0.406,143,"RFE"
"320",0.329268292682927,0.54,0.368,82,"Vita"
"321",0.9,0.18,0.424,10,"binomialRF"
"322",0.888888888888889,0.16,0.404,9,"VSURF"
"323",0.8,0.16,0.45,10,"Boruta"
"324",0.472727272727273,0.52,0.388,55,"VarSelRF"
"325",NA,0,0.482,0,"PIMP"
"326",0.349397590361446,0.58,0.36,83,"AUCRF"
"327",0.0881720430107527,0.82,0.386,465,"Perm"
"328",0.5625,0.54,0.334,48,"EFS"
"329",0.2,0.62,0.37,155,"RFE"
"330",0.325842696629214,0.58,0.392,89,"Vita"
"331",1,0.16,0.388,8,"binomialRF"
"332",0.733333333333333,0.22,0.366,15,"VSURF"
"333",1,0.1,0.44,5,"Boruta"
"334",0.302325581395349,0.52,0.358,86,"VarSelRF"
"335",NA,0,0.43,0,"PIMP"
"336",0.409638554216867,0.68,0.344,83,"AUCRF"
"337",0.092741935483871,0.92,0.384,496,"Perm"
"338",0.638297872340426,0.6,0.296,47,"EFS"
"339",0.214285714285714,0.72,0.33,168,"RFE"
"340",0.274509803921569,0.56,0.336,102,"Vita"
"341",0.888888888888889,0.16,0.42,9,"binomialRF"
"342",0.736842105263158,0.28,0.416,19,"VSURF"
"343",1,0.14,0.416,7,"Boruta"
"344",0.613636363636364,0.54,0.338,44,"VarSelRF"
"345",NA,0,0.434,0,"PIMP"
"346",0.385542168674699,0.64,0.354,83,"AUCRF"
"347",0.0806794055201698,0.76,0.436,471,"Perm"
"348",1,0.24,0.362,12,"EFS"
"349",0.181818181818182,0.56,0.376,154,"RFE"
"350",0.244186046511628,0.42,0.376,86,"Vita"
"351",0.9,0.18,0.406,10,"binomialRF"
"352",0.555555555555556,0.1,0.444,9,"VSURF"
"353",0.7,0.14,0.428,10,"Boruta"
"354",0.363636363636364,0.4,0.394,55,"VarSelRF"
"355",NA,0,0.446,0,"PIMP"
"356",0.289156626506024,0.48,0.396,83,"AUCRF"
"357",0.0835073068893528,0.8,0.388,479,"Perm"
"358",0.761904761904762,0.32,0.344,21,"EFS"
"359",0.163636363636364,0.54,0.4,165,"RFE"
"360",0.298701298701299,0.46,0.394,77,"Vita"
"361",0.888888888888889,0.16,0.42,9,"binomialRF"
"362",0.777777777777778,0.28,0.358,18,"VSURF"
"363",1,0.06,0.46,3,"Boruta"
"364",0.490909090909091,0.54,0.316,55,"VarSelRF"
"365",0,0,0.45,1,"PIMP"
"366",0.326923076923077,0.68,0.368,104,"AUCRF"
"367",0.0918580375782881,0.88,0.444,479,"Perm"
"368",0.692307692307692,0.54,0.328,39,"EFS"
"369",0.178571428571429,0.6,0.418,168,"RFE"
"370",0.258426966292135,0.46,0.392,89,"Vita"
"371",0.846153846153846,0.22,0.362,13,"binomialRF"
"372",0.692307692307692,0.18,0.368,13,"VSURF"
"373",0.846153846153846,0.22,0.364,13,"Boruta"
"374",0.772727272727273,0.34,0.322,22,"VarSelRF"
"375",NA,0,0.466,0,"PIMP"
"376",0.298076923076923,0.62,0.348,104,"AUCRF"
"377",0.0924731182795699,0.86,0.376,465,"Perm"
"378",0.7,0.56,0.306,40,"EFS"
"379",0.23972602739726,0.7,0.318,146,"RFE"
"380",0.354838709677419,0.66,0.304,93,"Vita"
"381",0.9,0.18,0.402,10,"binomialRF"
"382",0.928571428571429,0.26,0.362,14,"VSURF"
"383",1,0.14,0.452,7,"Boruta"
"384",0.568181818181818,0.5,0.344,44,"VarSelRF"
"385",NA,0,0.47,0,"PIMP"
"386",0.251908396946565,0.66,0.394,131,"AUCRF"
"387",0.0874200426439232,0.82,0.414,469,"Perm"
"388",0.785714285714286,0.44,0.33,28,"EFS"
"389",0.232876712328767,0.68,0.412,146,"RFE"
"390",0.291139240506329,0.46,0.38,79,"Vita"
"391",0.769230769230769,0.2,0.442,13,"binomialRF"
"392",0.777777777777778,0.28,0.386,18,"VSURF"
"393",0.571428571428571,0.08,0.444,7,"Boruta"
"394",0.313953488372093,0.54,0.354,86,"VarSelRF"
"395",0,0,0.436,1,"PIMP"
"396",0.274809160305344,0.72,0.34,131,"AUCRF"
"397",0.0863157894736842,0.82,0.38,475,"Perm"
"398",0.468354430379747,0.74,0.34,79,"EFS"
"399",0.189873417721519,0.6,0.334,158,"RFE"
"400",0.305263157894737,0.58,0.356,95,"Vita"
"401",0.727272727272727,0.16,0.412,11,"binomialRF"
"402",0.8,0.32,0.366,20,"VSURF"
"403",1,0.06,0.468,3,"Boruta"
"404",0.436363636363636,0.48,0.37,55,"VarSelRF"
"405",NA,0,0.498,0,"PIMP"
"406",0.424242424242424,0.56,0.358,66,"AUCRF"
"407",0.0863453815261044,0.86,0.44,498,"Perm"
"408",0.445945945945946,0.66,0.37,74,"EFS"
"409",0.228758169934641,0.7,0.398,153,"RFE"
"410",0.265060240963855,0.44,0.398,83,"Vita"
"411",0.615384615384615,0.16,0.426,13,"binomialRF"
"412",0.769230769230769,0.2,0.394,13,"VSURF"
"413",0.571428571428571,0.08,0.448,7,"Boruta"
"414",0.454545454545455,0.4,0.388,44,"VarSelRF"
"415",NA,0,0.51,0,"PIMP"
"416",0.36144578313253,0.6,0.384,83,"AUCRF"
"417",0.0914760914760915,0.88,0.426,481,"Perm"
"418",0.8125,0.52,0.316,32,"EFS"
"419",0.181818181818182,0.6,0.41,165,"RFE"
"420",0.297872340425532,0.56,0.376,94,"Vita"
"421",0.8,0.16,0.404,10,"binomialRF"
"422",0.666666666666667,0.16,0.424,12,"VSURF"
"423",0.857142857142857,0.12,0.428,7,"Boruta"
"424",0.685714285714286,0.48,0.326,35,"VarSelRF"
"425",NA,0,0.426,0,"PIMP"
"426",0.5,0.66,0.316,66,"AUCRF"
"427",0.0813008130081301,0.8,0.388,492,"Perm"
"428",0.736842105263158,0.56,0.286,38,"EFS"
"429",0.217105263157895,0.66,0.352,152,"RFE"
"430",0.280898876404494,0.5,0.354,89,"Vita"
"431",0.545454545454545,0.12,0.392,11,"binomialRF"
"432",0.454545454545455,0.2,0.424,22,"VSURF"
"433",1,0.08,0.462,4,"Boruta"
"434",0.391304347826087,0.54,0.352,69,"VarSelRF"
"435",NA,0,0.45,0,"PIMP"
"436",0.307692307692308,0.64,0.358,104,"AUCRF"
"437",0.092274678111588,0.86,0.362,466,"Perm"
"438",0.622641509433962,0.66,0.302,53,"EFS"
"439",0.238993710691824,0.76,0.36,159,"RFE"
"440",0.290322580645161,0.54,0.358,93,"Vita"
"441",0.733333333333333,0.22,0.39,15,"binomialRF"
"442",0.666666666666667,0.2,0.378,15,"VSURF"
"443",0.8,0.08,0.438,5,"Boruta"
"444",0.454545454545455,0.4,0.37,44,"VarSelRF"
"445",NA,0,0.41,0,"PIMP"
"446",0.409090909090909,0.54,0.338,66,"AUCRF"
"447",0.0922431865828092,0.88,0.356,477,"Perm"
"448",0.609756097560976,0.5,0.318,41,"EFS"
"449",0.19375,0.62,0.36,160,"RFE"
"450",0.253164556962025,0.4,0.39,79,"Vita"
"451",0.642857142857143,0.18,0.434,14,"binomialRF"
"452",0.769230769230769,0.2,0.394,13,"VSURF"
"453",0.875,0.14,0.45,8,"Boruta"
"454",0.223880597014925,0.6,0.408,134,"VarSelRF"
"455",NA,0,0.41,0,"PIMP"
"456",0.317307692307692,0.66,0.39,104,"AUCRF"
"457",0.0789473684210526,0.78,0.376,494,"Perm"
"458",0.6,0.6,0.348,50,"EFS"
"459",0.188571428571429,0.66,0.366,175,"RFE"
"460",0.367647058823529,0.5,0.378,68,"Vita"
"461",0.727272727272727,0.16,0.394,11,"binomialRF"
"462",0.75,0.3,0.37,20,"VSURF"
"463",0.818181818181818,0.18,0.386,11,"Boruta"
"464",0.289719626168224,0.62,0.334,107,"VarSelRF"
"465",0,0,0.39,1,"PIMP"
"466",0.290076335877863,0.76,0.324,131,"AUCRF"
"467",0.0747863247863248,0.7,0.346,468,"Perm"
"468",0.6,0.48,0.328,40,"EFS"
"469",0.206451612903226,0.64,0.346,155,"RFE"
"470",0.290697674418605,0.5,0.348,86,"Vita"
"471",0.769230769230769,0.2,0.388,13,"binomialRF"
"472",0.636363636363636,0.14,0.416,11,"VSURF"
"473",0.666666666666667,0.12,0.434,9,"Boruta"
"474",0.345454545454545,0.38,0.4,55,"VarSelRF"
"475",NA,0,0.438,0,"PIMP"
"476",0.236363636363636,0.78,0.302,165,"AUCRF"
"477",0.0893970893970894,0.86,0.37,481,"Perm"
"478",0.707317073170732,0.58,0.308,41,"EFS"
"479",0.231788079470199,0.7,0.36,151,"RFE"
"480",0.32183908045977,0.56,0.346,87,"Vita"
"481",0.833333333333333,0.2,0.388,12,"binomialRF"
"482",0.916666666666667,0.22,0.386,12,"VSURF"
"483",0.818181818181818,0.18,0.386,11,"Boruta"
"484",0.657142857142857,0.46,0.326,35,"VarSelRF"
"485",NA,0,0.41,0,"PIMP"
"486",0.349397590361446,0.58,0.338,83,"AUCRF"
"487",0.100436681222707,0.92,0.328,458,"Perm"
"488",0.714285714285714,0.5,0.328,35,"EFS"
"489",0.22,0.66,0.332,150,"RFE"
"490",0.305263157894737,0.58,0.35,95,"Vita"
"491",0.714285714285714,0.2,0.4,14,"binomialRF"
"492",0.666666666666667,0.08,0.44,6,"VSURF"
"493",0.692307692307692,0.18,0.418,13,"Boruta"
"494",0.238805970149254,0.64,0.402,134,"VarSelRF"
"495",NA,0,0.44,0,"PIMP"
"496",0.536585365853659,0.44,0.382,41,"AUCRF"
"497",0.0835164835164835,0.76,0.406,455,"Perm"
"498",0.537037037037037,0.58,0.344,54,"EFS"
"499",0.201298701298701,0.62,0.386,154,"RFE"
"500",0.271844660194175,0.56,0.39,103,"Vita"
"501",0.818181818181818,0.18,0.364,11,"binomialRF"
"502",0.846153846153846,0.22,0.378,13,"VSURF"
"503",1,0.06,0.444,3,"Boruta"
"504",0.220238095238095,0.74,0.318,168,"VarSelRF"
"505",NA,0,0.44,0,"PIMP"
"506",0.267175572519084,0.7,0.348,131,"AUCRF"
"507",0.0860655737704918,0.84,0.36,488,"Perm"
"508",0.608695652173913,0.56,0.306,46,"EFS"
"509",0.202453987730061,0.66,0.352,163,"RFE"
"510",0.25531914893617,0.48,0.328,94,"Vita"
"511",0.923076923076923,0.24,0.388,13,"binomialRF"
"512",0.611111111111111,0.22,0.414,18,"VSURF"
"513",1,0.1,0.416,5,"Boruta"
"514",0.376811594202899,0.52,0.338,69,"VarSelRF"
"515",NA,0,0.446,0,"PIMP"
"516",0.298076923076923,0.62,0.37,104,"AUCRF"
"517",0.0934182590233546,0.88,0.386,471,"Perm"
"518",0.608695652173913,0.56,0.308,46,"EFS"
"519",0.186746987951807,0.62,0.36,166,"RFE"
"520",0.254545454545455,0.56,0.366,110,"Vita"
"521",0.818181818181818,0.18,0.41,11,"binomialRF"
"522",0.692307692307692,0.18,0.402,13,"VSURF"
