"","user.self","sys.self","elapsed","user.child","sys.child","Model"
"vita.time20","0.280000000000001","0.0259999999999998","1.49300000000005","0","0","Vita"
"perm.time20","0.0849999999999937","0.00300000000000011","0.213999999999999","0","0","Perm"
"binom.rf.time21","0.0369999999999919","0.00199999999999978","0.223000000000013","0","0","BinomialRF"
"boruta.time21","7.39700000000001","0.342000000000001","4.19099999999997","0","0","Boruta"
"vsurf.time21","6.39800000000001","0.447","51.296","0.00999999999999801","0.0129999999999999","VSURF"
"varselrf.time21","2.17099999999999","0.00999999999999979","4.339","0","0","VarSelRF"
"pimp.time21","0.00799999999999557","0.00799999999999912","7.06900000000002","5.678","0.316","PIMP"
"aucrf.time21","0.241","0.0170000000000003","0.33499999999998","0","0","AUCRF"
"efs.time21","6.119","0.163","11.6319999999999","0","0","EFS"
"rfe.time21","0.116000000000014","0.00499999999999989","0.209000000000003","0","0","RFE"
"vita.time21","0.294999999999987","0.0249999999999995","0.716000000000008","0","0","Vita"
"perm.time21","0.0880000000000081","0.00300000000000011","0.300000000000011","0","0","Perm"
"binom.rf.time22","0.0330000000000013","0.000999999999999446","0.350999999999999","0","0","BinomialRF"
"boruta.time22","5.005","0.249","2.25899999999996","0","0","Boruta"
"vsurf.time22","5.298","0.366","48.06","0.00999999999999801","0.0140000000000002","VSURF"
"varselrf.time22","2.13500000000001","0.0129999999999999","3.262","0","0","VarSelRF"
"pimp.time22","0.007000000000005","0.00700000000000056","4.279","5.71400000000001","0.29","PIMP"
"aucrf.time22","0.236000000000004","0.0189999999999992","0.46999999999997","0","0","AUCRF"
"efs.time22","6.10600000000001","0.169","16.309","0","0","EFS"
"rfe.time22","0.113","0.00600000000000023","0.355000000000018","0","0","RFE"
"vita.time22","0.284999999999997","0.0230000000000006","0.343000000000018","0","0","Vita"
"perm.time22","0.0859999999999985","0.00400000000000045","0.11099999999999","0","0","Perm"
"binom.rf.time23","0.0330000000000013","0.000999999999999446","0.312999999999988","0","0","BinomialRF"
"boruta.time23","6.77199999999999","0.335","3.71599999999995","0","0","Boruta"
"vsurf.time23","0.981000000000009","0.0260000000000007","33.819","0.0110000000000028","0.0130000000000003","VSURF"
"varselrf.time23","2.108","0.016","4.99700000000001","0","0","VarSelRF"
"pimp.time23","0.00900000000000034","0.00699999999999967","5.411","4.243","0.664","PIMP"
"aucrf.time23","0.236000000000004","0.0179999999999998","0.571000000000026","0","0","AUCRF"
"efs.time23","6.045","0.16","10.957","0","0","EFS"
"rfe.time23","0.111000000000004","0.00600000000000023","0.271999999999991","0","0","RFE"
"vita.time23","0.287000000000006","0.0219999999999994","0.366999999999962","0","0","Vita"
"perm.time23","0.0879999999999939","0.00300000000000011","0.180999999999983","0","0","Perm"
"binom.rf.time24","0.0319999999999965","0","0.0380000000000109","0","0","BinomialRF"
"boruta.time24","6.52900000000001","0.33","3.46300000000002","0","0","Boruta"
"vsurf.time24","5.297","0.378","40.454","0.00999999999999801","0.0129999999999999","VSURF"
"varselrf.time24","2.18299999999999","0.00999999999999979","2.87699999999995","0","0","VarSelRF"
"pimp.time24","0.00799999999999557","0.00800000000000001","11.006","5.631","0.331","PIMP"
"aucrf.time24","0.236000000000004","0.0179999999999998","0.364000000000033","0","0","AUCRF"
"efs.time24","5.873","0.154","11.124","0","0","EFS"
"rfe.time24","0.108000000000004","0.00400000000000045","0.131999999999948","0","0","RFE"
"vita.time24","0.284000000000006","0.0220000000000002","1.09100000000001","0","0","Vita"
"perm.time24","0.0880000000000081","0.00199999999999978","0.105999999999995","0","0","Perm"
"binom.rf.time25","0.0279999999999916","0","0.0620000000000118","0","0","BinomialRF"
"boruta.time25","6.831","0.245","5.47700000000003","0","0","Boruta"
"vsurf.time25","3.70999999999999","0.257","37.226","0.0100000000000051","0.0129999999999999","VSURF"
"varselrf.time25","2.22499999999999","0.0120000000000005","2.73199999999997","0","0","VarSelRF"
"pimp.time25","0.00799999999998136","0.00699999999999967","8.74299999999999","5.656","0.315","PIMP"
"aucrf.time25","0.234999999999985","0.016","0.299999999999955","0","0","AUCRF"
"efs.time25","5.93100000000001","0.154","11.177","0","0","EFS"
"rfe.time25","0.109000000000009","0.00499999999999989","0.149000000000001","0","0","RFE"
"vita.time25","0.289000000000016","0.0220000000000002","0.480000000000018","0","0","Vita"
"perm.time25","0.0879999999999939","0.00300000000000011","0.115999999999985","0","0","Perm"
"binom.rf.time26","0.0310000000000059","0.000999999999999446","0.100999999999999","0","0","BinomialRF"
"boruta.time26","7.236","0.260000000000001","5.49400000000003","0","0","Boruta"
"vsurf.time26","0.969999999999999","0.0250000000000004","32.523","0.0100000000000051","0.0139999999999998","VSURF"
"varselrf.time26","2.29299999999999","0.0110000000000001","2.8119999999999","0","0","VarSelRF"
"pimp.time26","0.00900000000000034","0.0150000000000006","8.58200000000005","7.59","0.402","PIMP"
"aucrf.time26","0.241","0.016","0.312999999999988","0","0","AUCRF"
"efs.time26","6.069","0.159","11.343","0","0","EFS"
"rfe.time26","0.11699999999999","0.00600000000000023","0.165000000000077","0","0","RFE"
"vita.time26","0.285000000000011","0.0209999999999999","0.378000000000043","0","0","Vita"
"perm.time26","0.0910000000000082","0.00400000000000045","0.109000000000037","0","0","Perm"
"binom.rf.time27","0.0320000000000107","0.00100000000000033","0.401999999999987","0","0","BinomialRF"
"boruta.time27","7.00699999999999","0.327","3.02300000000002","0","0","Boruta"
"vsurf.time27","4.613","0.305000000000001","41.3820000000001","0.0110000000000028","0.0139999999999998","VSURF"
"varselrf.time27","2.172","0.00800000000000001","2.61799999999994","0","0","VarSelRF"
"pimp.time27","0.00900000000000034","0.0149999999999997","4.29599999999994","7.595","0.395","PIMP"
"aucrf.time27","0.248999999999995","0.0209999999999999","0.382000000000062","0","0","AUCRF"
"efs.time27","6.282","0.167","18.6799999999999","0","0","EFS"
"rfe.time27","0.116000000000014","0.00600000000000023","0.322000000000003","0","0","RFE"
"vita.time27","0.287999999999997","0.0220000000000002","0.331999999999994","0","0","Vita"
"perm.time27","0.0889999999999986","0.00499999999999989","0.201999999999998","0","0","Perm"
"binom.rf.time28","0.0320000000000107","0","0.0520000000000209","0","0","BinomialRF"
"boruta.time28","3.02100000000002","0.141999999999999","1.91399999999999","0","0","Boruta"
"vsurf.time28","5.02799999999999","0.344","39.864","0.0100000000000051","0.0139999999999998","VSURF"
"varselrf.time28","2.131","0.00999999999999979","3.84400000000005","0","0","VarSelRF"
"pimp.time28","0.00999999999999091","0.0170000000000003","8.553","7.529","0.403","PIMP"
"aucrf.time28","0.227000000000004","0.0170000000000003","0.293000000000006","0","0","AUCRF"
"efs.time28","5.654","0.153","10.668","0","0","EFS"
"rfe.time28","0.108000000000004","0.00499999999999989","0.134999999999991","0","0","RFE"
"vita.time28","0.263000000000005","0.0200000000000005","0.783000000000015","0","0","Vita"
"perm.time28","0.0900000000000034","0.00300000000000011","0.105000000000018","0","0","Perm"
"binom.rf.time29","0.0310000000000059","0","0.0399999999999636","0","0","BinomialRF"
"boruta.time29","1.86099999999999","0.107","1.31200000000001","0","0","Boruta"
"vsurf.time29","5.483","0.356000000000001","45.12","0.0109999999999957","0.0130000000000003","VSURF"
"varselrf.time29","2.22200000000001","0.0120000000000005","2.71900000000005","0","0","VarSelRF"
"pimp.time29","0.00900000000001455","0.0199999999999996","6.42200000000003","7.593","0.415","PIMP"
"aucrf.time29","0.243000000000023","0.016","0.311999999999898","0","0","AUCRF"
"efs.time29","6.06900000000002","0.16","12.021","0","0","EFS"
"rfe.time29","0.111999999999995","0.00499999999999989","0.288999999999987","0","0","RFE"
"vita.time29","0.301999999999992","0.0289999999999999","0.451000000000022","0","0","Vita"
"perm.time29","0.0879999999999939","0.00300000000000011","0.110000000000014","0","0","Perm"
"binom.rf.time30","0.0340000000000202","0.00100000000000033","0.0600000000000591","0","0","BinomialRF"
"boruta.time30","5.74699999999999","0.211","3.14099999999996","0","0","Boruta"
"vsurf.time30","3.10999999999999","0.181","37.022","0.00999999999999801","0.0130000000000008","VSURF"
"varselrf.time30","2.273","0.0110000000000001","4.12700000000007","0","0","VarSelRF"
"pimp.time30","0.00800000000000978","0.0150000000000006","8.495","7.536","0.417999999999999","PIMP"
"aucrf.time30","0.244","0.0170000000000003","0.308999999999969","0","0","AUCRF"
"efs.time30","6.14700000000002","0.147","11.194","0","0","EFS"
"rfe.time30","0.114000000000004","0.00399999999999956","0.143000000000029","0","0","RFE"
"vita.time30","0.296000000000021","0.0250000000000004","0.873000000000047","0","0","Vita"
"perm.time30","0.0910000000000082","0.00300000000000011","0.110000000000014","0","0","Perm"
"binom.rf.time31","0.0319999999999823","0.000999999999999446","0.26400000000001","0","0","BinomialRF"
"boruta.time31","2.61999999999998","0.121","1.197","0","0","Boruta"
"vsurf.time31","4.59400000000002","0.307","38.1389999999999","0.0110000000000028","0.0140000000000002","VSURF"
"varselrf.time31","2.17099999999999","0.0140000000000002","3.322","0","0","VarSelRF"
"pimp.time31","0.00899999999998613","0.0170000000000003","4.96499999999992","7.571","0.403","PIMP"
"aucrf.time31","0.239000000000004","0.0200000000000005","0.504999999999995","0","0","AUCRF"
"efs.time31","6.179","0.167000000000001","18.886","0","0","EFS"
"rfe.time31","0.110000000000014","0.00600000000000023","0.371999999999957","0","0","RFE"
"vita.time31","0.29000000000002","0.0220000000000002","0.365000000000009","0","0","Vita"
"perm.time31","0.0860000000000127","0.00399999999999956","0.220000000000027","0","0","Perm"
"binom.rf.time32","0.0310000000000059","0","0.0380000000000109","0","0","BinomialRF"
"boruta.time32","7.01100000000002","0.306","4.53200000000004","0","0","Boruta"
"vsurf.time32","0.970999999999975","0.0230000000000006","31.755","0.0110000000000028","0.0129999999999999","VSURF"
"varselrf.time32","2.27099999999999","0.0149999999999997","3.90599999999995","0","0","VarSelRF"
"pimp.time32","0.00800000000000978","0.0129999999999999","10.27","6.33199999999999","0.942","PIMP"
"aucrf.time32","0.245000000000005","0.0199999999999996","0.496000000000095","0","0","AUCRF"
"efs.time32","6.154","0.143","8.63599999999997","0","0","EFS"
"rfe.time32","0.113","0.00399999999999956","0.170000000000073","0","0","RFE"
"vita.time32","0.290999999999997","0.0250000000000004","0.654999999999973","0","0","Vita"
"perm.time32","0.0880000000000223","0.00299999999999923","0.182000000000016","0","0","Perm"
"binom.rf.time33","0.0320000000000107","0","0.0539999999999736","0","0","BinomialRF"
"boruta.time33","1.613","0.0590000000000002","1.15999999999997","0","0","Boruta"
"vsurf.time33","0.97999999999999","0.0289999999999999","31.062","0.00999999999999801","0.0130000000000008","VSURF"
"varselrf.time33","2.23599999999999","0.0119999999999996","4.50599999999997","0","0","VarSelRF"
"pimp.time33","0.00800000000000978","0.00700000000000056","9.66700000000003","5.64700000000001","0.321","PIMP"
"aucrf.time33","0.24799999999999","0.0209999999999999","0.583999999999946","0","0","AUCRF"
"efs.time33","6.23500000000001","0.154","9.21400000000006","0","0","EFS"
"rfe.time33","0.113","0.00400000000000045","0.147000000000048","0","0","RFE"
"vita.time33","0.293000000000006","0.0260000000000007","1.16999999999996","0","0","Vita"
"perm.time33","0.0900000000000034","0.00400000000000045","0.174999999999955","0","0","Perm"
"binom.rf.time34","0.0450000000000159","0","0.07000000000005","0","0","BinomialRF"
"boruta.time34","1.43699999999998","0.0640000000000001","0.809000000000083","0","0","Boruta"
