"","user.self","sys.self","elapsed","user.child","sys.child","Model"
"perm.time43",3.28300000000036,0.00900000000000034,3.36399999999958,0,0,"Perm"
"binom.rf.time44",1.05799999999999,0.00300000000000011,1.09299999999894,0,0,"BinomialRF"
"boruta.time44",63.3090000000002,0.35499999999999,45.3320000000003,0,0,"Boruta"
"vsurf.time44",24.7650000000003,1.16999999999999,474.436000000002,0.0109999999999673,0.0139999999999993,"VSURF"
"varselrf.time44",48.2120000000004,0.0729999999999933,101.481,0,0,"VarSelRF"
"pimp.time44",0.457000000000335,0.0690000000000026,142.914000000001,176.915,1.173,"PIMP"
"aucrf.time44",11.9390000000003,0.108000000000004,33.5609999999997,0,0,"AUCRF"
"efs.time44",271.267,4.471,363.684999999999,0,0,"EFS"
"rfe.time44",4.22299999999996,0.0109999999999957,4.34900000000016,0,0,"RFE"
"vita.time44",15.6459999999997,0.333999999999989,42.5249999999996,0,0,"Vita"
"perm.time44",3.42900000000009,0.0120000000000005,12.2860000000001,0,0,"Perm"
"binom.rf.time45",1.09999999999945,0.00300000000000011,1.63100000000122,0,0,"BinomialRF"
"boruta.time45",68.1289999999999,0.468999999999994,40.6869999999999,0,0,"Boruta"
"vsurf.time45",38.54,1.52800000000001,621.373,0.00999999999999091,0.0120000000000005,"VSURF"
"varselrf.time45",48.585,0.054000000000002,54.884,0,0,"VarSelRF"
"pimp.time45",0.438000000000102,0.0649999999999977,140.228000000001,177.104,1.136,"PIMP"
"aucrf.time45",11.7960000000003,0.107000000000014,12.2829999999994,0,0,"AUCRF"
"efs.time45",280.785,4.584,347.602999999999,0,0,"EFS"
"rfe.time45",4.22400000000016,0.0130000000000052,6.50200000000041,0,0,"RFE"
"vita.time45",16.1480000000001,0.325999999999993,29.6670000000013,0,0,"Vita"
"perm.time45",3.29199999999946,0.00699999999999079,3.38700000000063,0,0,"Perm"
"binom.rf.time46",1.06500000000051,0.00300000000000011,2.15899999999965,0,0,"BinomialRF"
"boruta.time46",66.4120000000003,0.441000000000003,35.996000000001,0,0,"Boruta"
"vsurf.time46",24.9449999999997,1.078,577.931,0.0109999999999673,0.0139999999999993,"VSURF"
"varselrf.time46",48.6670000000004,0.0600000000000023,58.616,0,0,"VarSelRF"
"pimp.time46",0.443000000000211,0.0619999999999976,141.997000000001,175.521,1.13,"PIMP"
"aucrf.time46",11.7310000000007,0.100000000000009,12.3739999999998,0,0,"AUCRF"
"efs.time46",280.25,4.44099999999999,344.537,0,0,"EFS"
"rfe.time46",4.20600000000013,0.0120000000000005,6.47199999999975,0,0,"RFE"
"vita.time46",16.1839999999993,0.335999999999999,32.6410000000014,0,0,"Vita"
"perm.time46",3.375,0.00799999999999557,3.48699999999917,0,0,"Perm"
"binom.rf.time47",1.05799999999999,0.00300000000000011,2.91400000000067,0,0,"BinomialRF"
"boruta.time47",66.0380000000005,0.448000000000008,47.7350000000006,0,0,"Boruta"
"vsurf.time47",35.1320000000005,1.68600000000001,607.219000000001,0.00999999999999091,0.0280000000000005,"VSURF"
"varselrf.time47",48.3559999999998,0.0690000000000026,50.1880000000001,0,0,"VarSelRF"
"pimp.time47",0.443000000000211,0.0629999999999882,107.952000000001,176.324,1.208,"PIMP"
"aucrf.time47",11.3679999999995,0.112000000000009,11.8819999999996,0,0,"AUCRF"
"efs.time47",278.527,5.53100000000001,365.284,0,0,"EFS"
"rfe.time47",4.22000000000025,0.0120000000000005,10.7459999999992,0,0,"RFE"
"vita.time47",15.875,0.313999999999993,16.6599999999999,0,0,"Vita"
"perm.time47",3.26999999999953,0.00799999999999557,3.34599999999955,0,0,"Perm"
"binom.rf.time48",1.03700000000026,0.00300000000000011,1.05600000000049,0,0,"BinomialRF"
"boruta.time48",68.0109999999995,0.433000000000007,48.3720000000012,0,0,"Boruta"
"vsurf.time48",20.7820000000002,0.871000000000009,413.989,0.0100000000002183,0.0120000000000005,"VSURF"
"varselrf.time48",48.4979999999996,0.0619999999999976,110.223000000002,0,0,"VarSelRF"
"pimp.time48",0.451000000000022,0.0649999999999977,145.014999999999,175.808,1.164,"PIMP"
"aucrf.time48",11.5650000000005,0.115000000000009,23.3050000000003,0,0,"AUCRF"
"efs.time48",269.135,4.437,402.967000000001,0,0,"EFS"
"rfe.time48",4.20100000000002,0.0110000000000099,4.28600000000006,0,0,"RFE"
"vita.time48",16.0219999999999,0.355000000000004,40.8919999999998,0,0,"Vita"
"perm.time48",3.36200000000008,0.00900000000000034,7.35800000000017,0,0,"Perm"
"binom.rf.time49",1.0649999999996,0.00300000000000011,1.8130000000001,0,0,"BinomialRF"
"boruta.time49",67.7559999999994,0.434000000000012,29.5139999999992,0,0,"Boruta"
"vsurf.time49",17.8789999999999,0.721999999999994,573.346,0.00999999999976353,0.0129999999999999,"VSURF"
"varselrf.time49",48.9719999999998,0.0640000000000072,57.3790000000008,0,0,"VarSelRF"
"pimp.time49",0.4399999999996,0.0679999999999978,142.139000000003,175.764,1.155,"PIMP"
"aucrf.time49",11.8739999999998,0.100999999999999,12.2999999999993,0,0,"AUCRF"
"efs.time49",281.08,4.542,351.548000000003,0,0,"EFS"
"rfe.time49",4.24399999999969,0.0120000000000005,6.52400000000125,0,0,"RFE"
"vita.time49",16.3140000000003,0.325999999999993,42.757999999998,0,0,"Vita"
"perm.time49",3.35099999999966,0.00900000000000034,3.69800000000032,0,0,"Perm"
"binom.rf.time50",1.06500000000051,0.00300000000000011,1.78299999999945,0,0,"BinomialRF"
"boruta.time50",64.8739999999998,0.414999999999992,47.625,0,0,"Boruta"
"vsurf.time50",31.4650000000001,1.339,608.253999999999,0.00999999999976353,0.0129999999999981,"VSURF"
"varselrf.time50",49.4560000000001,0.054000000000002,51.1779999999999,0,0,"VarSelRF"
"pimp.time50",0.452000000000226,0.0609999999999928,134.959999999999,178.091,1.149,"PIMP"
"aucrf.time50",11.6779999999999,0.106999999999999,12.0869999999995,0,0,"AUCRF"
"efs.time50",282.422,4.63,369.170999999998,0,0,"EFS"
"rfe.time50",4.1889999999994,0.0189999999999912,8.26200000000244,0,0,"RFE"
"vita.time50",16.0359999999991,0.313999999999993,17.862000000001,0,0,"Vita"
"perm.time50",3.35000000000036,0.00900000000000034,3.46399999999994,0,0,"Perm"
"binom.rf.time51",1.05699999999979,0.00300000000000011,2.45000000000073,0,0,"BinomialRF"
"boruta.time51",66.2530000000006,0.458999999999989,50.3770000000004,0,0,"Boruta"
"vsurf.time51",28.2380000000003,1.286,565.187000000002,0.0109999999999673,0.0120000000000005,"VSURF"
"varselrf.time51",49.3620000000001,0.0589999999999975,51.1320000000014,0,0,"VarSelRF"
"pimp.time51",0.430999999999585,0.0590000000000117,130.046999999999,177.73,1.249,"PIMP"
"aucrf.time51",11.6669999999995,0.115000000000009,12.0570000000007,0,0,"AUCRF"
"efs.time51",281.42,5.63199999999999,371.028000000002,0,0,"EFS"
"rfe.time51",4.18700000000081,0.0130000000000052,8.520999999997,0,0,"RFE"
"vita.time51",16.1239999999998,0.332000000000008,17.0590000000011,0,0,"Vita"
"perm.time51",3.33300000000054,0.00800000000000978,3.42600000000311,0,0,"Perm"
"binom.rf.time52",1.04399999999987,0.00199999999999534,1.06700000000274,0,0,"BinomialRF"
"boruta.time52",68.951,0.451999999999998,48.719000000001,0,0,"Boruta"
"vsurf.time52",19.2240000000002,0.843999999999994,391.026999999998,0.00999999999976353,0.0130000000000017,"VSURF"
"varselrf.time52",48.9250000000002,0.070999999999998,119.281000000003,0,0,"VarSelRF"
"pimp.time52",0.453999999999724,0.0670000000000073,149.984,176.41,1.147,"PIMP"
"aucrf.time52",11.6359999999995,0.10799999999999,24.018,0,0,"AUCRF"
"efs.time52",268.864,4.63600000000001,431.271000000001,0,0,"EFS"
"rfe.time52",4.17699999999968,0.0109999999999957,4.27200000000084,0,0,"RFE"
"vita.time52",16.2890000000007,0.341000000000008,40.8179999999993,0,0,"Vita"
"perm.time52",3.33300000000054,0.00900000000000034,6.6359999999986,0,0,"Perm"
"binom.rf.time53",1.07899999999972,0.00300000000000011,1.6239999999998,0,0,"BinomialRF"
"boruta.time53",64.8679999999995,0.414999999999992,34.7870000000003,0,0,"Boruta"
"vsurf.time53",36.9499999999998,1.842,603.355,0.0109999999999673,0.0120000000000005,"VSURF"
"varselrf.time53",49.9009999999998,0.10499999999999,59.8450000000012,0,0,"VarSelRF"
"pimp.time53",0.444999999999709,0.0640000000000072,145.679,176.938,1.171,"PIMP"
"aucrf.time53",11.8770000000004,0.106999999999999,12.5489999999991,0,0,"AUCRF"
"efs.time53",281.639999999999,4.66500000000001,369.521000000001,0,0,"EFS"
"rfe.time53",4.20299999999952,0.0110000000000099,6.43100000000049,0,0,"RFE"
"vita.time53",16.2520000000004,0.37299999999999,34.3339999999989,0,0,"Vita"
"perm.time53",3.41499999999996,0.00799999999999557,3.50900000000183,0,0,"Perm"
"binom.rf.time54",1.0590000000002,0.00300000000000011,2.17000000000189,0,0,"BinomialRF"
"boruta.time54",67.5450000000001,0.480999999999995,40.1419999999998,0,0,"Boruta"
"vsurf.time54",23.0559999999996,0.887,569.641,0.0100000000002183,0.0130000000000017,"VSURF"
"varselrf.time54",49.6009999999997,0.105000000000004,54.8179999999993,0,0,"VarSelRF"
"pimp.time54",0.451999999999316,0.0630000000000024,143.546999999999,177.451,1.156,"PIMP"
"aucrf.time54",11.8379999999997,0.0960000000000036,12.3369999999995,0,0,"AUCRF"
"efs.time54",282.231,4.667,372.594000000001,0,0,"EFS"
"rfe.time54",4.16399999999976,0.0120000000000005,6.39900000000125,0,0,"RFE"
"vita.time54",16.3760000000002,0.338000000000008,32.1460000000006,0,0,"Vita"
"perm.time54",3.30600000000049,0.007000000000005,3.42199999999866,0,0,"Perm"
"binom.rf.time55",1.05500000000029,0.00200000000000955,2.17799999999988,0,0,"BinomialRF"
"boruta.time55",65.6509999999998,0.441000000000003,47.3549999999996,0,0,"Boruta"
"vsurf.time55",37.9229999999998,1.71000000000001,625.571,0.00999999999976353,0.0139999999999993,"VSURF"
"varselrf.time55",49.348,0.0809999999999889,51.255000000001,0,0,"VarSelRF"
"pimp.time55",0.444999999999709,0.0619999999999976,115.98,177.134,1.355,"PIMP"
"aucrf.time55",11.3919999999998,0.117000000000004,11.7749999999978,0,0,"AUCRF"
"efs.time55",279.704,5.614,385.921999999999,0,0,"EFS"
"rfe.time55",4.20200000000023,0.0120000000000005,10.8339999999989,0,0,"RFE"
"vita.time55",16.2210000000005,0.326999999999998,17.1440000000002,0,0,"Vita"
"perm.time55",3.2489999999998,0.007000000000005,3.32599999999729,0,0,"Perm"
"binom.rf.time56",1.05200000000059,0.00300000000000011,1.12199999999939,0,0,"BinomialRF"
"boruta.time56",70.0509999999995,0.431000000000012,48.4779999999992,0,0,"Boruta"
"vsurf.time56",38.7449999999999,1.80499999999999,449.93,0.0109999999999673,0.0120000000000005,"VSURF"
"varselrf.time56",48.8389999999999,0.0679999999999978,116.575000000001,0,0,"VarSelRF"
"pimp.time56",0.451000000000022,0.085000000000008,153.565999999999,178.539,2.062,"PIMP"
"aucrf.time56",11.5660000000007,0.100000000000009,28.4040000000023,0,0,"AUCRF"
"efs.time56",271.118,4.65700000000001,419.465,0,0,"EFS"
"rfe.time56",4.22499999999945,0.0100000000000051,4.33899999999994,0,0,"RFE"
"vita.time56",16.3249999999998,0.338999999999999,38.1689999999981,0,0,"Vita"
"perm.time56",3.34699999999975,0.0160000000000053,9.14500000000044,0,0,"Perm"
"binom.rf.time57",1.07900000000063,0.00300000000000011,1.60200000000259,0,0,"BinomialRF"
"boruta.time57",66.2260000000006,0.453000000000003,34.2649999999994,0,0,"Boruta"
"vsurf.time57",18.375,0.703000000000003,560.276000000002,0.0109999999999673,0.0120000000000005,"VSURF"
"varselrf.time57",49.7839999999997,0.0649999999999977,75.7610000000022,0,0,"VarSelRF"
"pimp.time57",0.433999999999287,0.0619999999999976,130.103000000003,175.484,1.127,"PIMP"
"aucrf.time57",11.9459999999999,0.103000000000009,12.3729999999996,0,0,"AUCRF"
"efs.time57",280.949,4.706,355.931,0,0,"EFS"
"rfe.time57",4.25399999999991,0.012999999999991,6.5,0,0,"RFE"
"vita.time57",16.2650000000003,0.350999999999999,44.1470000000008,0,0,"Vita"
"perm.time57",3.38500000000022,0.00999999999999091,3.47600000000239,0,0,"Perm"
"binom.rf.time58",1.03899999999976,0.00300000000000011,1.68399999999747,0,0,"BinomialRF"
"boruta.time58",66.3530000000001,0.463000000000008,42.262999999999,0,0,"Boruta"
"vsurf.time58",26.1199999999999,1.157,594.008999999998,0.00999999999976353,0.0130000000000017,"VSURF"
"varselrf.time58",49.0960000000005,0.0649999999999977,62.4430000000029,0,0,"VarSelRF"
"pimp.time58",0.436000000000604,0.0630000000000024,124.767,175.369,1.158,"PIMP"
"aucrf.time58",11.5820000000003,0.108000000000004,12.018,0,0,"AUCRF"
"efs.time58",279.875,4.72799999999999,359.685000000001,0,0,"EFS"
"rfe.time58",4.1309999999994,0.0160000000000053,7.91900000000169,0,0,"RFE"
"vita.time58",16.2460000000001,0.355999999999995,29.7210000000014,0,0,"Vita"
"perm.time58",3.31099999999969,0.00799999999999557,3.44800000000032,0,0,"Perm"
"binom.rf.time59",1.05200000000059,0.00200000000000955,2.75300000000061,0,0,"BinomialRF"
"boruta.time59",65.4249999999993,0.483999999999995,44.1479999999974,0,0,"Boruta"
"vsurf.time59",27.9530000000004,1.538,642.651999999998,0.0109999999999673,0.0140000000000029,"VSURF"
"varselrf.time59",48.2889999999998,0.054000000000002,49.7769999999982,0,0,"VarSelRF"
"pimp.time59",0.448999999999614,0.0629999999999882,90.3289999999979,177.236,1.199,"PIMP"
"aucrf.time59",11.3329999999996,0.122,11.7210000000014,0,0,"AUCRF"
"efs.time59",278.134,5.66,396.679,0,0,"EFS"
"rfe.time59",4.18299999999999,0.0130000000000052,10.8410000000003,0,0,"RFE"
"vita.time59",15.9090000000006,0.322999999999993,17,0,0,"Vita"
"perm.time59",3.26399999999921,0.007000000000005,3.3640000000014,0,0,"Perm"
"binom.rf.time60",1.08300000000054,0.00200000000000955,1.1150000000016,0,0,"BinomialRF"
"boruta.time60",68.2829999999994,0.445999999999998,48.8549999999996,0,0,"Boruta"
"vsurf.time60",52.9809999999998,3.05800000000001,509.524000000001,0.0100000000002183,0.0120000000000005,"VSURF"
"varselrf.time60",48.4859999999999,0.0739999999999981,108.882000000001,0,0,"VarSelRF"
"pimp.time60",0.453000000000429,0.0649999999999977,144.91,176.921,1.16,"PIMP"
"aucrf.time60",11.7060000000001,0.102999999999994,34.7400000000016,0,0,"AUCRF"
"efs.time60",271.277,4.509,376.285,0,0,"EFS"
"rfe.time60",4.21900000000005,0.0109999999999957,4.3739999999998,0,0,"RFE"
"vita.time60",15.6839999999993,0.343999999999994,39.6469999999972,0,0,"Vita"
"perm.time60",3.47000000000025,0.0100000000000051,9.46399999999994,0,0,"Perm"
"binom.rf.time61",1.05000000000018,0.00300000000000011,1.35300000000279,0,0,"BinomialRF"
"boruta.time61",67.6489999999994,0.439999999999998,34.5820000000022,0,0,"Boruta"
"vsurf.time61",23.6569999999992,1.068,586.374,0.0100000000002183,0.0120000000000005,"VSURF"
"varselrf.time61",49.3949999999995,0.0759999999999934,91.9930000000022,0,0,"VarSelRF"
"pimp.time61",0.4399999999996,0.0589999999999975,117.776999999998,175.544,1.133,"PIMP"
"aucrf.time61",11.4700000000003,0.102999999999994,11.8909999999996,0,0,"AUCRF"
"efs.time61",277.976,4.46899999999999,338.32,0,0,"EFS"
"rfe.time61",4.22800000000007,0.012999999999991,6.51699999999983,0,0,"RFE"
"vita.time61",15.9360000000006,0.338999999999999,41.3480000000018,0,0,"Vita"
"perm.time61",3.36200000000008,0.00699999999999079,3.45400000000154,0,0,"Perm"
"binom.rf.time62",1.03600000000006,0.00199999999999534,2.1260000000002,0,0,"BinomialRF"
"boruta.time62",67.7259999999997,0.426000000000002,40.6209999999992,0,0,"Boruta"
"vsurf.time62",39.116,1.82599999999999,622.478000000003,0.0100000000002183,0.0130000000000017,"VSURF"
"varselrf.time62",49.1379999999999,0.0660000000000025,66.3369999999995,0,0,"VarSelRF"
"pimp.time62",0.442000000000007,0.0619999999999976,114.596999999998,175.965,1.267,"PIMP"
"aucrf.time62",11.6660000000002,0.097999999999999,12.0489999999991,0,0,"AUCRF"
"efs.time62",279.917,4.512,359.673999999999,0,0,"EFS"
"rfe.time62",4.22499999999945,0.0130000000000052,8.78800000000047,0,0,"RFE"
"vita.time62",16.2799999999997,0.338999999999999,29.5929999999971,0,0,"Vita"
"perm.time62",3.32899999999972,0.00799999999999557,3.5,0,0,"Perm"
"binom.rf.time63",1.10899999999947,0.0029999999999859,2.72600000000239,0,0,"BinomialRF"
"boruta.time63",66.4790000000003,0.47399999999999,38.114999999998,0,0,"Boruta"
"vsurf.time63",37.8019999999997,1.785,649.200000000001,0.00999999999976353,0.0130000000000017,"VSURF"
"varselrf.time63",48.2449999999999,0.061000000000007,49.6280000000006,0,0,"VarSelRF"
"pimp.time63",0.434999999999491,0.0600000000000023,84.8849999999984,176.484,1.246,"PIMP"
"aucrf.time63",11.4120000000003,0.119,12.0099999999984,0,0,"AUCRF"
"efs.time63",277.816,5.43599999999998,402.005000000001,0,0,"EFS"
"rfe.time63",4.1909999999998,0.0120000000000005,10.7270000000026,0,0,"RFE"
"vita.time63",16.1090000000004,0.316999999999979,16.8290000000015,0,0,"Vita"
"perm.time63",3.26600000000053,0.007000000000005,3.34999999999854,0,0,"Perm"
"binom.rf.time64",1.02300000000014,0.00200000000000955,1.04799999999886,0,0,"BinomialRF"
"boruta.time64",66.8609999999999,0.448999999999998,47.8010000000031,0,0,"Boruta"
"vsurf.time64",23.5969999999998,1.105,399.883000000002,0.0100000000002183,0.0120000000000005,"VSURF"
"varselrf.time64",49.4009999999998,0.0700000000000074,113.874000000003,0,0,"VarSelRF"
"pimp.time64",0.447999999999411,0.063999999999993,147.743000000002,177.266,1.139,"PIMP"
"aucrf.time64",11.8110000000006,0.113,31.413999999997,0,0,"AUCRF"
"efs.time64",271.174,4.63900000000001,413.276999999998,0,0,"EFS"
"rfe.time64",4.24799999999959,0.0109999999999957,4.37999999999738,0,0,"RFE"
"vita.time64",16.3010000000004,0.329999999999998,40.3639999999978,0,0,"Vita"
"perm.time64",3.43599999999969,0.00900000000000034,7.92399999999907,0,0,"Perm"
"binom.rf.time65",1.04100000000017,0.00300000000000011,1.59400000000096,0,0,"BinomialRF"
"boruta.time65",66.8230000000003,0.442999999999998,40.5190000000002,0,0,"Boruta"
"vsurf.time65",32.7799999999997,1.711,569.512999999999,0.00999999999976353,0.0130000000000017,"VSURF"
"varselrf.time65",49.5700000000006,0.0789999999999935,112.751,0,0,"VarSelRF"
"pimp.time65",0.415999999999258,0.0579999999999927,92.094000000001,172.32,1.072,"PIMP"
"aucrf.time65",11.6389999999992,0.113,12.4410000000025,0,0,"AUCRF"
"efs.time65",275.885,4.664,344.187000000002,0,0,"EFS"
"rfe.time65",4.1880000000001,0.0120000000000005,6.44399999999951,0,0,"RFE"
"vita.time65",15.8449999999993,0.338000000000008,47.2489999999998,0,0,"Vita"
"perm.time65",3.42000000000007,0.0120000000000005,3.5679999999993,0,0,"Perm"
"binom.rf.time66",1.04799999999977,0.00300000000000011,2.11000000000058,0,0,"BinomialRF"
"boruta.time66",67.0410000000002,0.435999999999993,40.474000000002,0,0,"Boruta"
"vsurf.time66",46.9899999999998,2.262,639.617999999999,0.0100000000002183,0.0120000000000005,"VSURF"
"varselrf.time66",49.2640000000001,0.0980000000000132,51.4809999999998,0,0,"VarSelRF"
"pimp.time66",0.447000000000116,0.0619999999999976,118.737000000001,178.097,1.209,"PIMP"
"aucrf.time66",11.7290000000003,0.109999999999999,12.2920000000013,0,0,"AUCRF"
"efs.time66",281.566,4.67100000000001,401.202000000001,0,0,"EFS"
"rfe.time66",4.21500000000015,0.0120000000000005,8.68799999999828,0,0,"RFE"
"vita.time66",16.1710000000003,0.338999999999999,18.9629999999997,0,0,"Vita"
"perm.time66",3.34299999999985,0.00800000000000978,3.43000000000029,0,0,"Perm"
"binom.rf.time67",1.04299999999967,0.0029999999999859,2.71500000000015,0,0,"BinomialRF"
"boruta.time67",65.5250000000005,0.453000000000003,41.375,0,0,"Boruta"
"vsurf.time67",31.7880000000005,1.54300000000001,562.736999999997,0.0100000000002183,0.0120000000000005,"VSURF"
"varselrf.time67",49.1480000000001,0.0960000000000036,51.5380000000005,0,0,"VarSelRF"
"pimp.time67",0.437999999999192,0.0600000000000023,115.305,178.129,1.261,"PIMP"
"aucrf.time67",11.6869999999999,0.113,12.1399999999994,0,0,"AUCRF"
"efs.time67",280.177,5.64700000000002,402.818000000003,0,0,"EFS"
"rfe.time67",4.21399999999994,0.0120000000000005,8.63000000000102,0,0,"RFE"
"vita.time67",16.0219999999999,0.349999999999994,17.2340000000004,0,0,"Vita"
"perm.time67",3.31800000000021,0.00900000000001455,3.42799999999988,0,0,"Perm"
"binom.rf.time68",1.04399999999987,0.00300000000000011,1.20099999999729,0,0,"BinomialRF"
"boruta.time68",67.6969999999992,0.465000000000003,47.8000000000029,0,0,"Boruta"
"vsurf.time68",31.4669999999996,1.91,382.364999999998,0.0100000000002183,0.0129999999999981,"VSURF"
"varselrf.time68",48.9630000000006,0.0720000000000027,112.481,0,0,"VarSelRF"
"pimp.time68",0.442000000000007,0.0679999999999836,149.078999999998,176.81,1.36,"PIMP"
"aucrf.time68",11.6440000000002,0.126000000000005,24.6039999999994,0,0,"AUCRF"
"efs.time68",270.782,4.679,458.997000000003,0,0,"EFS"
"rfe.time68",4.03200000000106,0.0130000000000052,4.19700000000012,0,0,"RFE"
"vita.time68",16.0699999999997,0.321999999999974,41.8609999999971,0,0,"Vita"
"perm.time68",3.34099999999944,0.00899999999998613,6.83099999999831,0,0,"Perm"
"binom.rf.time69",1.05499999999938,0.0029999999999859,1.74199999999837,0,0,"BinomialRF"
"boruta.time69",66.1379999999999,0.439999999999998,39.0740000000005,0,0,"Boruta"
"vsurf.time69",55.9859999999999,2.67499999999998,621.669999999998,0.0100000000002183,0.0120000000000005,"VSURF"
"varselrf.time69",50.2330000000002,0.0700000000000216,88.9160000000011,0,0,"VarSelRF"
"pimp.time69",0.447000000000116,0.0629999999999882,112.177,174.742,1.134,"PIMP"
"aucrf.time69",11.9790000000003,0.10299999999998,12.4379999999983,0,0,"AUCRF"
"efs.time69",279.362999999999,4.495,370.611999999997,0,0,"EFS"
"rfe.time69",4.16699999999946,0.0190000000000055,6.98600000000079,0,0,"RFE"
"vita.time69",16.232,0.328000000000003,44.4969999999994,0,0,"Vita"
"perm.time69",3.45400000000063,0.00799999999998136,3.5669999999991,0,0,"Perm"
"binom.rf.time70",1.0630000000001,0.00200000000000955,2.17699999999968,0,0,"BinomialRF"
"boruta.time70",67.5540000000001,0.417999999999978,45.1860000000015,0,0,"Boruta"
"vsurf.time70",41.1350000000002,1.96099999999998,623.052,0.0109999999999673,0.0120000000000005,"VSURF"
"varselrf.time70",48.9110000000001,0.063999999999993,50.7760000000017,0,0,"VarSelRF"
"pimp.time70",0.432000000000698,0.0630000000000166,102.98,178.051,1.136,"PIMP"
"aucrf.time70",11.4970000000003,0.113,11.851999999999,0,0,"AUCRF"
"efs.time70",280.338,4.566,416.206999999999,0,0,"EFS"
"rfe.time70",4.22299999999996,0.0120000000000005,8.68299999999726,0,0,"RFE"
"vita.time70",16.0780000000004,0.300000000000011,16.9079999999994,0,0,"Vita"
"perm.time70",3.28000000000065,0.007000000000005,3.39500000000044,0,0,"Perm"
"binom.rf.time71",1.01199999999972,0.00199999999998113,2.07099999999991,0,0,"BinomialRF"
"boruta.time71",69.5569999999998,0.464999999999975,39.4789999999994,0,0,"Boruta"
"vsurf.time71",29.1390000000001,1.65700000000001,575.076999999997,0.0100000000002183,0.0120000000000005,"VSURF"
"varselrf.time71",47.5039999999999,0.0650000000000261,49.2479999999996,0,0,"VarSelRF"
"pimp.time71",0.434000000000196,0.0600000000000023,123.512999999999,173.204,1.269,"PIMP"
"aucrf.time71",11.2179999999998,0.113999999999976,11.6980000000003,0,0,"AUCRF"
"efs.time71",273.112999999999,5.501,382.136999999999,0,0,"EFS"
"rfe.time71",4.06099999999969,0.0120000000000005,8.30500000000029,0,0,"RFE"
"vita.time71",16.1050000000005,0.331999999999994,29.2249999999985,0,0,"Vita"
"perm.time71",3.19899999999961,0.007000000000005,3.33099999999831,0,0,"Perm"
"binom.rf.time72",1.02599999999984,0.0029999999999859,1.04999999999927,0,0,"BinomialRF"
"boruta.time72",66.6270000000004,0.457000000000022,48.1130000000012,0,0,"Boruta"
"vsurf.time72",49.7510000000002,2.649,434.481,0.0109999999999673,0.0120000000000005,"VSURF"
"varselrf.time72",49.4380000000001,0.0829999999999984,117.183000000001,0,0,"VarSelRF"
"pimp.time72",0.451999999999316,0.0660000000000025,151.039999999997,177.955,1.151,"PIMP"
"aucrf.time72",11.6669999999995,0.102000000000004,22.1709999999985,0,0,"AUCRF"
"efs.time72",271.418000000001,4.48599999999999,426.698,0,0,"EFS"
"rfe.time72",4.26299999999901,0.0130000000000052,4.45100000000093,0,0,"RFE"
"vita.time72",16.3050000000003,0.341000000000008,41.2760000000017,0,0,"Vita"
"perm.time72",3.34499999999935,0.00800000000000978,8.3859999999986,0,0,"Perm"
"binom.rf.time73",1.04099999999926,0.00200000000000955,1.59600000000137,0,0,"BinomialRF"
"boruta.time73",66.3490000000002,0.434999999999974,38.244999999999,0,0,"Boruta"
"vsurf.time73",38.75,1.85399999999998,586.164000000001,0.0100000000002183,0.0120000000000005,"VSURF"
"varselrf.time73",49.5570000000007,0.0690000000000168,56.8460000000014,0,0,"VarSelRF"
"pimp.time73",0.447000000000116,0.0619999999999834,132.648000000001,176.81,1.112,"PIMP"
"aucrf.time73",11.6900000000005,0.109999999999985,12.1630000000005,0,0,"AUCRF"
"efs.time73",281.394999999999,4.70000000000002,370.323,0,0,"EFS"
"rfe.time73",4.19800000000032,0.0120000000000005,8.6239999999998,0,0,"RFE"
"vita.time73",16.2139999999999,0.335000000000008,29.7599999999984,0,0,"Vita"
"perm.time73",3.33400000000074,0.00799999999998136,3.47199999999793,0,0,"Perm"
"binom.rf.time74",1.04899999999907,0.00200000000000955,2.11100000000079,0,0,"BinomialRF"
"boruta.time74",67.3779999999988,0.442999999999984,34.5120000000024,0,0,"Boruta"
"vsurf.time74",14.7429999999986,0.489000000000004,505.454999999998,0.0100000000002183,0.0130000000000017,"VSURF"
"varselrf.time74",49.1270000000004,0.0579999999999927,67.2930000000015,0,0,"VarSelRF"
"pimp.time74",0.448999999998705,0.061000000000007,134.624,173.534,1.266,"PIMP"
"aucrf.time74",11.7950000000001,0.117999999999995,12.5339999999997,0,0,"AUCRF"
"efs.time74",277.017,5.566,357.905999999999,0,0,"EFS"
"rfe.time74",4.20399999999972,0.0120000000000005,6.48600000000079,0,0,"RFE"
"vita.time74",16.2780000000002,0.334000000000003,40.8280000000013,0,0,"Vita"
"perm.time74",3.31099999999969,0.007000000000005,3.43400000000111,0,0,"Perm"
"binom.rf.time75",1.04299999999967,0.00200000000000955,2.12000000000262,0,0,"BinomialRF"
"boruta.time75",65.7129999999997,0.442000000000007,47.3659999999982,0,0,"Boruta"
"vsurf.time75",30.0609999999997,1.322,556.519,0.0109999999999673,0.0120000000000005,"VSURF"
"varselrf.time75",48.7800000000007,0.0660000000000025,50.6339999999982,0,0,"VarSelRF"
"pimp.time75",0.424999999999272,0.0569999999999879,98.7359999999971,175.697,1.122,"PIMP"
"aucrf.time75",11.3680000000004,0.102000000000004,11.8239999999969,0,0,"AUCRF"
"efs.time75",279.231,4.69900000000001,392.731,0,0,"EFS"
