"","x"
"1",0.606378944861185
"2",0.303492965395989
"3",0.0757972921584576
"4",0.0125949454437477
"5",0.0015664884598455
"6",0.000155551206423097
"7",1.28458203502557e-05
"8",9.07455348638113e-07
"9",5.59779137735973e-08
"10",3.06318914209875e-09
"11",1.50553140017066e-10
"12",6.71317122653219e-12
"13",2.73835563044231e-13
"14",1.02896554066054e-14
"15",3.58291304377009e-16
"16",1.16202585203354e-17
"17",3.52591678075743e-19
"18",1.00485410227086e-20
"19",2.69905756532546e-22
"20",6.85393681305975e-24
"21",1.65002182536624e-25
"22",3.77525371169166e-27
"23",8.22798492993132e-29
"24",1.711701613138e-30
"25",3.40541236848025e-32
"26",6.49039554513152e-34
"27",1.1869322722482e-35
"28",2.08581135596948e-37
"29",3.52705838471887e-39
"30",5.74633791580307e-41
"31",9.03078130911993e-43
"32",1.37055352619922e-44
"33",2.01072824007581e-46
"34",2.85443266404428e-48
"35",3.92457178975646e-50
"36",5.23051752903335e-52
"37",6.76284798965774e-54
"38",8.48946640478638e-56
"39",1.03540986918921e-57
"40",1.22779025067482e-59
"41",1.41644470861134e-61
"42",1.59077264083893e-63
"43",1.74022747067322e-65
"44",1.85540000830676e-67
"45",1.92901493265126e-69
"46",1.95669182357686e-71
"47",1.93736079498514e-73
"48",1.87328136843919e-75
"49",1.76967897043492e-77
"50",1.63407263311594e-79
"51",1.47540892399457e-81
"52",1.30313453806268e-83
"53",1.12633288594392e-85
"54",9.53023085166061e-88
"55",7.89681012622306e-90
"56",6.41000512566291e-92
"57",5.09876355090804e-94
"58",3.97564409427528e-96
"59",3.03960915012245e-98
"60",2.27941033296707e-100
"61",1.67704363836917e-102
"62",1.21088170282156e-104
"63",8.58240607605455e-107
"64",5.97278844131734e-109
"65",4.08237698457157e-111
"66",2.74107394359468e-113
"67",1.80842534271193e-115
"68",1.17260035966859e-117
"69",7.47417941082995e-120
"70",4.6841704102342e-122
"71",2.88699763593728e-124
"72",1.75021357054665e-126
"73",1.04387946524929e-128
"74",6.12640601048579e-131
"75",3.5386404870782e-133
"76",2.01195975641684e-135
"77",1.12623530962167e-137
"78",6.20781523444987e-140
"79",3.36991586993698e-142
"80",1.80193420903613e-144
"81",9.49217094599865e-147
"82",4.9267932096534e-149
"83",2.51999115560045e-151
"84",1.27037435392138e-153
"85",6.31281407103787e-156
"86",3.09265813289967e-158
"87",1.49388123606556e-160
"88",7.11593008791712e-163
"89",3.34297834915571e-165
"90",1.54908512990761e-167
"91",7.08123666324132e-170
"92",3.19364092876276e-172
"93",1.42120287664183e-174
"94",6.24119575134129e-177
"95",2.70500997891073e-179
"96",1.15719303665534e-181
"97",4.88679491830804e-184
"98",2.03736225606684e-186
"99",8.38651906186734e-189
"100",3.40884385685753e-191
"101",1.36831470130117e-193
"102",5.42449261658162e-196
"103",2.12405793442076e-198
"104",8.21574057454992e-201
"105",3.13934030963302e-203
"106",1.18516493885759e-205
"107",4.42083735479583e-208
"108",1.6294892254774e-210
"109",5.93546570285673e-213
"110",2.13672622670362e-215
"111",7.60269318992734e-218
"112",2.6738904166073e-220
"113",9.29629068407906e-223
"114",3.19519589095527e-225
"115",1.08577069156849e-227
"116",3.64806099095127e-230
"117",1.2119908542303e-232
"118",3.98179793489588e-235
"119",1.29369081714352e-237
"120",4.15701324979453e-240
"121",1.32117287968945e-242
"122",4.1532912605332e-245
"123",1.29153529574007e-247
"124",3.97308155138672e-250
"125",1.20915410965223e-252
"126",3.64077633817207e-255
"127",1.08464903539613e-257
"128",3.19736066174957e-260
"129",9.32663543881843e-263
"130",2.69223361597292e-265
"131",7.69091146166129e-268
"132",2.17441658514597e-270
