"","x"
"1",0.99007476639389
"2",0.00171606448290832
"3",0.000856952573239743
"4",0.000570204008502044
"5",0.000414791722086706
"6",0.00123794185669011
"7",-0.0513950858676872
"8",2.04073249188888
"9",-24.7745751298313
"10",-4288.34448327779
"11",494432.780575968
"12",-35010031.8116809
"13",1971205482.05037
"14",-95076066319.0087
"15",4065003778355.82
"16",-157123218926355
"17",5561955355285516
"18",-181994542888875104
"19",5543871578207248384
"20",-1.58105235349432e+20
"21",4.24107987610709e+21
"22",-1.074248465187e+23
"23",2.57804977604628e+24
"24",-5.87906549454593e+25
"25",1.27725469833867e+27
"26",-2.64970737526911e+28
"27",5.2597678654036e+29
"28",-1.00090935715506e+31
"29",1.82902888477738e+32
"30",-3.21454274568787e+33
"31",5.44140651190496e+34
"32",-8.8831927618068e+35
"33",1.40030732436583e+37
"34",-2.1338651264642e+38
"35",3.14672998642095e+39
"36",-4.49500874668906e+40
"37",6.22562335929166e+41
"38",-8.36748046609975e+42
"39",1.09225073248088e+44
"40",-1.38580406646017e+45
"41",1.71021554842254e+46
"42",-2.05433012038092e+47
"43",2.40350666981295e+48
"44",-2.74060998203815e+49
"45",3.04743092239299e+50
"46",-3.30636639624077e+51
"47",3.50213597421973e+52
"48",-3.62329663840679e+53
"49",3.66334489024167e+54
"50",-3.62126079907404e+55
"51",3.50143771478091e+56
"52",-3.31303607320964e+57
"53",3.0688817395567e+58
"54",-2.78408454106607e+59
"55",2.47457376404974e+60
"56",-2.15573477892771e+61
"57",1.84129146824213e+62
"58",-1.54252370019902e+63
"59",1.26784978191361e+64
"60",-1.02275119005432e+65
"61",8.0997814270502e+65
"62",-6.29952951976667e+66
"63",4.81283064030467e+67
"64",-3.61304004592867e+68
"65",2.66589425919742e+69
"66",-1.9338622589768e+70
"67",1.37953152014127e+71
"68",-9.67985408102025e+71
"69",6.68253853834387e+72
"70",-4.53994817389287e+73
"71",3.0359553708089e+74
"72",-1.99880475459133e+75
"73",1.29589122312815e+76
"74",-8.27522729728256e+76
"75",5.20585401737551e+77
"76",-3.22693115381869e+78
"77",1.97131340179022e+79
"78",-1.18705323938366e+80
"79",7.04711437763204e+80
"80",-4.12529420580352e+81
"81",2.38163278297132e+82
"82",-1.3562591572711e+83
"83",7.61953281770635e+83
"84",-4.22376381107738e+84
"85",2.31058794205193e+85
"86",-1.24755912731902e+86
"87",6.64933059269225e+86
"88",-3.49891622260715e+87
"89",1.81797119971787e+88
"90",-9.32815322539439e+88
"91",4.72732390122363e+89
"92",-2.3664662986119e+90
"93",1.17031649401118e+91
"94",-5.7184150189592e+91
"95",2.76100536852281e+92
"96",-1.31742705928421e+93
"97",6.21299258070263e+93
"98",-2.89624901981687e+94
"99",1.3346776810272e+95
"100",-6.08087022965776e+95
"101",2.73934124904676e+96
"102",-1.22027773717091e+97
"103",5.37580330689168e+97
"104",-2.34228157361552e+98
"105",1.00944759373341e+99
"106",-4.30342564524659e+99
"107",1.81495826146832e+100
"108",-7.57313754858089e+100
"109",3.12662715306302e+101
"110",-1.277323038988e+102
"111",5.16395390421356e+102
"112",-2.06610665639544e+103
"113",8.18168921684971e+103
"114",-3.20688583540463e+104
"115",1.24423976745925e+105
"116",-4.77896547056682e+105
"117",1.81719511073591e+106
"118",-6.84124539902835e+106
"119",2.55013000996032e+107
"120",-9.41261221932713e+107
"121",3.44037224249808e+108
"122",-1.24530139696548e+109
"123",4.46419636065393e+109
"124",-1.58503028203968e+110
"125",5.57420204103465e+110
"126",-1.94179721193136e+111
"127",6.70078997199566e+111
"128",-2.29072975478939e+112
"129",7.75839743394067e+112
"130",-2.60342440359911e+113
"131",8.65599642088569e+113
"132",-2.85175758149522e+114
"133",9.31013167626674e+114
"134",-3.01211078227317e+115
"135",9.65788814093898e+115
