"","x"
"162",6.2960687953445e-112
"163",4.30238808680296e-113
"164",2.91335972465823e-114
"165",1.95494975007335e-115
"166",1.30000902065447e-116
"167",8.56719236913405e-118
"168",5.59530736260081e-119
"169",3.62171551801355e-120
"170",2.32338481665041e-121
"171",1.47725562791217e-122
"172",9.30955488229538e-124
"173",5.81502788266591e-125
"174",3.60026920677888e-126
"175",2.20947409585705e-127
"176",1.34407622632064e-128
"177",8.10494414968382e-130
"178",4.84481506851597e-131
"179",2.87088078241746e-132
"180",1.68644985642563e-133
"181",9.82112851188574e-135
"182",5.67006752909242e-136
"183",3.24536060651067e-137
"184",1.84159626022069e-138
"185",1.03607524556585e-139
"186",5.77912496499036e-141
"187",3.19606151022634e-142
"188",1.75250233148406e-143
"189",9.52797319281062e-145
"190",5.13628070250137e-146
"191",2.74543377553902e-147
"192",1.45510633919675e-148
"193",7.64728749161174e-150
"194",3.98525631568832e-151
"195",2.05943618007466e-152
"196",1.05533559646663e-153
"197",5.36277762865791e-155
"198",2.70241834471229e-156
"199",1.350471590428e-157
"200",6.69259820948529e-159
"201",3.28917277368034e-160
"202",1.60312474564287e-161
"203",7.74894486173293e-163
"204",3.71465282734348e-164
"205",1.76603760298309e-165
"206",8.32708945868695e-167
"207",3.89406736105665e-168
"208",1.8060754058381e-169
"209",8.30798297610225e-171
"210",3.79042228883778e-172
"211",1.71520773013233e-173
"212",7.6981736217832e-175
"213",3.42692908521606e-176
"214",1.51312022300813e-177
"215",6.62669516381725e-179
"216",2.87859124416916e-180
"217",1.24029942625666e-181
"218",5.30078980038045e-183
"219",2.24711841456565e-184
"220",9.44901168480135e-186
"221",3.94117263815146e-187
"222",1.6305970434898e-188
"223",6.69195964366183e-190
"224",2.72426079201086e-191
"225",1.10010937225759e-192
"226",4.40674441181073e-194
"227",1.75104598332782e-195
"228",6.90204347508119e-197
"229",2.69873924408937e-198
"230",1.04676641492085e-199
"231",4.02760312142464e-201
"232",1.53728322066784e-202
"233",5.82067855134743e-204
"234",2.18629077754233e-205
"235",8.14626925690508e-207
"236",3.01111934402392e-208
"237",1.10412253463174e-209
"238",4.01631982027534e-211
"239",1.44931408802879e-212
"240",5.18825529566903e-214
"241",1.84249381022158e-215
"242",6.49109218339476e-217
"243",2.26859833394362e-218
"244",7.86550252926848e-220
"245",2.70536088101143e-221
"246",9.23112263852898e-223
"247",3.12474821011933e-224
"248",1.04931824739677e-225
"249",3.49567862884274e-227
"250",1.15528231970783e-228
"251",3.78771482440585e-230
"252",1.23196677302281e-231
"253",3.97514738049083e-233
"254",1.27244737022497e-234
"255",4.04071759758719e-236
"256",1.27294271385733e-237
"257",3.97823480367971e-239
"258",1.23339603906454e-240
"259",3.79353897961698e-242
"260",1.15748557314695e-243
"261",3.50360159338539e-245
"262",1.05206090764157e-246
"263",3.13395623209622e-248
"264",9.26124918123937e-250
"265",2.7149974274588e-251
"266",7.89570630019899e-253
"267",2.27788945881281e-254
"268",6.51917553191178e-256
"269",1.85084152929422e-257
"270",5.21267171207859e-259
"271",1.45634417824506e-260
"272",4.0362494892944e-262
"273",1.10968576577025e-263
"274",3.02640920419774e-265
"275",8.18763318130456e-267
"276",2.19730101616061e-268
"277",5.84949570577593e-270
"278",1.54469275513117e-271
"279",4.04629563634175e-273
"280",1.05138509445436e-274
"281",2.70988893678614e-276
"282",6.92824579313572e-278
"283",1.75700795229534e-279
"284",4.41976541399866e-281
"285",1.10279819544903e-282
"286",2.72935716770972e-284
"287",6.70020718862418e-286
"288",1.63145666684417e-287
"289",3.94019842011046e-289
"290",9.4386861321602e-291
"291",2.24259802770723e-292
"292",5.28485620937317e-294
"293",1.23524198340443e-295
"294",2.86353959451387e-297
"295",6.58387597929691e-299
"296",1.5013511457435e-300
"297",3.39546973351588e-302
"298",7.616036479965e-304
"299",1.69419822860656e-305
"300",3.73766039177024e-307
"301",8.17767929753427e-309
"302",1.77438970428018e-310
"303",3.8181288130802e-312
"304",8.14757884437266e-314
"305",1.72415635842823e-315
"306",3.61816475870997e-317
"307",7.52936281636226e-319
"308",1.55383645617072e-320
"309",3.16202013338398e-322
"310",4.94065645841247e-324
"311",0
"312",0
"313",0
"314",0
"315",0
"316",0
"317",0
"318",0
"319",0
"320",0
"321",0
"322",0
"323",0
"324",0
"325",0
"326",0
"327",0
"328",0
"329",0
"330",0
"331",0
"332",0
"333",0
"334",0
"335",0
"336",0
"337",0
"338",0
"339",0
"340",0
"341",0
"342",0
"343",0
"344",0
"345",0
"346",0
"347",0
"348",0
"349",0
"350",0
"351",0
"352",0
"353",0
"354",0
"355",0
"356",0
"357",0
"358",0
"359",0
"360",0
"361",0
"362",0
"363",0
"364",0
"365",0
"366",0
"367",0
"368",0
"369",0
"370",0
"371",0
"372",0
"373",0
"374",0
"375",0
"376",0
"377",0
"378",0
"379",0
"380",0
"381",0
"382",0
"383",0
"384",0
"385",0
"386",0
"387",0
"388",0
"389",0
"390",0
"391",0
"392",0
"393",0
"394",0
"395",0
"396",0
"397",0
"398",0
"399",0
"400",0
"401",0
"402",0
"403",0
"404",0
"405",0
"406",0
"407",0
"408",0
"409",0
"410",0
"411",0
"412",0
"413",0
"414",0
"415",0
"416",0
"417",0
"418",0
"419",0
"420",0
"421",0
"422",0
"423",0
"424",0
"425",0
"426",0
"427",0
"428",0
"429",0
"430",0
"431",0
"432",0
"433",0
"434",0
"435",0
"436",0
"437",0
"438",0
"439",0
"440",0
"441",0
"442",0
"443",0
"444",0
"445",0
"446",0
"447",0
"448",0
"449",0
"450",0
"451",0
"452",0
"453",0
"454",0
"455",0
"456",0
"457",0
"458",0
"459",0
"460",0
"461",0
"462",0
"463",0
"464",0
"465",0
"466",0
"467",0
"468",0
"469",0
"470",0
"471",0
"472",0
"473",0
"474",0
"475",0
"476",0
"477",0
"478",0
"479",0
"480",0
"481",0
"482",0
"483",0
"484",0
"485",0
"486",0
"487",0
"488",0
"489",0
"490",0
"491",0
"492",0
"493",0
"494",0
"495",0
"496",0
"497",0
"498",0
"499",0
"500",0
"501",0
